Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Clar. Weatherspoon,56,494,460,60,37,48,0,47,0,0,12,0,902.0,16.11
Mark Jackson,82,686,309,605,74,1,79,150,0,0,11,1,1309.5,15.97
Mike Bibby,80,1098,222,403,87,15,51,134,0,0,3,0,1272.5,15.91
Kerry Kittles,82,1102,275,216,130,31,98,109,0,0,0,0,1304.0,15.9
Richard Hamilton,63,1260,216,171,38,14,16,132,0,0,0,0,997.0,15.83
Chauncey Billups,82,1027,226,450,66,17,124,138,0,0,8,1,1289.5,15.73
Robert Horry,81,550,479,232,77,89,76,88,0,0,5,0,1273.0,15.72
Larry Hughes,73,895,245,316,113,23,18,171,0,0,5,0,1123.5,15.39
Aaron McKie,48,587,192,179,56,14,51,93,0,0,1,0,738.0,15.38
Brian Grant,72,673,575,137,48,31,0,122,0,0,17,0,1101.5,15.3
Al Harrington,44,576,276,54,41,21,1,78,0,0,5,0,669.5,15.22
Eddie Griffin,73,642,416,53,17,134,90,47,0,0,7,0,1097.0,15.03
Nazr Mohammed,82,795,651,33,63,61,0,118,0,0,21,0,1232.5,15.03
Todd MacCulloch,62,604,378,78,24,89,0,66,0,0,8,0,926.0,14.94
Morris Peterson,63,883,223,153,73,11,84,86,0,0,0,0,941.5,14.94
Matt Harpring,81,958,573,107,70,5,21,127,0,0,15,0,1207.5,14.91
Darius Miles,82,779,453,184,71,103,3,160,0,0,4,0,1220.0,14.88
Rod Strickland,76,794,232,463,82,11,8,159,0,0,4,0,1127.0,14.83
Antonio McDyess,10,113,55,18,10,8,0,20,0,0,1,0,146.5,14.65
Vin Baker,55,774,350,72,22,36,1,127,0,0,2,0,800.5,14.55
Hakeem Olajuwon,61,435,366,66,74,90,0,98,0,0,4,0,883.5,14.48
Quentin Richardson,81,1076,334,128,78,21,133,102,0,0,5,0,1167.5,14.41
Joe Smith,72,767,453,82,39,59,2,86,0,0,7,0,1036.5,14.4
Rasho Nesterovic,82,687,534,75,45,109,0,94,0,0,12,0,1178.5,14.37
David Wesley,67,951,143,236,74,15,85,119,0,0,1,0,957.0,14.28
Jumaine Jones,81,671,490,116,75,46,52,79,0,0,10,0,1140.5,14.08
Samaki Walker,69,460,481,64,28,88,0,53,0,0,8,0,962.0,13.94
Zydrunas Ilgauskas,62,690,334,70,17,84,0,94,0,0,6,0,863.0,13.92
Horace Grant,76,608,481,104,57,49,0,51,0,0,5,0,1055.0,13.88
Scot Pollard,80,509,565,53,70,76,0,68,0,0,7,0,1103.5,13.79
Gilbert Arenas,47,511,132,174,69,11,39,97,0,0,1,0,645.0,13.72
Marcus Fizer,76,938,427,120,49,24,7,131,0,0,8,0,1042.5,13.72
Kelvin Cato,75,493,525,29,40,95,0,53,0,0,11,0,1028.5,13.71
Jim Jackson,55,589,290,140,42,14,38,106,0,0,4,0,753.5,13.7
Theo Ratliff,3,26,16,1,1,8,0,7,0,0,0,0,41.0,13.67
Rodney Rogers,77,917,348,112,66,29,88,108,0,0,3,0,1047.5,13.6
Desmond Mason,75,931,351,104,67,27,16,104,0,0,0,0,1012.5,13.5
Pat Garrity,80,884,338,99,61,28,169,68,0,0,1,0,1074.5,13.43
Erick Dampier,73,554,387,87,17,167,0,156,0,0,5,0,968.0,13.26
Hedo Turkoglu,80,810,363,163,57,31,63,81,0,0,2,0,1059.5,13.24
Popeye Jones,79,554,578,127,50,19,4,88,0,0,11,0,1045.0,13.23
Tony Battie,74,510,481,35,60,67,0,51,0,0,3,0,977.0,13.2
Rick Fox,82,645,389,283,67,21,65,132,0,0,1,0,1072.0,13.07
Bob Sura,78,778,256,275,88,17,42,133,0,0,1,0,1019.0,13.06
Christian Laettner,57,404,301,151,60,25,2,85,0,0,4,0,744.0,13.05
Toni Kukoc,59,584,218,210,48,17,53,113,0,0,2,0,765.5,12.97
Ron Mercer,53,735,178,128,32,13,18,88,0,0,0,0,684.5,12.92
Tim Thomas,74,869,300,105,65,32,95,127,0,0,0,0,954.0,12.89
Jon Barry,82,739,234,274,94,20,121,111,0,0,1,0,1056.0,12.88
Bryon Russell,66,636,295,136,64,19,77,110,0,0,0,0,843.5,12.78
Chucky Atkins,79,957,158,263,72,11,138,128,0,0,1,0,1007.5,12.75
Derek Anderson,70,757,189,216,68,8,85,87,0,0,1,0,892.0,12.74
Jerome Williams,68,518,386,75,78,25,0,68,0,0,6,0,864.0,12.71
Ruben Patterson,75,839,298,107,79,37,9,114,0,0,2,0,949.0,12.65
Derek Fisher,70,786,146,181,66,9,144,62,0,0,0,0,880.0,12.57
Brevin Knight,53,371,109,302,79,7,2,111,0,0,7,0,665.5,12.56
Malik Rose,82,772,492,61,70,42,1,140,0,0,5,0,1028.5,12.54
Chris Whitney,82,833,152,314,72,6,131,85,0,0,1,0,1020.0,12.44
Tony Parker,77,705,197,334,89,7,61,151,0,0,2,0,957.0,12.43
Greg Anthony,60,474,132,282,77,5,48,94,0,0,1,0,746.0,12.43
Moochie Norris,82,665,246,403,81,4,36,156,0,0,5,0,1018.5,12.42
Corliss Williamson,78,1063,319,94,49,26,1,137,0,0,4,0,962.0,12.33
Jeff Foster,82,467,556,70,71,38,2,79,0,0,8,0,1007.5,12.29
Bobby Jackson,81,896,251,164,73,11,79,93,0,0,0,0,977.5,12.07
Ira Newble,42,338,222,45,38,20,1,49,0,0,2,0,505.5,12.04
Adonal Foyle,79,379,384,41,36,168,0,76,0,0,3,0,949.5,12.02
Tim Hardaway,68,652,124,278,57,10,123,111,0,0,0,0,812.5,11.95
Tom Gugliotta,44,285,221,77,39,30,3,61,0,0,3,0,522.0,11.86
Voshon Lenard,71,813,183,130,59,25,89,91,0,0,0,0,841.0,11.85
Adrian Griffin,58,415,229,106,75,12,16,42,0,0,0,0,682.5,11.77
Richard Jefferson,79,742,293,140,64,48,13,107,0,0,0,0,927.5,11.74
Travis Best,74,581,151,324,89,7,21,99,0,0,0,0,869.0,11.74
Michael Redd,67,767,224,91,42,7,88,57,0,0,2,0,785.5,11.72
Jamaal Magloire,82,699,461,31,27,86,0,118,0,0,8,0,957.5,11.68
Tony Delk,63,597,203,132,53,10,67,59,0,0,1,0,735.0,11.67
Michael Dickerson,4,43,12,9,3,1,8,8,0,0,0,0,46.5,11.62
Corey Maggette,63,717,231,112,41,19,46,116,0,0,1,0,729.5,11.58
Eduardo Najera,62,400,342,38,56,30,0,40,0,0,6,0,718.0,11.58
George McCloud,69,604,251,204,58,19,60,144,0,0,2,0,799.0,11.58
Ricky Davis,82,959,243,178,69,23,11,148,0,0,0,0,942.0,11.49
Trenton Hassell,78,681,255,172,55,44,60,101,0,0,0,0,894.5,11.47
Steven Smith,77,895,193,151,54,15,116,108,0,0,0,0,879.5,11.42
Jake Tsakalidis,67,491,374,23,23,69,0,78,0,0,6,0,754.5,11.26
DerMarr Johnson,72,602,247,81,62,56,89,102,0,0,2,0,809.5,11.24
Jahidi White,71,383,444,17,25,75,0,65,0,0,6,0,793.5,11.18
Chris Mihm,74,569,392,24,18,89,3,97,0,0,5,0,824.0,11.14
Brendan Haywood,62,315,322,29,21,91,0,50,0,0,2,0,684.5,11.04
Lee Nailon,79,851,291,94,59,17,1,96,0,0,1,0,868.0,10.99
Rodney Buford,63,591,272,71,42,12,17,63,0,0,0,0,692.0,10.98
Devean George,82,581,303,111,71,42,66,66,0,0,0,0,897.5,10.95
Bo Outlaw,83,376,364,127,70,92,1,96,0,0,0,0,907.5,10.93
Joe Johnson,77,581,257,179,59,20,38,71,0,0,2,0,834.5,10.84
Tyrone Nesby,70,443,318,91,61,22,13,49,0,0,4,0,758.0,10.83
Tyson Chandler,71,436,343,54,28,93,0,99,0,0,7,0,765.0,10.77
Troy Hudson,81,950,145,255,57,6,66,163,0,0,0,0,871.0,10.75
Anthony Peeler,82,737,206,177,61,11,111,76,0,0,0,0,875.0,10.67
Speedy Claxton,67,480,160,198,95,6,4,95,0,0,0,0,707.0,10.55
Charles Oakley,57,216,343,114,49,11,1,87,0,0,1,0,599.5,10.52
Antonio Daniels,82,753,176,228,48,12,57,70,0,0,0,0,859.0,10.48
Vladimir Radmanovic,61,407,230,81,56,24,66,72,0,0,0,0,635.5,10.42
Walt Williams,48,450,162,69,18,10,78,53,0,0,0,0,498.0,10.38
Aaron Williams,82,592,339,77,29,76,0,79,0,0,0,0,843.0,10.28
Kevin Willis,52,315,299,14,25,23,0,41,0,0,6,0,531.5,10.22
Anthony Carter,46,198,117,214,50,3,1,72,0,0,2,0,466.5,10.14
Dion Glover,55,492,169,84,45,14,30,76,0,0,1,0,557.0,10.13
Bruce Bowen,59,412,162,88,62,25,56,66,0,0,0,0,592.0,10.03
Jacque Vaughn,82,540,168,349,65,2,24,112,0,0,1,0,822.0,10.02
Lucious Harris,74,675,207,116,53,6,44,61,0,0,0,0,739.5,9.99
Eric Piatkowski,71,626,184,112,41,12,111,64,0,0,1,0,707.5,9.96
LaPhonso Ellis,66,469,287,56,30,37,38,73,0,0,0,0,657.5,9.96
Jerome James,56,298,232,24,25,86,0,74,0,0,1,0,554.0,9.89
Charles Smith,60,441,133,80,52,44,35,59,0,0,0,0,584.0,9.73
Donnell Harvey,47,270,227,37,21,24,0,33,0,0,1,0,457.0,9.72
Erick Strickland,79,606,213,184,56,1,95,94,0,0,0,0,767.5,9.72
Jamal Crawford,23,214,34,55,18,5,26,32,0,0,0,0,223.0,9.7
Ryan Bowen,75,364,299,52,75,41,1,41,0,0,2,0,726.5,9.69
Ervin Johnson,81,208,466,27,37,82,0,52,0,0,0,0,783.0,9.67
Charlie Ward,63,326,127,203,68,14,53,75,0,0,1,0,609.5,9.67
Greg Buckner,44,253,173,48,31,19,5,27,0,0,1,0,424.0,9.64
Eddie Robinson,29,262,78,37,23,11,2,36,0,0,0,0,279.0,9.62
Chris Childs,69,285,154,351,56,5,33,123,0,0,0,0,663.0,9.61
Avery Johnson,68,535,69,286,40,9,0,76,0,0,6,0,650.5,9.57
Tyronn Lue,71,555,122,246,49,0,63,96,0,0,0,0,679.0,9.56
Courtney Alexander,56,549,148,86,35,7,5,60,0,0,0,0,535.0,9.55
Gary Trent,64,478,270,60,21,27,0,58,0,0,3,0,610.0,9.53
Scott Williams,41,202,209,13,17,33,0,35,0,0,2,0,390.0,9.51
Zeljko Rebraca,74,513,290,38,28,73,0,84,0,0,1,0,703.5,9.51
Grant Long,66,417,231,136,63,12,3,103,0,0,0,0,624.0,9.45
Othella Harrington,77,596,349,37,30,36,0,95,0,0,2,0,723.0,9.39
Calbert Cheaney,68,494,240,110,34,21,0,70,0,0,1,0,638.0,9.38
Emanual Davis,28,185,74,68,27,5,29,52,0,0,0,0,261.0,9.32
Greg Ostertag,74,245,313,50,15,109,0,51,0,0,2,0,684.5,9.25
Calvin Booth,15,93,54,16,6,13,0,16,0,0,0,0,138.5,9.23
Austin Croshere,76,516,294,77,26,29,49,67,0,0,4,0,700.5,9.22
Monty Williams,68,484,235,96,49,17,0,86,0,0,3,0,622.0,9.15
Isaiah Rider,10,93,33,12,3,2,6,14,0,0,1,0,91.5,9.15
Scott Padgett,75,500,285,82,43,13,49,69,0,0,2,0,686.5,9.15
Kevin Ollie,81,462,184,291,62,2,1,106,0,0,1,0,729.5,9.01
Glen Rice,20,172,47,31,12,3,18,24,0,0,0,0,179.0,8.95
Jarron Collins,70,450,296,58,29,22,0,56,0,0,1,0,626.0,8.94
Joel Przybilla,71,190,283,21,20,118,0,43,0,0,1,0,633.0,8.92
Corie Blount,72,259,368,44,49,26,0,52,0,0,2,0,641.5,8.91
John Crotty,41,284,75,141,19,1,31,51,0,0,0,0,362.5,8.84
Eric Williams,74,472,221,109,77,8,24,95,0,0,0,0,653.0,8.82
Terry Porter,72,399,164,205,45,16,59,85,0,0,0,0,635.0,8.82
George Lynch,45,172,186,54,40,14,1,41,0,0,0,0,393.5,8.74
Shawn Bradley,53,215,176,20,28,64,0,25,0,0,0,0,462.5,8.73
Tariq Abdul-Wahad,24,135,84,24,20,10,1,27,0,0,0,0,209.0,8.71
Patrick Ewing,65,390,263,35,22,45,0,65,0,0,2,0,564.0,8.68
Chris Crawford,7,53,25,5,2,5,0,10,0,0,0,0,60.5,8.64
Shawn Kemp,75,454,288,52,43,33,0,81,0,0,6,0,644.0,8.59
Chris Mills,66,489,190,72,31,13,48,56,0,0,0,0,562.5,8.52
Eddy Curry,72,483,272,25,16,53,0,69,0,0,4,0,611.5,8.49
Jonathan Bender,78,581,244,62,19,49,45,96,0,0,1,0,660.0,8.46
Predrag Drobnjak,64,437,219,51,20,31,0,51,0,0,1,0,540.5,8.45
Dan Majerle,65,300,176,90,48,15,79,35,0,0,0,0,546.5,8.41
Tony Massenburg,73,403,324,26,30,31,1,65,0,0,3,0,612.0,8.38
Zendon Hamilton,54,324,253,14,21,18,0,60,0,0,5,0,452.0,8.37
Dana Barros,29,193,57,78,14,2,24,33,0,0,0,0,242.5,8.36
Eddie House,64,514,110,123,43,5,54,80,0,0,0,0,533.0,8.33
Jason Collins,77,350,301,81,29,47,1,72,0,0,3,0,640.5,8.32
Brian Skinner,65,224,281,17,24,61,0,42,0,0,2,0,540.0,8.31
Alan Henderson,26,143,97,11,11,15,1,21,0,0,1,0,212.0,8.15
Troy Murphy,82,480,322,70,36,21,3,84,0,0,3,0,666.5,8.13
Hubert Davis,51,365,77,107,28,3,57,44,0,0,0,0,413.0,8.1
Kendall Gill,65,372,184,100,44,8,6,55,0,0,0,0,522.0,8.03
Fred Hoiberg,79,345,210,136,61,5,24,32,0,0,0,0,630.5,7.98
Etan Thomas,47,203,181,6,17,35,0,26,0,0,2,0,368.5,7.84
Lindsey Hunter,82,473,121,129,66,19,79,55,0,0,0,0,641.0,7.82
Elliot Perry,2,11,4,7,3,0,0,7,0,0,0,0,15.5,7.75
Vitaly Potapenko,79,363,347,30,37,18,0,63,0,0,5,0,610.5,7.73
Vladimir Stepania,67,285,270,16,24,44,1,52,0,0,2,0,515.0,7.69
Stacey Augmon,77,357,225,103,56,12,0,54,0,0,0,0,588.5,7.64
Art Long,63,285,251,41,22,28,0,63,0,0,3,0,474.5,7.53
Kenny Satterfield,36,189,52,108,31,1,7,53,0,0,1,0,270.0,7.5
Malik Allen,12,52,38,5,3,8,0,2,0,0,1,0,90.0,7.5
Chris Gatling,54,345,206,25,17,11,1,58,0,0,0,0,402.0,7.44
Jake Voskuhl,59,296,250,18,11,23,0,48,0,0,0,0,436.0,7.39
Shawnelle Scott,21,82,103,8,3,6,0,15,0,0,0,0,155.0,7.38
Derrick McKey,41,119,127,45,41,4,5,22,0,0,0,0,302.0,7.37
Michael Doleac,42,194,168,25,15,11,0,37,0,0,3,0,308.0,7.33
Chris Andersen,24,72,76,7,7,28,0,13,0,0,0,0,176.0,7.33
Kwame Brown,57,258,198,43,16,26,0,43,0,0,2,0,413.0,7.25
Ansu Sesay,9,58,20,8,3,2,0,2,0,0,0,0,65.0,7.22
Mookie Blaylock,35,119,52,114,24,4,15,37,0,0,0,0,252.0,7.2
Randy Livingston,13,41,25,26,9,2,1,2,0,0,0,0,92.0,7.08
Shandon Anderson,82,411,249,76,48,15,39,97,0,0,0,0,579.0,7.06
Rusty LaRue,33,193,49,71,17,7,17,43,0,0,1,0,231.0,7.0
Mengke Bateer,27,139,96,22,10,5,4,32,0,0,0,0,187.5,6.94
Lawrence Funderburke,56,264,198,32,11,18,0,33,0,0,1,0,388.0,6.93
Rafer Alston,50,177,72,143,32,2,27,40,0,0,1,0,346.0,6.92
Robert Pack,16,62,23,49,13,0,1,20,0,0,0,0,109.5,6.84
Robert Traylor,61,228,187,37,24,37,1,45,0,0,1,0,416.5,6.83
Danny Manning,41,165,108,30,21,21,1,25,0,0,0,0,280.0,6.83
Sean Marks,21,96,75,8,5,10,0,19,0,0,1,0,143.0,6.81
Terence Morris,68,255,211,64,21,27,15,45,0,0,2,0,463.0,6.81
Darvin Ham,70,303,202,73,25,37,1,83,0,0,0,0,468.0,6.69
DeShawn Stevenson,67,325,131,116,29,24,2,68,0,0,0,0,448.5,6.69
Ike Austin,21,76,71,13,9,5,0,11,0,0,1,0,140.0,6.67
Mark Strickland,46,208,131,20,19,17,1,28,0,0,2,0,301.5,6.55
Damon Jones,67,340,103,140,23,1,69,61,0,0,0,0,434.5,6.49
Dell Curry,56,360,81,61,22,6,45,41,0,0,0,0,359.5,6.42
Earl Watson,64,231,83,125,60,5,16,51,0,0,0,0,410.5,6.41
Hanno Mottola,82,396,268,50,20,19,1,70,0,0,1,0,525.5,6.41
Michael Curry,82,329,168,127,47,10,7,60,0,0,0,0,517.0,6.3
Dalibor Bagaric,50,185,162,23,17,24,0,46,0,0,0,0,313.5,6.27
Wang Zhi-zhi,55,308,111,22,11,18,48,25,0,0,0,0,344.0,6.25
Nick Anderson,15,60,33,14,6,6,13,14,0,0,0,0,93.5,6.23
Howard Eisley,39,171,49,100,24,3,14,53,0,0,0,0,242.5,6.22
Marc Jackson,39,186,128,14,11,6,0,30,0,0,0,0,239.0,6.13
Oscar Torres,65,389,122,40,25,9,37,49,0,0,0,0,394.0,6.06
Jason Collier,25,106,82,9,6,4,0,13,0,0,0,0,151.0,6.04
Danny Ferry,50,229,90,48,16,9,43,22,0,0,0,0,302.0,6.04
A.J. Guyton,45,244,44,81,10,7,46,37,0,0,0,0,267.0,5.93
Will Solomon,62,321,68,92,35,7,46,62,0,0,0,0,365.5,5.9
Tremaine Fowlkes,22,74,64,17,11,1,0,13,0,0,0,0,129.0,5.86
Walter McCarty,56,212,128,41,18,7,39,22,0,0,1,0,323.5,5.78
Eddie Gill,23,116,28,49,11,3,7,34,0,0,0,0,132.5,5.76
Don Reid,68,224,176,27,20,44,0,54,0,0,0,0,389.0,5.72
Slava Medvedenko,71,331,158,43,29,11,0,42,0,0,0,0,404.5,5.7
Bryant Stith,50,208,85,42,29,6,24,30,0,0,0,0,283.0,5.66
Shammond Williams,50,221,63,83,21,2,28,35,0,0,0,0,281.5,5.63
Brian Shaw,58,169,112,89,25,3,29,32,0,0,0,0,324.0,5.59
Jaren Jackson,9,39,17,8,5,0,7,8,0,0,0,0,50.0,5.56
Erick Barkley,19,58,18,34,17,1,1,12,0,0,0,0,105.5,5.55
Mark Madsen,59,167,162,44,16,13,0,22,0,0,0,0,325.5,5.52
Tracy Murray,40,227,53,19,11,8,40,25,0,0,0,0,218.5,5.46
Bryce Drew,61,210,72,101,32,2,31,33,0,0,0,0,328.5,5.39
Andrew DeClercq,61,162,163,22,23,24,0,34,0,0,0,0,326.0,5.34
Eric Montross,49,116,140,16,12,23,0,25,0,0,1,0,260.0,5.31
Antonis Fotsis,28,108,62,10,9,11,7,21,0,0,0,0,148.5,5.3
John Wallace,46,231,85,29,11,9,5,29,0,0,0,0,243.0,5.28
Michael Ruffin,15,16,51,5,5,8,0,11,0,0,0,0,79.0,5.27
Steven Hunter,53,189,97,5,5,43,0,16,0,0,0,0,276.5,5.22
Trajan Langdon,44,209,55,60,13,5,27,40,0,0,0,0,229.0,5.2
Evan Eschmeyer,31,62,98,9,10,9,0,16,0,0,0,0,160.0,5.16
Bimbo Coles,47,149,55,107,13,4,4,31,0,0,0,0,241.5,5.14
Quincy Lewis,36,144,43,36,23,9,3,32,0,0,0,0,184.5,5.12
Earl Boykins,68,280,54,145,20,2,13,44,0,0,0,0,345.5,5.08
Anthony Johnson,34,94,29,48,31,1,4,20,0,0,0,0,170.0,5.0
Jermaine Jackson,24,57,27,57,9,1,1,14,0,0,1,0,120.0,5.0
