Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Jonas Jerebko,78,299,272,71,25,17,45,39,0,0,0,0,560.0,7.18
Mirza Teletovic,70,451,162,48,12,13,104,37,0,0,0,0,500.5,7.15
Shaun Livingston,76,389,151,139,38,20,1,62,0,0,0,0,539.0,7.09
Donatas Motiejunas,34,150,101,32,18,11,11,31,0,0,0,0,240.5,7.07
Ian Clark,77,527,121,90,39,8,61,55,0,0,0,0,544.0,7.06
Richard Jefferson,79,448,203,78,26,10,62,52,0,0,1,0,557.0,7.05
Timothe Luwawu-Cabarrot,69,445,149,75,32,10,50,73,0,0,0,0,482.5,6.99
Malcolm Delaney,73,391,123,193,39,1,26,95,0,0,0,0,509.5,6.98
Brandon Rush,47,197,99,45,22,23,44,28,0,0,0,0,326.5,6.95
Corey Brewer,82,371,166,97,61,20,27,55,0,0,0,0,569.0,6.94
Dante Exum,66,412,132,111,21,12,44,80,0,0,0,0,457.0,6.92
Lavoy Allen,61,177,219,57,18,24,0,29,0,0,2,0,421.5,6.91
Anthony Bennett,23,115,78,12,5,3,13,12,0,0,0,0,158.0,6.87
Jarrod Uthoff,9,40,22,9,2,4,3,3,0,0,0,0,61.5,6.83
Mindaugas Kuzminskas,68,425,126,69,29,11,54,51,0,0,0,0,463.5,6.82
Tyus Jones,60,209,67,156,48,5,26,38,0,0,0,0,408.5,6.81
Derrick Jones Jr.,32,168,79,12,14,13,3,13,0,0,0,0,217.5,6.8
Derrick Williams,50,304,130,28,14,7,30,28,0,0,0,0,339.0,6.78
Ron Baker,52,215,98,107,34,8,23,56,0,0,0,0,352.0,6.77
Reggie Bullock Jr.,31,141,64,29,18,3,28,10,0,0,0,0,209.5,6.76
Jarell Martin,42,165,162,8,17,9,9,28,0,0,1,0,282.0,6.71
Jason Terry,74,307,106,98,46,20,73,36,0,0,0,0,490.0,6.62
Leandro Barbosa,67,419,104,81,31,8,35,48,0,0,0,0,442.0,6.6
Gary Payton II,6,20,12,13,3,4,1,10,0,0,0,0,39.5,6.58
Cameron Payne,31,160,48,55,14,4,27,29,0,0,0,0,203.5,6.56
Anthony Brown,11,43,33,8,5,1,7,6,0,0,0,0,72.0,6.55
Mike Dunleavy,53,275,115,50,15,7,53,28,0,0,0,0,345.0,6.51
Dahntay Jones,1,9,2,1,0,0,0,1,0,0,0,0,6.5,6.5
C.J. Watson,62,281,89,114,43,2,32,47,0,0,0,0,402.5,6.49
Boris Diaw,73,338,158,170,18,9,20,87,0,0,0,0,474.0,6.49
Mario Hezonja,65,317,146,62,30,15,43,58,0,0,0,0,420.0,6.46
Alex Abrines,68,406,86,40,37,8,94,33,0,0,0,0,433.0,6.37
Kevin Seraphin,49,232,142,23,7,20,0,29,0,0,0,0,306.0,6.24
Luke Babbitt,68,324,141,36,20,11,87,25,0,0,0,0,419.5,6.17
Brandon Bass,52,292,129,21,14,11,1,29,0,0,0,0,317.5,6.11
Jonathan Gibson,17,106,22,26,8,0,15,21,0,0,0,0,103.5,6.09
Wesley Johnson,68,186,181,23,29,30,29,18,0,0,0,0,411.5,6.05
Davis Bertans,67,303,98,46,20,28,69,32,0,0,0,0,394.0,5.88
Aaron Brooks,65,322,69,125,25,9,48,66,0,0,0,0,381.0,5.86
Gerald Green,47,262,84,33,9,7,39,25,0,0,0,0,274.5,5.84
Chris Andersen,12,28,31,5,5,7,0,5,0,0,0,0,69.0,5.75
Tyler Zeller,51,178,124,42,7,21,0,20,0,0,1,0,292.0,5.73
Dragan Bender,43,146,103,23,10,22,28,32,0,0,1,0,246.0,5.72
Jakob Poeltl,54,165,165,12,17,20,0,29,0,0,0,0,304.5,5.64
Thon Maker,57,226,114,23,10,26,28,17,0,0,0,0,319.0,5.6
Chasson Randle,26,137,32,34,9,2,16,19,0,0,0,0,145.5,5.6
Patrick McCaw,71,282,100,77,32,15,41,36,0,0,0,0,396.5,5.58
Tiago Splitter,8,39,22,4,1,1,2,6,0,0,0,0,44.5,5.56
Jeff Withey,51,146,121,7,16,32,0,14,0,0,0,0,283.0,5.55
Isaiah Canaan,39,181,50,37,22,1,25,21,0,0,0,0,215.0,5.51
Jose Calderon,41,141,74,88,11,1,20,41,0,0,0,0,225.5,5.5
Semaj Christon,64,183,87,130,28,7,12,43,0,0,0,0,341.5,5.34
Pierre Jackson,9,35,9,19,2,0,3,3,0,0,0,0,48.0,5.33
Reggie Williams,6,27,6,4,3,0,5,0,0,0,0,0,32.0,5.33
Shabazz Napier,53,218,61,67,32,2,34,41,0,0,0,0,281.0,5.3
Adreian Payne,18,63,33,7,8,7,3,8,0,0,0,0,95.0,5.28
Anthony Morrow,49,271,31,25,24,2,41,6,0,0,0,0,258.0,5.27
DeAndre Liggins,62,152,108,54,47,14,17,42,0,0,0,0,326.5,5.27
Wade Baldwin IV,33,106,46,61,18,7,3,39,0,0,0,0,172.5,5.23
Quinn Cook,14,79,7,26,4,0,11,13,0,0,0,0,73.0,5.21
KJ McDaniels,49,206,82,13,19,18,20,29,0,0,0,0,253.0,5.16
Okaro White,35,98,82,21,10,10,12,18,0,0,0,0,180.0,5.14
Jared Sullinger,11,37,27,3,4,1,3,4,0,0,0,0,56.0,5.09
Cole Aldrich,62,105,158,25,25,23,0,17,0,0,1,0,315.5,5.09
Kevon Looney,53,135,124,29,15,17,2,17,0,0,0,0,268.5,5.07
Trey Burke,57,285,47,100,11,5,31,48,0,0,0,0,289.0,5.07
Tyler Ennis,53,228,45,86,25,2,27,45,0,0,0,0,267.5,5.05
Wayne Selden,14,71,16,13,6,1,7,12,0,0,0,0,70.0,5.0
Marcelo Huertas,23,63,24,52,10,2,4,19,0,0,0,0,114.5,4.98
Tomas Satoransky,57,154,83,92,26,6,9,38,0,0,1,0,283.5,4.97
James Michael McAdoo,52,147,91,18,18,29,2,19,0,0,0,0,258.5,4.97
Kay Felder,42,166,41,58,18,7,7,30,0,0,0,0,205.5,4.89
Maurice Ndour,32,98,64,8,15,8,1,12,0,0,1,0,156.5,4.89
Rashad Vaughn,41,142,49,23,19,10,26,14,0,0,0,0,200.0,4.88
Briante Weber,20,62,26,21,12,1,1,8,0,0,0,0,96.5,4.83
Chinanu Onuaku,5,14,10,3,3,1,0,4,0,0,0,0,24.0,4.8
Sasha Vujacic,42,124,59,52,13,2,23,16,0,0,0,0,198.5,4.73
Nicolas Brussino,54,150,95,47,17,8,29,26,0,0,0,0,255.5,4.73
Mike Scott,18,45,37,17,4,3,4,8,0,0,0,0,84.5,4.69
Greivis Vasquez,3,7,2,5,1,1,1,1,0,0,0,0,14.0,4.67
Christian Wood,13,35,29,2,3,6,0,7,0,0,0,0,59.5,4.58
Miles Plumlee,45,113,95,21,18,13,0,30,0,0,0,0,204.5,4.54
Jarrett Jack,2,6,0,5,2,0,0,3,0,0,0,0,9.0,4.5
Jordan McRae,37,161,41,19,8,6,18,14,0,0,0,0,163.5,4.42
Jarell Eddie,5,24,7,0,1,0,4,1,0,0,0,0,22.0,4.4
Norris Cole,13,43,11,14,8,0,3,7,0,0,0,0,57.0,4.38
Paul Pierce,25,81,48,10,4,5,15,16,0,0,0,0,108.0,4.32
Fred VanVleet,37,107,42,35,16,3,11,15,0,0,0,0,159.0,4.3
Ronnie Price,14,14,11,18,11,1,3,3,0,0,0,0,58.5,4.18
Marshall Plumlee,21,40,51,10,4,4,0,12,0,0,1,0,86.0,4.1
Brian Roberts,41,142,39,52,9,1,17,26,0,0,0,0,164.5,4.01
Udonis Haslem,16,31,36,6,6,1,0,8,0,0,0,0,63.5,3.97
Andrew Nicholson,38,100,61,10,16,6,5,17,0,0,0,0,150.5,3.96
Dejounte Murray,38,130,42,48,8,6,9,38,0,0,0,0,149.5,3.93
Marcus Georges-Hunt,5,14,9,3,1,0,1,2,0,0,0,0,19.5,3.9
Raul Neto,40,100,30,34,21,5,10,15,0,0,0,0,156.0,3.9
DeAndre' Bembry,38,101,59,28,8,5,1,16,0,0,0,0,148.0,3.89
Henry Ellenson,19,60,41,7,1,1,10,14,0,0,1,0,74.0,3.89
AJ Hammons,22,48,36,4,1,13,5,10,0,0,0,0,84.5,3.84
Johnny O'Bryant III,11,38,19,6,0,1,3,6,0,0,0,0,41.5,3.77
Sheldon Mac,30,90,34,15,8,2,7,5,0,0,0,0,112.5,3.75
Jarnell Stokes,2,3,2,2,1,0,0,0,0,0,0,0,7.5,3.75
Malachi Richardson,22,79,23,11,5,1,8,8,0,0,0,0,81.5,3.7
Brice Johnson,3,4,3,1,2,1,0,1,0,0,0,0,11.0,3.67
Kyle Singler,32,88,48,9,7,5,7,11,0,0,0,0,117.5,3.67
Damian Jones,10,19,23,0,1,4,0,6,0,0,0,0,36.5,3.65
Malik Beasley,22,83,17,11,7,0,9,8,0,0,0,0,80.0,3.64
Anderson Varejao,14,18,27,10,3,3,0,8,0,0,0,0,50.0,3.57
Nicolas Laprovittola,18,59,10,28,4,1,10,19,0,0,0,0,63.5,3.53
Pat Connaughton,39,98,52,28,6,2,17,17,0,0,0,0,136.5,3.5
Mike Miller,20,28,38,22,2,0,8,13,0,0,0,0,69.0,3.45
Rakeem Christmas,29,59,56,4,3,6,0,8,0,0,0,0,99.5,3.43
Deyonta Davis,36,58,60,2,3,17,0,8,0,0,0,0,123.0,3.42
Darrun Hilliard,39,127,33,33,11,2,12,28,0,0,0,0,133.5,3.42
Ryan Kelly,16,25,18,8,4,5,4,4,0,0,0,0,54.5,3.41
Justin Harper,3,12,5,2,0,0,2,4,0,0,0,0,10.0,3.33
Elijah Millsap,2,3,6,1,0,0,0,2,0,0,0,0,6.5,3.25
Manny Harris,4,8,9,2,0,0,0,2,0,0,0,0,13.0,3.25
Metta World Peace,25,57,20,11,10,2,9,7,0,0,0,0,81.0,3.24
Stephen Zimmerman,19,23,35,4,2,5,0,3,0,0,0,0,61.5,3.24
James Jones,48,132,37,14,6,10,31,10,0,0,0,0,154.5,3.22
Lamar Patterson,5,9,7,6,1,0,1,4,0,0,0,0,16.0,3.2
Nick Collison,20,33,31,12,2,2,0,4,0,0,0,0,63.5,3.17
James Young,29,68,26,4,10,2,12,4,0,0,0,0,90.0,3.1
Joel Anthony,19,25,31,3,2,6,0,4,0,0,0,0,58.5,3.08
Bruno Caboclo,9,14,10,4,2,1,2,2,0,0,0,0,26.0,2.89
Isaiah Taylor,4,3,3,3,1,1,0,0,0,0,0,0,11.5,2.88
Joel Bolomboy,12,22,17,2,1,2,1,2,0,0,0,0,34.5,2.88
Alan Anderson,30,86,24,11,3,0,14,7,0,0,0,0,84.0,2.8
Chris McCullough,16,36,19,2,2,2,1,3,0,0,0,0,44.5,2.78
Jordan Mickey,25,38,34,7,3,6,0,9,0,0,0,0,69.0,2.76
Axel Toupane,4,11,1,0,1,1,1,0,0,0,0,0,11.0,2.75
Treveon Graham,27,57,22,6,6,1,9,3,0,0,0,0,72.0,2.67
Jake Layman,35,78,24,11,9,3,13,11,0,0,0,0,93.5,2.67
Alonzo Gee,13,11,15,6,5,1,0,4,0,0,0,0,34.5,2.65
Tim Quarterman,16,31,14,11,2,3,5,11,0,0,0,0,42.0,2.62
Bryn Forbes,36,94,23,23,1,0,17,11,0,0,0,0,92.5,2.57
Jordan Hill,7,12,14,0,1,0,0,4,0,0,0,0,18.0,2.57
Damjan Rudez,45,82,25,20,12,1,20,9,0,0,0,0,113.0,2.51
Demetrius Jackson,5,10,4,3,0,0,1,0,0,0,0,0,12.5,2.5
Bobby Brown,25,62,6,14,1,0,14,5,0,0,0,0,55.0,2.2
Joe Young,33,68,17,15,4,0,5,5,0,0,0,0,71.5,2.17
Daniel Ochefu,19,24,22,3,2,0,0,3,0,0,0,0,38.0,2.0
Gary Neal,2,4,1,1,0,0,0,0,0,0,0,0,4.0,2.0
Mike Tobey,2,2,3,1,0,0,0,1,0,0,0,0,4.0,2.0
Kyle Wiltjer,14,13,10,2,3,1,4,5,0,0,0,0,23.5,1.68
C.J. Wilcox,22,21,12,12,2,1,3,6,0,0,0,0,36.0,1.64
Larry Sanders,5,4,4,0,1,1,0,2,0,0,0,0,8.0,1.6
Diamond Stone,7,10,6,0,0,1,0,2,0,0,0,0,11.0,1.57
John Jenkins,4,7,1,1,0,0,1,0,0,0,0,0,6.0,1.5
Georges Niang,23,21,17,5,3,0,1,5,0,0,0,0,34.0,1.48
Aaron Harrison,5,1,3,3,0,0,0,0,0,0,0,0,6.5,1.3
Arinze Onuaku,8,4,6,2,0,1,0,2,0,0,0,0,10.0,1.25
John Lucas III,5,2,0,1,2,0,0,0,0,0,0,0,6.0,1.2
Danuel House Jr.,1,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0
Patricio Garino,5,0,7,0,0,0,0,3,0,0,0,0,4.0,0.8
Michael Gbinije,9,4,3,2,0,0,0,0,0,0,0,0,7.0,0.78
Steve Novak,8,5,3,0,0,0,1,0,0,0,0,0,6.0,0.75
RJ Hunter,3,0,1,0,0,0,0,0,0,0,0,0,1.0,0.33
Ben Bentil,3,0,2,0,0,0,0,1,0,0,0,0,1.0,0.33
