Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Eddie Griffin,70,320,389,40,13,148,16,43,0,0,6,0,882.0,12.6
Marquis Daniels,62,634,224,172,67,13,4,100,0,0,0,0,775.0,12.5
Brendan Haywood,79,575,467,46,30,104,0,97,0,0,7,0,978.5,12.39
Earl Boykins,60,756,81,230,48,4,62,83,0,0,1,0,742.0,12.37
Anthony Johnson,75,691,168,324,63,22,51,115,0,0,2,0,920.0,12.27
Danny Granger,78,587,384,90,58,62,30,80,0,0,6,0,948.5,12.16
Luther Head,80,707,266,215,89,9,113,119,0,0,1,0,969.0,12.11
Kwame Brown,72,536,473,72,27,46,0,100,0,0,7,0,866.0,12.03
Jerry Stackhouse,55,715,153,160,37,10,36,121,0,0,0,0,661.5,12.03
Melvin Ely,57,560,277,76,29,44,0,100,0,0,2,0,681.0,11.95
James Posey,67,483,319,89,54,20,117,58,0,0,1,0,799.0,11.93
Tony Battie,82,649,457,49,46,69,0,88,0,0,6,0,978.5,11.93
Earl Watson,70,623,158,289,68,10,110,136,0,0,1,0,834.5,11.92
Ruben Patterson,71,858,244,127,76,21,1,150,0,0,0,0,844.5,11.89
Mark Blount,81,914,365,99,40,76,0,194,0,0,3,0,962.0,11.88
Kendrick Perkins,68,354,404,69,21,105,0,107,0,0,4,0,799.0,11.75
Antonio McDyess,82,638,436,90,46,48,0,76,0,0,5,0,962.0,11.73
Bruce Bowen,82,619,320,126,79,30,104,67,0,0,0,0,958.5,11.69
Jared Jeffries,77,489,379,148,58,50,16,99,0,0,2,0,898.5,11.67
Jalen Rose,72,887,211,181,30,13,59,115,0,0,1,0,837.0,11.62
Tim Thomas,29,300,131,20,16,7,46,33,0,0,0,0,337.0,11.62
Adonal Foyle,77,345,424,33,44,125,0,80,0,0,2,0,889.5,11.55
Steve Blake,68,560,146,306,42,5,76,83,0,0,3,0,784.0,11.53
Kevin Martin,72,778,261,97,55,9,66,81,0,0,2,0,829.0,11.51
Marcus Banks,58,578,135,220,54,11,22,119,0,0,0,0,666.0,11.48
Austin Croshere,50,408,265,62,22,7,54,48,0,0,4,0,572.0,11.44
James Jones,75,699,253,57,38,49,110,35,0,0,2,0,855.5,11.41
Devin Harris,56,554,125,177,53,16,5,84,0,0,1,0,636.5,11.37
Reggie Evans,67,377,502,38,40,10,0,85,0,0,6,0,749.5,11.19
David Wesley,71,702,178,204,59,6,99,120,0,0,0,0,792.5,11.16
Michael Sweetney,66,533,350,59,19,56,0,95,0,0,6,0,736.5,11.16
Al Jefferson,59,464,299,30,30,46,0,62,0,0,5,0,656.0,11.12
Shaun Livingston,61,352,183,273,46,32,1,111,0,0,1,0,678.5,11.12
Joe Smith,44,379,230,31,24,13,0,40,0,0,5,0,489.5,11.12
Quentin Richardson,55,451,230,88,39,6,64,56,0,0,0,0,609.5,11.08
Nick Collison,66,493,368,74,21,35,0,77,0,0,8,0,731.5,11.08
Juan Dixon,76,935,177,149,58,6,65,113,0,0,0,0,841.0,11.07
Gary Payton,81,626,233,257,71,10,66,102,0,0,0,0,896.0,11.06
Keith Bogans,72,622,255,128,71,9,65,90,0,0,0,0,796.5,11.06
Theo Ratliff,55,270,279,28,18,88,0,47,0,0,1,0,608.0,11.05
Antonio Daniels,80,767,172,284,52,8,23,89,0,0,0,0,882.0,11.03
Robert Swift,47,301,264,8,15,56,0,49,0,0,2,0,517.5,11.01
Sebastian Telfair,68,643,120,247,66,6,57,115,0,0,0,0,746.0,10.97
Chris Wilcox,77,626,410,52,33,34,0,72,0,0,8,0,845.0,10.97
Sean May,23,189,109,22,17,12,0,33,0,0,1,0,251.5,10.93
Michael Finley,77,780,247,116,37,7,110,62,0,0,1,0,835.0,10.84
Marvin Williams,79,672,383,63,48,24,13,83,0,0,4,0,853.5,10.8
Greg Buckner,73,491,209,127,87,20,86,52,0,0,0,0,786.5,10.77
Flip Murray,76,851,153,197,68,11,37,135,0,0,0,0,817.0,10.75
DeShawn Stevenson,82,900,241,160,58,17,2,123,0,0,0,0,879.0,10.72
Desmond Mason,70,757,298,66,42,17,1,113,0,0,1,0,749.0,10.7
Fred Jones,68,651,170,154,55,20,63,107,0,0,0,0,724.0,10.65
Charlie Bell,59,494,120,130,59,5,71,41,0,0,2,1,623.5,10.57
Stromile Swift,66,586,291,25,38,50,0,91,0,0,3,0,697.0,10.56
Eduardo Najera,64,347,325,52,53,34,4,54,0,0,3,0,675.5,10.55
Jarvis Hayes,21,196,76,27,16,1,17,22,0,0,0,0,221.5,10.55
Matt Bonner,78,583,284,56,49,31,102,32,0,0,2,0,812.5,10.42
Tyronn Lue,51,560,82,157,26,3,58,75,0,0,0,0,531.0,10.41
Robert Horry,63,321,242,79,43,51,53,41,0,0,1,0,656.0,10.41
Devean George,71,448,274,68,66,34,50,54,0,0,0,0,737.0,10.38
Trenton Hassell,77,710,216,203,43,29,7,124,0,0,1,0,798.5,10.37
DeSagana Diop,81,190,374,23,44,146,1,36,0,0,0,0,836.5,10.33
Derek Anderson,43,349,143,101,23,6,40,54,0,0,0,0,442.5,10.29
Darius Songaila,62,568,246,88,35,16,2,85,0,0,2,0,638.0,10.29
Lorenzen Wright,78,454,395,48,52,46,0,67,0,0,3,0,802.0,10.28
Ryan Gomes,61,461,298,58,35,5,3,55,0,0,8,0,621.0,10.18
Chucky Atkins,71,678,120,198,43,2,97,87,0,0,0,0,708.5,9.98
John Salmons,82,619,220,223,73,13,26,125,0,0,3,0,815.5,9.95
Adrian Griffin,52,237,227,89,51,9,0,39,0,0,2,0,517.5,9.95
Eric Snow,82,391,198,346,76,19,1,116,0,0,1,0,815.0,9.94
Viktor Khryapa,69,403,307,88,50,29,10,84,0,0,3,0,678.5,9.83
Chris Andersen,32,161,155,6,8,41,0,26,0,0,1,0,314.5,9.83
Francisco Elson,72,352,339,47,54,45,1,65,0,0,3,0,698.5,9.7
Kareem Rush,47,474,103,50,38,13,57,65,0,0,0,0,455.5,9.69
Clifford Robinson,80,550,267,89,44,40,60,62,0,0,0,0,767.0,9.59
Keith Van Horn,53,472,192,37,31,11,50,71,0,0,2,0,505.0,9.53
Rasual Butler,79,685,232,40,33,45,92,65,0,0,1,0,752.5,9.53
Eddie House,81,796,132,148,42,12,123,76,0,0,0,0,771.5,9.52
Nate Robinson,72,670,167,147,59,1,58,114,0,0,0,0,684.0,9.5
Nazr Mohammed,80,493,418,40,21,49,0,91,0,0,5,0,758.5,9.48
Brian Cook,81,642,274,74,37,32,36,61,0,0,1,0,765.0,9.44
Bernard Robinson,66,422,219,77,81,10,2,74,0,0,3,0,619.0,9.38
Jose Calderon,64,349,141,288,42,4,7,101,0,0,2,0,600.0,9.38
Mickael Pietrus,52,481,163,44,33,10,56,78,0,0,1,0,484.5,9.32
Troy Hudson,36,342,44,106,12,4,40,40,0,0,0,0,333.0,9.25
Scot Pollard,45,169,218,24,37,20,0,26,0,0,0,0,414.5,9.21
Jason Collins,71,255,342,70,46,40,3,61,0,0,0,0,652.0,9.18
Anderson Varejao,48,219,235,19,31,19,0,27,0,0,2,0,438.5,9.14
Qyntel Woods,49,329,190,47,32,13,22,61,0,0,2,0,443.5,9.05
Keyon Dooling,50,470,78,109,49,4,13,82,0,0,0,0,452.5,9.05
Luke Walton,69,345,247,156,41,15,18,78,0,0,1,0,619.5,8.98
Sarunas Jasikevicius,75,547,153,227,40,4,86,116,0,0,1,0,669.5,8.93
Jarron Collins,79,415,333,97,36,27,0,61,0,0,1,0,703.5,8.91
Steven Hunter,69,421,271,17,12,76,0,64,0,0,2,0,612.5,8.88
Francisco Garcia,67,377,185,94,41,47,39,75,0,0,1,0,589.0,8.79
Michael Olowokandi,48,238,220,23,22,33,0,55,0,0,2,0,419.0,8.73
Kirk Snyder,68,542,161,102,29,23,46,70,0,0,1,0,592.0,8.71
Rasho Nesterovic,80,362,309,33,21,88,0,53,0,0,1,0,689.0,8.61
Tony Allen,51,369,111,67,51,18,11,67,0,0,0,0,439.0,8.61
Johan Petro,68,353,296,15,25,51,0,60,0,0,2,0,581.5,8.55
Trevor Ariza,57,264,218,61,57,11,1,62,0,0,2,0,487.5,8.55
David Lee,67,345,303,43,30,20,0,51,0,0,4,0,571.5,8.53
Gordan Giricek,37,393,70,63,16,4,18,63,0,0,0,0,315.5,8.53
Pavel Podkolzin,1,3,7,0,0,1,0,2,0,0,0,0,8.5,8.5
Chuck Hayes,40,147,179,14,26,14,0,12,0,0,1,0,335.5,8.39
Brent Barry,74,431,159,123,39,27,80,52,0,0,0,0,617.5,8.34
Voshon Lenard,26,191,47,41,21,4,25,31,0,0,1,0,216.0,8.31
Darko Milicic,55,266,151,41,14,77,0,51,0,0,0,0,456.0,8.29
Jake Voskuhl,51,270,183,39,26,23,1,33,0,0,0,0,422.5,8.28
Salim Stoudamire,61,589,116,75,27,3,82,82,0,0,0,0,504.5,8.27
Etan Thomas,71,337,279,14,20,68,0,51,0,0,1,0,587.5,8.27
David Harrison,67,385,254,14,23,59,0,79,0,0,2,0,547.5,8.17
Tony Delk,24,182,53,33,13,1,20,19,0,0,0,0,196.0,8.17
Damon Jones,82,552,133,169,37,1,140,55,0,0,0,0,669.0,8.16
Jake Tsakalidis,51,257,212,13,14,32,0,39,0,0,5,0,411.5,8.07
Devin Brown,81,611,207,104,44,14,39,99,0,0,0,0,653.0,8.06
Jarrett Jack,79,526,160,219,41,2,20,102,0,0,0,0,636.0,8.05
Damien Wilkins,82,536,192,107,72,12,14,85,0,0,2,0,659.0,8.04
Monta Ellis,49,334,105,78,32,11,28,58,0,0,0,0,392.0,8.0
Andris Biedrins,68,258,283,24,23,47,0,34,0,0,2,0,544.0,8.0
Antonio Davis,44,216,208,21,23,10,0,51,0,0,0,0,352.0,8.0
Dikembe Mutombo,64,169,306,4,17,57,0,35,0,0,1,0,508.5,7.95
Travis Outlaw,69,400,189,34,31,46,14,37,0,0,1,0,548.0,7.94
JR Smith,55,423,110,58,37,4,52,54,0,0,1,0,434.5,7.9
Milt Palacio,71,441,134,190,47,14,1,110,0,0,0,0,557.0,7.85
Toni Kukoc,65,317,150,139,33,17,45,66,0,0,0,0,504.0,7.75
Doug Christie,7,26,13,14,9,1,0,6,0,0,0,0,54.0,7.71
Carlos Arroyo,77,449,130,232,38,4,7,83,0,0,0,0,591.0,7.68
Matt Carroll,78,594,157,35,47,11,72,48,0,0,0,0,593.0,7.6
Rashad McCants,79,627,143,63,44,22,67,86,0,0,0,0,599.0,7.58
Greg Ostertag,60,146,225,58,6,66,0,46,0,0,0,0,454.0,7.57
Ike Diogu,69,486,229,29,15,30,0,78,0,0,3,0,516.0,7.48
Dan Gadzuric,74,383,232,24,25,43,0,35,0,0,1,0,549.5,7.43
Aaron Williams,48,222,181,17,17,21,0,30,0,0,1,0,356.0,7.42
Joey Graham,80,533,244,60,37,13,29,92,0,0,0,0,593.0,7.41
Quinton Ross,67,317,170,79,51,16,0,47,0,0,0,0,494.5,7.38
Bracey Wright,7,62,18,5,1,0,6,8,0,0,0,0,51.0,7.29
Malik Rose,72,318,259,67,43,14,1,80,0,0,4,0,523.5,7.27
Loren Woods,27,62,110,4,9,23,0,16,0,0,1,0,194.0,7.19
DerMarr Johnson,58,354,96,55,25,26,56,46,0,0,0,0,412.0,7.1
Jackie Butler,55,292,183,25,17,31,0,62,0,0,0,0,388.0,7.05
Marc Jackson,64,415,217,44,13,8,1,65,0,0,2,0,448.0,7.0
Martell Webster,61,404,130,34,21,14,65,43,0,0,0,0,425.5,6.98
Maurice Taylor,67,422,229,53,21,14,0,103,0,0,1,0,461.0,6.88
Keith McLeod,66,370,78,151,42,9,24,76,0,0,0,0,452.0,6.85
Brian Skinner,65,191,228,30,25,43,0,45,0,0,0,0,444.5,6.84
Linton Johnson,36,153,122,14,12,12,13,28,0,0,1,0,240.0,6.67
Andre Barrett,19,87,25,52,10,0,2,15,0,0,0,0,126.5,6.66
Pape Sow,42,147,146,8,21,19,0,30,0,0,1,0,278.5,6.63
Sasha Vujacic,82,321,159,139,48,3,59,50,0,0,0,0,540.0,6.59
James Singleton,59,203,197,29,19,21,10,28,0,0,3,0,387.5,6.57
Gerald Fitch,18,84,30,33,7,5,7,15,0,0,0,0,117.5,6.53
Jonathan Bender,2,10,4,2,0,1,0,0,0,0,0,0,13.0,6.5
Maurice Evans,80,403,163,60,41,15,43,39,0,0,0,0,519.0,6.49
Scott Padgett,62,211,165,41,28,12,42,21,0,0,1,0,392.5,6.33
Jeff McInnis,28,149,50,52,11,2,3,29,0,0,0,0,175.0,6.25
Nick Van Exel,65,355,91,123,16,3,55,57,0,0,0,0,400.0,6.15
Amir Johnson,3,20,4,3,0,2,2,4,0,0,0,0,18.0,6.0
Alan Anderson,36,207,70,32,11,4,24,32,0,0,0,0,215.5,5.99
Malik Allen,54,266,140,20,14,16,1,34,0,0,0,0,319.5,5.92
Anthony Carter,45,150,62,101,24,9,4,40,0,0,0,0,266.0,5.91
Orien Greene,80,254,145,129,77,10,9,109,0,0,0,0,470.5,5.88
Michael Ruffin,76,105,271,27,33,31,0,38,0,0,0,0,440.5,5.8
Jiri Welsch,58,251,111,62,34,1,14,41,0,0,0,0,334.5,5.77
Lindsey Hunter,30,87,40,62,19,1,11,20,0,0,0,0,171.0,5.7
Zeljko Rebraca,29,135,64,9,5,19,0,24,0,0,0,0,164.5,5.67
Jon Barry,20,86,31,26,13,1,12,22,0,0,0,0,112.0,5.6
Pat Garrity,57,282,108,38,12,9,50,38,0,0,0,0,316.0,5.54
Marcus Fizer,3,20,7,1,0,0,1,2,0,0,0,0,16.5,5.5
Vin Baker,8,27,19,4,4,4,0,9,0,0,0,0,43.5,5.44
Bostjan Nachbar,36,157,60,27,16,5,19,24,0,0,0,0,193.0,5.36
Kris Humphries,62,188,157,30,23,16,0,31,0,0,1,0,329.0,5.31
Jannero Pargo,57,274,61,94,24,2,39,61,0,0,0,0,302.5,5.31
Anfernee Hardaway,4,10,10,8,2,0,0,6,0,0,0,0,21.0,5.25
Michael Doleac,31,98,85,8,10,7,0,14,0,0,0,0,162.0,5.23
Kelvin Cato,27,98,70,4,6,12,0,18,0,0,0,0,141.0,5.22
Willie Green,10,70,15,5,2,0,10,12,0,0,0,0,52.0,5.2
Dan Dickau,19,62,16,40,11,1,10,18,0,0,0,0,98.0,5.16
Howard Eisley,32,101,33,69,11,2,13,21,0,0,0,0,164.0,5.12
Daniel Ewing,66,252,85,84,37,6,22,57,0,0,0,0,335.0,5.08
Mikki Moore,47,154,130,27,7,15,0,40,0,0,0,0,238.0,5.06
Beno Udrih,54,275,52,92,14,2,24,53,0,0,0,0,272.5,5.05
Lee Nailon,22,93,42,7,8,4,0,10,0,0,0,0,109.5,4.98
Anthony Grundy,12,52,17,9,7,0,5,9,0,0,0,0,59.5,4.96
Lamond Murray,57,196,132,13,17,7,27,22,0,0,0,0,282.5,4.96
Brian Grant,21,61,57,7,5,3,0,7,0,0,0,0,103.5,4.93
Gerald Green,32,167,41,18,13,4,6,22,0,0,0,0,157.5,4.92
Brian Cardinal,36,124,55,33,23,0,13,27,0,0,1,0,176.5,4.9
Justin Reed,72,325,124,41,23,15,0,52,0,0,0,0,351.5,4.88
Bo Outlaw,32,75,77,14,10,12,0,17,0,0,0,0,155.5,4.86
Sergei Monia,26,77,52,19,7,5,9,12,0,0,0,0,126.0,4.85
Lonny Baxter,41,118,117,4,11,8,0,20,0,0,1,0,199.0,4.85
Kevin Ollie,70,192,98,101,33,3,1,29,0,0,0,0,338.5,4.84
Jacque Vaughn,80,274,91,123,42,1,1,52,0,0,0,0,385.5,4.82
Othella Harrington,72,347,154,39,7,13,0,61,0,0,1,0,346.5,4.81
Hakim Warrick,68,278,144,30,14,21,0,56,0,0,0,0,327.0,4.81
Carlos Delfino,68,247,113,44,21,15,20,36,0,0,0,0,326.5,4.8
Dahntay Jones,71,281,104,39,38,15,3,50,0,0,0,0,341.0,4.8
