Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Antawn Jamison,68,1334,519,154,55,16,71,118,0,0,24,0,1423.5,20.93
Rasheed Wallace,79,1145,644,142,65,115,75,127,0,0,24,0,1653.0,20.92
Kenyon Martin,70,1087,511,170,100,78,0,149,0,0,20,0,1451.5,20.74
Kirk Hinrich,77,1206,304,494,122,21,145,176,0,0,9,0,1592.5,20.68
Drew Gooden,82,1184,753,130,77,76,5,133,0,0,37,0,1687.5,20.58
Dwight Howard,82,981,823,75,77,136,0,165,0,0,32,0,1681.5,20.51
Rashard Lewis,71,1457,388,94,75,62,173,123,0,0,7,0,1455.0,20.49
Corey Maggette,66,1464,394,225,70,8,51,195,0,0,10,0,1347.5,20.42
Jamaal Tinsley,40,616,160,257,81,12,58,134,0,0,4,0,810.0,20.25
Grant Hill,67,1317,318,220,97,28,3,161,0,0,2,0,1289.0,19.24
Al Harrington,66,1158,461,208,85,16,16,204,0,0,12,0,1266.0,19.18
Joe Johnson,82,1400,422,291,79,24,177,148,0,0,3,0,1562.5,19.05
Peja Stojakovic,66,1329,285,138,79,12,174,102,0,0,1,0,1255.5,19.02
Rafer Alston,80,1136,279,514,118,7,139,170,0,0,10,0,1520.5,19.01
Quentin Richardson,79,1176,479,158,96,27,226,102,0,0,8,0,1490.0,18.86
Damon Stoudamire,81,1277,310,458,86,2,181,164,1,1,8,2,1523.0,18.8
Bobby Simmons,75,1229,446,205,106,16,50,135,0,0,10,0,1409.5,18.79
Shareef Abdur-Rahim,54,909,392,111,49,26,15,117,0,0,16,0,1014.0,18.78
Michael Redd,75,1723,312,172,63,8,104,133,0,0,1,0,1407.5,18.77
Brevin Knight,66,666,170,591,131,5,3,147,0,0,16,0,1236.5,18.73
P.J. Brown,82,886,737,178,74,50,0,101,0,0,28,0,1533.0,18.7
Manu Ginobili,74,1186,329,288,119,27,97,172,2,0,1,0,1381.5,18.67
Carmelo Anthony,75,1558,426,194,68,30,42,224,0,0,4,0,1396.0,18.61
Tyson Chandler,80,640,775,65,69,141,0,118,0,0,21,0,1483.0,18.54
Andre Miller,82,1113,338,569,121,8,6,220,0,0,13,0,1517.5,18.51
Jamal Crawford,70,1241,203,302,92,19,185,148,2,0,1,0,1295.0,18.5
Chauncey Billups,80,1316,271,464,81,9,165,180,0,0,3,0,1478.5,18.48
Tony Parker,80,1331,298,491,98,4,43,215,0,0,7,0,1472.0,18.4
Stephen Jackson,51,953,250,119,64,14,103,123,0,0,2,0,932.0,18.27
Richard Hamilton,76,1424,295,372,77,13,36,217,0,0,4,0,1364.0,17.95
Caron Butler,77,1195,450,146,110,23,38,125,0,0,10,0,1363.5,17.71
Donyell Marshall,65,747,428,81,57,46,151,42,0,0,13,0,1135.0,17.46
Tayshaun Prince,82,1206,435,247,56,71,47,135,0,0,3,0,1430.5,17.45
Udonis Haslem,80,870,726,108,63,41,0,113,0,0,23,0,1387.0,17.34
Josh Howard,76,958,484,109,116,49,34,122,0,0,12,0,1309.0,17.22
Cuttino Mobley,66,1134,229,188,74,30,150,133,0,0,2,0,1136.0,17.21
Mehmet Okur,82,1054,616,166,32,68,17,141,0,0,22,0,1398.5,17.05
Marko Jaric,50,493,161,303,84,17,56,98,0,0,6,0,848.5,16.97
Raef LaFrentz,80,884,553,98,42,99,82,70,0,0,11,0,1357.0,16.96
Gerald Wallace,70,780,386,137,117,91,17,159,0,0,7,0,1185.5,16.94
Eddie Jones,80,1018,405,212,86,38,142,99,0,0,3,0,1349.0,16.86
Speedy Claxton,62,712,184,374,109,8,11,119,0,0,8,0,1042.5,16.81
Michael Finley,64,1003,262,169,48,18,116,60,0,0,1,0,1063.5,16.62
Josh Smith,74,715,457,127,59,144,4,135,0,0,10,0,1224.5,16.55
Jamaal Magloire,23,270,205,29,8,23,0,59,0,0,8,0,380.0,16.52
Mike Dunleavy,79,1057,435,203,79,26,107,132,0,0,4,0,1302.0,16.48
Andre Iguodala,82,741,464,246,138,48,47,139,0,0,5,1,1344.0,16.39
Bob Sura,61,626,337,317,65,7,55,147,0,0,8,0,999.5,16.39
Kenny Thomas,73,908,535,152,67,17,1,131,0,0,15,0,1193.5,16.35
Primoz Brezec,72,938,531,86,33,55,0,106,0,0,15,0,1171.0,16.26
Kyle Korver,82,942,379,182,103,33,226,106,0,0,4,0,1315.0,16.04
Jason Terry,80,993,188,429,109,15,103,147,0,0,6,0,1272.0,15.9
Brendan Haywood,68,637,464,57,52,114,0,96,0,0,6,0,1081.5,15.9
Gary Payton,77,873,236,469,88,12,42,148,0,0,7,0,1221.5,15.86
Ndudi Ebi,2,27,16,1,1,1,0,3,0,0,0,0,31.5,15.75
Joel Przybilla,76,488,588,74,24,163,0,98,0,0,14,0,1196.0,15.74
Lorenzen Wright,80,771,613,87,58,69,0,100,0,0,17,0,1256.5,15.71
Erick Dampier,59,542,501,51,15,80,0,102,0,0,16,0,927.0,15.71
Darius Miles,63,809,299,129,75,78,8,157,1,0,2,0,988.5,15.69
Matt Harpring,78,1090,480,142,70,16,9,133,0,0,6,0,1216.5,15.6
Jalen Rose,81,1495,276,209,63,10,108,180,0,0,1,0,1253.5,15.48
Shane Battier,80,792,413,126,91,77,70,75,0,0,4,0,1235.0,15.44
Nazr Mohammed,77,731,586,34,58,86,0,108,0,0,18,0,1183.5,15.37
Dan Gadzuric,81,593,674,30,47,106,0,81,0,0,19,0,1244.5,15.36
Desmond Mason,80,1377,312,217,58,27,1,164,0,0,3,0,1227.0,15.34
Samuel Dalembert,72,589,542,35,46,121,0,114,0,0,10,0,1101.5,15.3
Joe Smith,74,813,541,67,43,38,0,79,0,0,14,0,1111.5,15.02
Luke Ridnour,82,824,204,483,94,23,67,149,0,0,4,0,1221.5,14.9
Mike Miller,76,1022,300,220,54,23,140,127,0,0,0,0,1128.0,14.84
Morris Peterson,82,1029,340,169,91,18,129,93,0,0,3,0,1216.0,14.83
Eddie Griffin,70,527,453,53,23,118,67,55,0,0,6,0,1036.0,14.8
Ricky Davis,82,1309,249,246,89,27,61,205,0,0,0,0,1207.0,14.72
Sam Cassell,59,799,157,301,36,14,27,109,0,0,5,0,867.0,14.69
Chucky Atkins,82,1115,197,358,73,2,176,151,0,0,2,0,1201.5,14.65
Josh Childress,80,807,482,151,74,35,13,106,0,0,12,0,1167.0,14.59
Dan Dickau,71,887,180,347,76,4,85,145,0,0,5,0,1033.0,14.55
Jason Hart,74,706,203,367,99,14,35,102,0,0,7,0,1071.5,14.48
Jeff Foster,61,426,550,43,46,12,0,55,0,0,14,0,881.0,14.44
Vladimir Radmanovic,63,741,289,86,57,31,128,80,0,0,3,0,908.5,14.42
Kelvin Cato,62,432,416,40,55,82,0,64,0,0,5,0,887.0,14.31
Chris Mihm,75,735,502,50,14,108,0,110,0,0,18,0,1071.5,14.29
Damon Jones,82,955,231,350,44,5,225,98,0,0,0,0,1171.0,14.28
Jeff McInnis,76,975,157,391,56,1,91,117,0,0,5,0,1083.0,14.25
Nene,55,528,325,84,50,48,0,94,0,0,7,0,782.0,14.22
Mo Williams,80,814,244,484,74,11,32,196,0,0,8,0,1133.0,14.16
Luol Deng,61,711,322,135,48,27,31,118,0,0,3,0,863.0,14.15
Derek Fisher,74,877,218,301,76,4,108,129,0,0,0,0,1042.5,14.09
David Wesley,80,948,228,265,96,9,118,113,0,0,1,0,1124.0,14.05
Eddy Curry,63,1012,338,37,21,58,0,163,0,0,6,0,882.0,14.0
Wally Szczerbiak,81,1253,303,191,40,16,63,132,0,0,0,0,1132.0,13.98
Chris Kaman,63,572,423,73,26,68,0,115,0,0,15,0,870.0,13.81
Nick Van Exel,53,586,161,227,44,0,100,92,0,0,1,0,728.0,13.74
Rasho Nesterovic,70,410,459,71,31,117,0,73,0,0,2,0,960.0,13.71
Jerry Stackhouse,56,833,183,127,53,10,32,106,0,0,2,0,764.5,13.65
Earl Boykins,82,1015,143,372,78,12,56,121,0,0,6,0,1115.5,13.6
Jason Williams,71,719,122,399,75,5,107,130,0,0,1,0,965.0,13.59
Chris Andersen,67,513,410,71,14,100,0,64,0,0,6,0,907.5,13.54
Mike James,74,871,208,263,65,6,100,106,0,0,1,0,993.5,13.43
Hedo Turkoglu,67,937,233,153,41,18,93,119,0,0,0,0,900.0,13.43
Antonio McDyess,77,740,482,71,46,52,0,93,0,0,6,0,1032.0,13.4
Stromile Swift,60,604,273,43,41,92,0,90,0,0,2,0,796.0,13.27
Ruben Patterson,70,809,273,138,106,21,2,143,0,0,0,0,927.5,13.25
Reggie Miller,66,974,156,146,50,5,96,77,0,0,0,0,870.0,13.18
Reggie Evans,79,387,736,58,58,15,0,104,0,0,7,0,1036.5,13.12
Theo Ratliff,63,304,331,34,23,158,0,56,0,0,2,0,825.0,13.1
Jason Collins,80,511,488,105,71,71,2,91,0,0,3,0,1045.5,13.07
Anthony Johnson,63,532,179,302,59,15,41,96,0,0,3,0,822.5,13.06
Lee Nailon,68,963,298,109,36,16,0,110,0,0,1,0,883.5,12.99
Brian Cardinal,58,522,225,114,88,19,44,83,0,0,0,0,753.0,12.98
Antonio Daniels,75,843,169,309,51,3,49,78,0,0,1,0,955.0,12.73
Jim Jackson,64,672,269,183,35,5,122,115,0,0,1,0,815.0,12.73
Alonzo Mourning,37,282,198,18,8,74,0,57,0,0,4,0,468.0,12.65
Keith Van Horn,62,696,294,75,36,21,54,81,0,0,5,0,782.0,12.61
Bobby Jackson,25,301,85,59,14,2,33,28,0,0,0,0,315.0,12.6
Nenad Krstic,75,747,401,77,32,63,0,112,0,0,9,0,938.5,12.51
Adonal Foyle,78,352,429,56,26,159,0,58,0,0,3,0,976.0,12.51
Latrell Sprewell,80,1021,254,179,53,21,69,127,0,0,0,0,999.0,12.49
Doug Christie,52,345,177,199,80,18,15,104,0,0,0,0,648.0,12.46
Fred Jones,77,813,242,196,61,31,87,114,0,0,1,0,959.0,12.45
Jarvis Hayes,54,553,227,90,49,9,42,62,0,0,0,0,668.5,12.38
Ben Gordon,82,1235,215,164,53,10,134,186,0,0,0,0,1003.5,12.24
Tyronn Lue,70,787,149,322,33,0,55,105,0,0,4,0,857.0,12.24
James Posey,50,405,219,88,48,23,55,69,0,0,1,0,611.0,12.22
Marquis Daniels,60,545,216,128,83,14,7,86,0,0,1,0,729.0,12.15
Shaun Livingston,30,222,89,151,32,11,0,75,0,0,1,0,363.0,12.1
Juwan Howard,61,585,346,94,32,5,0,79,0,0,7,0,734.5,12.04
Bonzi Wells,69,721,229,80,85,27,36,90,0,0,1,0,822.5,11.92
Dale Davis,61,284,375,47,32,65,0,43,0,0,5,0,720.0,11.8
Jumaine Jones,76,577,398,65,44,24,102,49,0,0,4,0,893.5,11.76
Keith McLeod,53,416,113,236,63,12,18,99,0,0,3,0,620.0,11.7
Marc Jackson,81,969,406,81,32,18,0,131,0,0,4,0,944.5,11.66
Chris Duhon,82,487,213,398,82,3,94,119,0,0,2,0,954.5,11.64
Austin Croshere,73,647,375,98,48,17,45,104,0,0,4,0,849.0,11.63
Raja Bell,63,772,201,91,44,8,54,79,0,0,1,0,731.0,11.6
Tony Delk,56,667,130,104,47,3,72,54,0,0,0,0,649.5,11.6
Mark Blount,82,771,397,129,33,64,0,158,0,0,1,0,948.5,11.57
Tim Thomas,71,851,237,110,41,17,85,113,0,0,0,0,818.0,11.52
Brian Skinner,49,233,280,43,31,49,0,40,0,0,5,0,564.5,11.52
Jared Jeffries,77,523,374,151,66,35,16,114,0,0,2,0,884.5,11.49
Bruce Bowen,82,675,285,126,55,39,102,57,0,0,0,0,930.5,11.35
Earl Watson,80,615,164,359,83,19,52,167,0,0,3,0,896.5,11.21
Derek Anderson,47,432,128,143,36,4,58,70,0,0,0,0,526.0,11.19
Rick Brunson,80,437,187,410,82,7,48,125,0,0,1,0,893.5,11.17
Antonio Davis,72,501,428,80,27,41,0,96,0,0,4,0,802.5,11.15
Etan Thomas,47,332,244,20,17,51,0,50,0,0,5,0,521.0,11.09
Clifford Robinson,71,533,209,104,62,53,67,66,0,0,0,0,777.0,10.94
Andres Nocioni,81,677,386,122,37,34,25,135,0,0,3,0,869.0,10.73
Jameer Nelson,79,689,193,237,78,3,44,117,0,0,1,0,842.5,10.66
Rodney Rogers,58,444,246,86,41,20,48,86,0,0,1,0,615.0,10.6
Keith Bogans,74,714,226,135,68,8,57,122,0,0,0,0,776.5,10.49
Robert Horry,75,451,268,80,67,60,51,69,0,0,0,0,784.0,10.45
Darius Songaila,81,608,344,114,51,18,0,70,0,0,6,0,836.0,10.32
Tony Battie,81,394,452,42,30,81,0,81,0,0,3,0,835.0,10.31
Michael Sweetney,77,650,418,44,27,28,0,108,0,0,4,0,793.0,10.3
Brian Scalabrine,54,339,244,88,34,18,22,66,0,0,2,0,552.5,10.23
Zaza Pachulia,74,458,378,60,44,34,0,70,0,0,1,0,754.0,10.19
Anderson Varejao,54,266,257,27,41,38,0,26,0,0,0,0,549.0,10.17
Corliss Williamson,72,741,259,78,38,15,0,86,0,0,2,0,729.5,10.13
Toni Kukoc,53,296,160,160,39,13,42,64,0,0,1,0,530.0,10.0
Robert Traylor,74,409,332,61,54,50,0,73,0,0,6,0,738.5,9.98
Charlie Ward,14,75,39,43,15,0,16,18,0,0,0,0,139.5,9.96
Michael Olowokandi,62,368,324,29,15,56,0,68,0,0,4,0,615.0,9.92
Greg Buckner,70,432,208,133,75,6,49,49,0,0,0,0,694.5,9.92
Allan Houston,20,237,23,42,8,2,31,21,0,0,0,0,198.0,9.9
Melvin Ely,79,576,326,76,32,69,0,115,0,0,4,0,781.0,9.89
JR Smith,76,782,152,142,55,11,81,109,0,0,0,0,748.5,9.85
Mickael Pietrus,67,636,189,82,46,18,67,92,0,0,0,0,658.5,9.83
Dikembe Mutombo,80,322,426,10,16,101,0,51,0,0,3,0,783.0,9.79
Omar Cook,5,23,7,22,6,1,0,6,0,0,0,0,48.5,9.7
Kwame Brown,42,292,206,39,25,15,0,67,0,0,2,0,406.0,9.67
Kendall Gill,14,85,37,27,14,4,3,9,0,0,0,0,135.0,9.64
Jon Barry,69,455,159,167,60,9,71,67,0,0,0,0,660.0,9.57
Kerry Kittles,11,69,32,20,8,3,7,7,0,0,0,0,105.0,9.55
Brent Barry,81,601,190,178,39,20,100,64,0,0,0,0,772.5,9.54
Voshon Lenard,3,29,6,6,1,0,4,2,0,0,0,0,28.5,9.5
Glenn Robinson,9,90,24,8,4,3,2,7,0,0,0,0,85.0,9.44
Tom Gugliotta,47,239,191,68,41,17,8,57,0,0,1,0,442.5,9.41
Devean George,15,110,53,14,8,2,21,12,0,0,0,0,140.5,9.37
Al Jefferson,71,475,312,24,22,55,0,66,0,0,3,0,664.5,9.36
Eric Williams,55,424,172,92,38,4,28,60,0,0,0,0,514.0,9.35
Chris Wilcox,54,426,228,38,26,24,0,77,0,0,2,0,504.0,9.33
Troy Hudson,79,691,105,283,27,6,89,113,0,0,0,0,731.0,9.25
Predrag Drobnjak,71,597,238,49,42,24,25,78,0,0,0,0,652.0,9.18
Nick Collison,82,463,376,32,34,50,0,62,0,0,4,0,749.5,9.14
Malik Rose,76,534,341,59,46,16,1,102,0,0,3,0,692.5,9.11
Othella Harrington,70,561,292,56,24,18,0,84,0,0,2,0,630.5,9.01
Gordan Giricek,81,715,182,137,46,11,38,90,0,0,0,0,719.5,8.88
Eric Snow,81,322,155,317,67,16,13,89,0,0,2,0,718.5,8.87
David West,30,186,129,23,12,16,2,37,0,0,0,0,265.0,8.83
Matt Bonner,82,589,285,48,39,19,39,40,0,0,0,0,723.0,8.82
Danny Fortson,62,463,348,8,15,7,0,91,0,0,6,0,546.5,8.81
Devin Brown,67,494,176,92,39,12,45,53,0,0,0,0,586.5,8.75
Carlos Arroyo,70,461,104,280,44,4,8,107,0,0,1,0,608.5,8.69
Maurice Taylor,65,472,257,67,27,20,3,94,0,0,1,0,562.5,8.65
George Lynch,44,164,174,88,32,12,11,57,0,0,0,0,380.5,8.65
David Harrison,43,264,135,13,16,55,0,53,0,0,1,0,370.0,8.6
Tony Allen,77,492,221,64,76,24,12,77,0,0,0,0,660.0,8.57
Anfernee Hardaway,37,269,89,74,28,3,15,50,0,0,0,0,317.0,8.57
Loren Woods,45,176,220,17,8,39,0,37,0,0,1,0,383.0,8.51
Rodney Buford,64,445,189,63,40,4,34,35,0,0,0,0,544.5,8.51
Juan Dixon,63,507,119,111,43,4,48,68,0,0,0,0,533.5,8.47
Jamal Sampson,23,79,122,8,4,17,0,17,0,0,0,0,194.5,8.46
Ron Mercer,18,137,40,20,16,2,0,14,0,0,0,0,150.5,8.36
Matt Carroll,25,224,60,17,17,2,13,25,0,0,0,0,208.5,8.34
Trevor Ariza,80,468,242,85,70,18,3,73,0,0,1,0,666.5,8.33
Milt Palacio,80,467,134,279,48,13,2,104,0,0,0,0,665.5,8.32
Ira Newble,74,438,220,91,50,18,19,61,0,0,0,0,614.5,8.3
Fred Hoiberg,76,437,181,85,50,15,70,20,0,0,0,0,629.5,8.28
Raul Lopez,31,161,39,123,22,3,20,47,0,0,1,0,256.5,8.27
Willie Green,57,437,133,100,34,6,30,75,0,0,0,0,471.5,8.27
Damien Wilkins,29,183,66,26,22,10,16,16,0,0,0,0,239.5,8.26
Eduardo Najera,68,354,243,65,41,24,6,61,0,0,2,0,559.0,8.22
Trenton Hassell,82,541,219,128,30,30,1,64,0,0,0,0,674.0,8.22
Brian Cook,72,458,216,35,23,26,78,29,0,0,2,0,590.0,8.19
Andris Biedrins,30,109,118,12,12,24,0,12,0,0,1,0,245.5,8.18
Devin Harris,76,436,102,169,77,19,44,82,0,0,0,0,621.0,8.17
Kareem Rush,48,402,89,68,20,7,51,47,0,0,0,0,390.5,8.14
Scot Pollard,49,191,205,18,30,24,0,31,0,0,1,0,396.5,8.09
Jason Kapono,81,688,164,61,40,6,80,46,0,0,0,0,655.0,8.09
Maurice Evans,65,416,201,45,37,8,27,34,0,0,0,0,523.5,8.05
Jerome James,80,395,241,19,23,111,0,88,0,0,0,0,637.5,7.97
Travis Best,76,514,107,143,66,9,26,67,0,0,0,0,603.0,7.93
DerMarr Johnson,71,503,151,75,43,18,53,65,0,0,0,0,561.0,7.9
Junior Harrington,29,163,63,62,25,5,6,41,0,0,0,0,228.5,7.88
Bostjan Nachbar,71,494,182,74,29,16,75,73,0,0,0,0,557.5,7.85
Obinna Ekezie,42,230,179,11,22,12,0,45,0,0,1,0,329.0,7.83
Rasual Butler,65,420,151,62,18,29,57,37,0,0,0,0,508.5,7.82
Quinton Ross,78,397,210,109,51,22,1,54,0,0,0,0,610.0,7.82
Marcus Fizer,54,336,175,64,25,13,0,63,0,0,1,0,421.0,7.8
Leandro Barbosa,63,442,130,126,30,7,51,87,0,0,0,0,489.5,7.77
Anthony Goldwire,33,172,59,78,15,0,32,15,0,0,0,0,254.0,7.7
Sebastian Telfair,68,460,104,224,35,4,17,125,0,0,3,0,522.5,7.68
Viktor Khryapa,32,135,108,25,20,18,4,33,0,0,0,0,245.5,7.67
Steven Hunter,76,348,227,13,4,102,0,44,0,0,0,0,582.0,7.66
Jiri Welsch,71,461,167,103,44,5,34,73,0,0,0,0,542.5,7.64
Boris Diaw,66,314,170,149,37,18,9,87,0,0,0,0,503.5,7.63
Flip Murray,49,345,98,65,30,11,24,57,0,0,0,0,372.5,7.6
Alan Henderson,78,273,348,21,29,37,0,49,0,0,2,0,590.5,7.57
Zeljko Rebraca,58,339,184,26,13,40,0,49,0,0,2,0,438.5,7.56
Howard Eisley,74,415,90,250,45,9,27,111,0,0,1,0,559.0,7.55
Jackson Vroman,46,212,175,40,25,19,0,64,0,0,2,0,347.0,7.54
Christian Laettner,49,260,131,41,32,15,1,29,0,0,0,0,367.5,7.5
Alex Garcia,8,44,15,18,4,1,5,8,0,0,0,0,59.5,7.44
Lamond Murray,62,371,164,47,32,16,46,54,0,0,0,0,461.5,7.44
Wesley Person,41,264,83,39,19,4,41,17,0,0,0,0,303.5,7.4
John Salmons,58,236,121,114,40,13,31,51,0,0,0,0,423.5,7.3
Michael Ruffin,79,111,332,64,43,41,0,44,0,0,0,0,575.5,7.28
Kenny Anderson,43,203,88,103,33,0,6,49,0,0,0,0,312.5,7.27
Darrell Armstrong,66,264,115,178,45,8,28,67,0,0,0,0,478.0,7.24
Jerome Williams,79,359,283,41,55,10,0,65,0,0,1,0,569.5,7.21
Mikki Moore,74,396,246,47,19,32,1,63,0,0,2,0,532.5,7.2
Malik Allen,36,194,99,18,9,22,0,18,0,0,0,0,258.0,7.17
Bryon Russell,70,307,172,72,44,11,56,35,0,0,0,0,500.5,7.15
DeShawn Stevenson,55,429,102,69,16,9,25,57,0,0,0,0,391.0,7.11
Casey Jacobsen,84,547,167,113,33,8,66,71,0,0,0,0,597.5,7.11
Travis Outlaw,59,319,121,35,30,40,4,39,0,0,0,0,418.5,7.09
Matt Barnes,43,164,133,57,30,7,5,45,0,0,1,0,304.5,7.08
Jannero Pargo,32,204,47,76,16,1,23,45,0,0,0,0,225.5,7.05
James Jones,75,371,174,57,31,28,66,43,0,0,2,0,526.5,7.02
Francisco Elson,67,248,201,34,34,41,1,40,0,0,0,0,469.5,7.01
Scott Padgett,66,275,185,55,33,10,50,30,0,0,1,0,459.5,6.96
Brian Grant,69,263,257,34,23,23,0,43,0,0,0,0,471.5,6.83
Eddie House,68,397,83,96,44,6,44,35,0,0,0,0,464.5,6.83
Marcus Banks,81,372,126,155,63,13,21,79,0,0,0,0,550.5,6.8
Shandon Anderson,66,255,191,70,40,14,5,50,0,0,0,0,449.0,6.8
Aaron McKie,68,152,172,103,48,17,20,31,0,0,0,0,460.0,6.76
Jarron Collins,50,213,164,61,11,6,0,34,0,0,0,0,331.5,6.63
Lindsey Hunter,76,285,123,130,68,13,23,68,0,0,0,0,501.0,6.59
Steven Smith,50,314,65,71,14,7,41,27,0,0,0,0,328.5,6.57
Beno Udrih,80,471,83,150,41,10,58,77,0,0,1,0,523.5,6.54
Michael Doleac,80,321,259,47,23,22,0,36,0,0,0,0,520.5,6.51
Matt Freije,23,93,61,20,13,2,14,17,0,0,1,0,148.5,6.46
Delonte West,39,175,65,53,21,8,24,24,0,0,0,0,251.5,6.45
Jacque Vaughn,71,373,107,135,41,1,5,62,0,0,0,0,453.0,6.38
Zarko Cabarkapa,40,238,102,25,10,5,13,30,0,0,1,0,253.5,6.34
Ben Handlogten,21,95,65,13,7,5,0,18,0,0,1,0,132.5,6.31
Carlos Delfino,30,116,55,38,22,6,9,23,0,0,0,0,188.5,6.28
Calbert Cheaney,55,250,124,64,17,15,0,35,0,0,0,0,342.0,6.22
Randy Livingston,17,64,12,45,12,2,5,14,0,0,0,0,105.5,6.21
Shawn Bradley,77,211,214,15,25,63,0,33,0,0,0,0,477.5,6.2
Kris Humphries,67,278,197,43,25,18,2,52,0,0,1,0,415.0,6.19
Keyon Dooling,74,382,90,132,39,11,19,65,0,0,0,0,457.5,6.18
Darrick Martin,11,42,10,28,6,0,5,6,0,0,0,0,67.5,6.14
Michael Stewart,12,25,40,5,6,5,0,6,0,0,0,0,73.5,6.12
Erick Strickland,62,301,103,115,30,1,21,64,0,0,0,0,377.0,6.08
Curtis Borchardt,67,200,224,49,10,32,0,52,0,0,0,0,405.0,6.04
Jabari Smith,45,166,111,38,25,14,1,39,0,0,0,0,271.5,6.03
Cory Alexander,16,49,29,37,9,1,8,19,0,0,0,0,95.5,5.97
Luke Walton,61,198,142,93,26,11,16,58,0,0,1,0,359.0,5.89
Rodney White,58,293,89,44,32,11,24,37,0,0,0,0,340.5,5.87
Theron Smith,33,105,116,28,6,4,3,27,0,0,0,0,191.0,5.79
James Thomas,11,26,37,4,4,4,0,7,0,0,0,0,63.0,5.73
Jason Collier,70,402,184,18,15,13,6,63,0,0,0,0,399.0,5.7
Eddie Gill,73,269,112,83,59,5,36,60,0,0,0,0,415.5,5.69
Qyntel Woods,3,10,6,0,4,0,0,2,0,0,0,0,17.0,5.67
