Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Troy Murphy,79,923,806,106,65,30,3,111,0,0,37,0,1491.0,18.87
Jason Williams,76,919,212,631,91,10,143,168,0,0,20,0,1428.0,18.79
Grant Hill,29,421,206,122,28,13,1,84,0,0,5,0,542.0,18.69
Lamar Odom,49,714,326,178,42,41,42,140,0,0,6,0,914.0,18.65
Latrell Sprewell,74,1215,285,332,102,22,134,172,0,0,4,1,1373.5,18.56
Vlade Divac,80,795,574,274,83,105,6,152,0,0,11,0,1483.5,18.54
Jerome Williams,71,691,650,95,116,26,1,98,0,0,20,0,1297.0,18.27
Amar'e Stoudemire,82,1106,721,78,62,87,2,189,0,0,25,0,1487.0,18.13
Brian Grant,82,846,837,104,63,47,0,129,0,0,31,0,1486.0,18.12
Eric Snow,82,1054,301,544,133,11,7,194,0,0,10,1,1481.5,18.07
Richard Jefferson,80,1242,514,201,80,44,6,156,0,0,11,1,1444.0,18.05
Andre Miller,80,1088,316,537,99,11,23,206,0,0,12,1,1436.5,17.96
Matt Harpring,78,1370,514,133,73,17,66,160,0,0,12,0,1397.0,17.91
Cuttino Mobley,73,1280,303,208,95,36,112,166,0,0,2,0,1305.0,17.88
Doug Christie,80,748,342,376,180,37,73,144,0,0,5,0,1423.5,17.79
Caron Butler,78,1201,397,213,137,31,34,192,0,0,3,0,1374.5,17.62
Wally Szczerbiak,52,913,241,136,44,22,61,87,1,0,2,0,912.0,17.54
Keith Van Horn,74,1176,524,93,63,30,65,150,0,0,14,0,1287.5,17.4
John Stockton,82,884,201,629,137,16,29,182,0,0,15,0,1425.5,17.38
Bonzi Wells,75,1138,394,246,123,18,38,215,0,0,5,0,1300.0,17.33
Jamaal Magloire,82,841,724,88,49,111,0,158,0,0,24,0,1418.5,17.3
Allan Houston,82,1845,231,220,54,7,178,178,2,2,0,0,1410.5,17.2
David Robinson,64,546,508,61,52,111,0,83,0,0,13,0,1098.0,17.16
Alvin Williams,78,1027,245,416,111,21,48,128,0,0,2,0,1336.5,17.13
Desmond Mason,80,1147,523,163,67,32,21,115,0,0,13,0,1366.0,17.07
Chauncey Billups,74,1199,273,287,63,15,149,134,0,0,3,0,1259.0,17.01
Mike Bibby,55,875,147,285,72,8,56,127,0,0,2,0,932.5,16.95
Kerry Kittles,65,848,252,170,101,30,78,55,0,0,1,0,1093.0,16.82
Jason Richardson,82,1282,378,247,90,23,123,179,0,0,3,0,1377.5,16.8
Jamaal Tinsley,73,566,260,548,125,18,46,192,0,0,8,0,1216.0,16.66
Brent Barry,75,774,301,384,113,15,118,142,0,0,4,0,1249.0,16.65
Derek Anderson,76,1057,264,325,90,16,116,128,0,0,2,0,1261.5,16.6
Michael Redd,82,1241,371,117,100,13,182,74,0,0,6,0,1357.5,16.55
Rasho Nesterovic,77,861,504,114,39,116,0,99,0,0,14,0,1273.5,16.54
Mike Miller,65,1011,341,170,42,21,109,125,0,0,2,0,1074.0,16.52
David Wesley,73,1217,175,251,109,9,134,132,0,0,0,0,1205.5,16.51
Clifford Robinson,81,992,318,268,87,88,87,158,0,0,2,0,1319.5,16.29
Christian Laettner,76,632,502,235,82,40,2,87,0,0,10,0,1221.0,16.07
Marcus Camby,29,221,208,47,20,40,2,27,0,0,5,0,464.5,16.02
Scottie Pippen,64,689,278,285,105,25,38,164,0,0,2,0,1024.5,16.01
Toni Kukoc,63,730,266,230,81,29,95,122,0,0,1,0,1007.5,15.99
Kenny Thomas,66,667,529,112,62,28,0,116,0,0,17,0,1055.5,15.99
Lorenzen Wright,70,797,528,80,51,54,0,110,0,0,13,0,1119.5,15.99
Nene,80,839,491,149,127,65,0,181,0,0,9,0,1271.5,15.89
Richard Hamilton,82,1612,318,208,64,13,32,200,0,0,0,0,1302.0,15.88
Bobby Jackson,59,895,219,182,71,3,89,106,0,0,2,0,937.0,15.88
Morris Peterson,82,1153,363,188,88,32,116,128,0,0,2,0,1299.5,15.85
Corey Maggette,64,1073,322,123,55,16,62,147,0,0,3,0,1010.5,15.79
Derrick Coleman,64,602,450,87,53,69,22,96,0,0,12,0,1009.0,15.77
Larry Hughes,67,857,308,205,86,24,29,136,0,0,6,0,1046.0,15.61
Tony Parker,82,1269,216,432,71,4,82,198,0,0,4,0,1279.5,15.6
Carlos Boozer,81,810,609,106,59,50,0,103,0,0,21,0,1256.0,15.51
Robert Horry,80,522,514,233,96,61,51,112,0,0,2,0,1237.5,15.47
Troy Hudson,79,1123,183,452,60,7,97,182,0,0,6,0,1203.0,15.23
Shane Battier,78,756,345,105,102,88,86,68,0,0,2,0,1185.0,15.19
Eddie Griffin,77,664,461,86,52,111,64,76,0,0,8,0,1169.0,15.18
Shawn Bradley,81,543,476,54,65,170,0,67,0,0,10,0,1214.5,14.99
Anfernee Hardaway,58,615,258,235,66,26,26,145,0,0,5,1,859.5,14.82
Tim Thomas,80,1066,389,102,70,49,97,133,0,0,2,0,1179.5,14.74
Aaron McKie,80,721,350,278,131,9,37,109,0,0,1,0,1179.0,14.74
Tyson Chandler,75,691,514,76,37,106,0,135,0,0,13,0,1099.5,14.66
Stromile Swift,67,647,384,45,55,104,0,99,0,0,10,0,981.5,14.65
Al Harrington,82,1002,511,125,71,33,13,163,1,0,10,0,1199.5,14.63
Erick Dampier,82,673,543,58,27,154,0,112,0,0,10,0,1197.5,14.6
Drew Gooden,70,875,455,83,53,35,14,150,0,0,12,0,1020.5,14.58
Dale Davis,78,579,564,94,51,70,0,71,0,0,10,0,1128.5,14.47
James Posey,83,893,426,184,106,15,70,144,0,0,8,1,1199.5,14.45
Voshon Lenard,63,898,212,144,59,21,92,103,0,0,2,0,910.0,14.44
Darrell Armstrong,82,769,295,323,135,13,78,160,0,0,1,0,1178.5,14.37
Adonal Foyle,82,440,490,37,40,205,0,73,0,0,4,0,1168.0,14.24
Darius Miles,67,618,363,176,67,69,0,178,0,0,3,0,945.0,14.1
Stephen Jackson,80,946,286,183,125,30,95,176,0,0,1,0,1124.5,14.06
Derek Fisher,82,863,239,298,93,15,85,94,0,0,0,0,1133.0,13.82
Nick Van Exel,73,912,208,312,42,4,118,123,0,0,2,0,1006.0,13.78
Clar. Weatherspoon,79,521,599,68,69,36,0,63,0,0,6,0,1080.5,13.68
Malik Rose,79,822,506,124,57,40,2,170,0,0,10,0,1076.0,13.62
Tony Battie,67,487,433,49,33,81,1,48,0,0,5,0,911.0,13.6
Raef LaFrentz,69,639,330,54,35,91,47,46,0,0,5,0,938.0,13.59
Keon Clark,80,536,451,80,38,150,0,94,0,0,5,0,1086.0,13.57
Anthony Mason,65,466,416,209,32,12,0,79,0,0,8,0,875.0,13.46
Rick Fox,76,681,323,253,69,14,105,121,0,0,2,0,1016.0,13.37
Jamal Crawford,80,858,185,334,77,25,86,134,0,0,4,0,1065.0,13.31
Howard Eisley,82,744,186,444,71,9,131,149,0,0,4,0,1082.5,13.2
Marcus Fizer,38,445,216,48,14,17,1,57,0,0,5,0,497.0,13.08
Jumaine Jones,80,784,405,112,67,22,111,107,0,0,5,0,1040.5,13.01
Jay Williams,75,714,195,350,86,17,65,171,0,0,3,1,974.5,12.99
Reggie Miller,70,882,172,170,62,4,113,66,0,0,1,0,906.5,12.95
Charlie Ward,66,472,177,306,78,11,101,95,0,0,1,0,853.5,12.93
Tony Delk,67,654,232,146,72,10,120,69,0,0,0,0,860.0,12.84
Pat Garrity,81,868,306,121,62,20,161,77,0,0,1,0,1029.5,12.71
Vladimir Radmanovic,72,724,323,97,64,22,104,100,0,0,3,0,909.0,12.62
Eric Williams,82,746,382,140,86,19,37,97,0,0,3,0,1029.5,12.55
Greg Ostertag,81,438,503,55,20,147,0,104,0,0,6,0,1013.0,12.51
Malik Allen,80,767,425,54,37,78,0,128,0,0,5,0,969.5,12.12
Dikembe Mutombo,24,138,153,19,4,37,0,34,0,0,0,0,289.0,12.04
Tyrone Hill,56,312,391,41,46,26,0,68,0,0,7,0,671.0,11.98
Dajuan Wagner,47,629,82,130,38,7,55,85,0,0,1,0,560.0,11.91
Wesley Person,66,727,192,112,42,19,100,56,0,0,1,0,784.5,11.89
Corliss Williamson,82,987,358,104,44,27,2,126,0,0,2,0,974.5,11.88
Joe Johnson,82,803,264,210,62,19,75,108,0,0,1,0,968.0,11.8
Kwame Brown,80,593,426,58,50,80,0,110,0,0,5,0,935.5,11.69
Dion Glover,76,737,282,141,71,15,56,108,0,0,2,0,885.5,11.65
Vladimir Stepania,79,441,554,24,45,40,0,69,0,0,7,0,906.5,11.47
Brendan Haywood,81,501,404,29,32,119,0,65,0,0,2,0,922.5,11.39
Anthony Peeler,82,630,241,244,72,13,87,82,0,0,0,0,931.5,11.36
Gordan Giricek,76,935,238,137,52,8,85,145,0,0,0,0,860.0,11.32
Quentin Richardson,59,552,281,52,35,10,61,64,0,0,2,0,667.5,11.31
Joe Smith,54,404,270,38,14,55,0,43,0,0,5,0,610.0,11.3
Rafer Alston,47,366,107,192,38,15,51,86,0,0,1,0,528.5,11.24
Marko Jaric,66,490,160,193,97,11,53,103,0,0,0,0,737.5,11.17
Lucious Harris,77,795,232,155,53,8,47,71,0,0,1,0,860.0,11.17
Predrag Drobnjak,82,771,320,86,48,38,30,65,0,0,1,0,914.5,11.15
Eduardo Najera,48,320,223,47,40,22,0,23,0,0,3,0,534.0,11.12
Shawn Kemp,79,537,451,55,66,33,0,102,0,0,4,0,874.5,11.07
Arvydas Sabonis,78,476,335,142,61,49,3,75,0,0,1,0,862.5,11.06
Kelvin Cato,73,332,428,20,38,85,0,56,0,0,1,0,805.0,11.03
Donnell Harvey,77,611,409,100,48,27,1,123,0,0,4,0,846.0,10.99
Othella Harrington,74,573,476,62,12,23,0,90,0,0,8,0,812.5,10.98
Shammond Williams,78,627,171,266,77,6,93,114,0,0,1,0,850.0,10.9
Devean George,71,492,286,92,56,38,49,65,0,0,1,0,772.5,10.88
Lindsey Hunter,29,280,59,71,35,5,34,57,0,0,0,0,310.0,10.69
Rod Strickland,47,320,95,215,46,6,1,76,0,0,1,0,499.5,10.63
Jelani McCoy,67,457,355,43,28,60,0,96,0,0,4,0,710.5,10.6
Calbert Cheaney,81,700,284,163,65,13,10,108,0,0,0,0,850.0,10.49
Tyronn Lue,75,647,149,263,47,1,60,77,0,0,1,0,785.5,10.47
Bo Outlaw,80,378,368,112,50,71,0,76,0,0,1,0,836.0,10.45
Eddy Curry,81,849,353,37,18,62,0,137,0,0,5,0,842.5,10.4
Todd MacCulloch,42,299,196,20,19,32,0,35,0,0,4,0,436.5,10.39
Bob Sura,55,401,167,177,45,2,28,82,0,0,1,0,571.5,10.39
Kendall Gill,82,714,248,156,78,15,19,108,0,0,0,0,848.5,10.35
Manu Ginobili,69,525,161,138,96,17,51,100,0,0,0,0,713.0,10.33
Rodney Rogers,68,478,263,107,50,31,44,91,0,0,0,0,702.0,10.32
Ira Newble,73,564,271,99,50,26,32,69,0,0,1,0,752.0,10.3
Vincent Yarbrough,59,406,162,130,57,33,21,81,0,0,0,0,604.5,10.25
Mehmet Okur,72,494,335,71,25,39,38,66,0,0,3,0,737.0,10.24
Bruce Bowen,82,583,239,113,66,42,101,72,0,0,0,0,838.0,10.22
Walter McCarty,82,498,288,106,78,28,91,67,0,0,0,0,833.5,10.16
J.R. Bremer,64,528,145,164,38,3,101,59,0,0,0,0,646.5,10.1
Samaki Walker,67,296,368,64,20,55,0,56,0,0,3,0,677.0,10.1
Damon Stoudamire,59,409,155,204,39,6,44,82,0,0,1,0,594.5,10.08
Cherokee Parks,30,188,132,21,16,20,1,18,0,0,0,0,301.5,10.05
Michael Bradley,67,338,409,67,16,32,1,76,0,0,5,0,670.5,10.01
Jim Jackson,63,487,262,118,31,4,32,80,0,0,0,0,629.5,9.99
Kevin Ollie,82,534,182,291,69,5,2,72,0,0,1,0,818.0,9.98
Ruben Patterson,78,649,264,101,73,29,3,117,0,0,0,0,778.0,9.97
Travis Best,72,603,147,255,44,7,36,106,0,0,0,0,717.5,9.97
Zach Randolph,77,650,343,41,42,14,0,62,0,0,4,0,763.0,9.91
Brian Skinner,77,461,366,19,47,53,0,62,0,0,3,0,756.5,9.82
Chris Andersen,59,305,274,32,30,60,0,60,0,0,0,0,578.5,9.81
Mike James,78,607,149,246,64,5,67,108,0,0,0,0,762.0,9.77
Jon Barry,80,555,180,206,63,14,87,81,0,0,0,0,780.0,9.75
Jerome James,51,276,216,27,12,82,0,75,0,0,1,0,495.0,9.71
Jason Collins,81,460,368,87,47,44,0,85,0,0,0,0,782.0,9.65
Eric Piatkowski,62,601,156,70,33,9,80,56,0,0,0,0,594.5,9.59
George Lynch,81,363,353,104,66,19,28,52,0,0,2,0,772.5,9.54
Shandon Anderson,82,687,254,87,73,20,52,114,0,0,0,0,782.5,9.54
Mamadou N'diaye,22,120,82,7,8,32,0,21,0,0,0,0,208.0,9.45
Reggie Evans,67,212,445,34,38,11,0,52,0,0,2,0,633.0,9.45
Junior Harrington,82,418,250,277,80,15,7,157,0,0,1,0,773.5,9.43
Rodney White,72,650,213,121,45,32,32,156,0,0,1,1,676.0,9.39
Earl Watson,79,433,164,225,89,14,31,88,0,0,0,0,739.0,9.35
Earl Boykins,68,600,88,221,38,4,29,73,0,0,0,0,634.5,9.33
Kenny Anderson,61,372,132,198,58,5,1,75,0,0,0,0,567.5,9.3
Aaron Williams,81,500,331,88,27,57,0,85,0,0,1,0,753.0,9.3
Jonathan Bender,46,303,133,42,8,56,19,42,0,0,1,0,423.0,9.2
Chris Mihm,52,308,231,28,18,38,0,48,0,0,1,0,478.0,9.19
Milt Palacio,80,397,235,259,68,16,8,131,0,0,1,0,734.5,9.18
Scot Pollard,23,103,106,6,13,15,0,15,0,0,3,0,207.5,9.02
Elden Campbell,56,343,181,51,33,39,0,50,0,0,0,0,497.5,8.88
Glen Rice,62,556,154,65,23,5,101,55,0,0,0,0,548.5,8.85
Adrian Griffin,74,325,264,105,77,6,6,47,0,0,0,0,653.5,8.83
Walt Williams,66,363,207,59,42,26,64,35,0,0,1,0,581.5,8.81
Greg Buckner,75,450,216,96,72,16,15,62,0,0,0,0,658.5,8.78
Trenton Hassell,82,342,255,151,45,61,13,83,0,0,0,0,712.5,8.69
Rasual Butler,72,540,186,93,21,43,50,77,0,0,0,0,625.0,8.68
Alan Henderson,82,394,398,41,33,32,0,61,0,0,2,0,707.0,8.62
Mark Jackson,82,382,176,375,48,3,27,152,0,0,0,0,705.5,8.6
Ron Mercer,72,556,154,112,49,14,3,54,0,0,0,0,617.5,8.58
Maurice Taylor,67,562,238,66,22,22,0,100,0,0,1,0,574.0,8.57
Erick Strickland,71,458,145,209,38,7,62,98,0,0,2,0,608.0,8.56
Brevin Knight,55,216,81,233,69,2,2,94,0,0,0,0,471.0,8.56
Eddie Robinson,64,364,200,66,62,13,3,52,0,0,0,0,547.5,8.55
Joel Przybilla,32,48,145,12,10,45,0,19,0,0,0,0,272.0,8.5
Mark Blount,81,401,308,56,42,68,0,103,0,0,1,0,682.5,8.43
Dan Gadzuric,49,169,197,9,22,52,0,27,0,0,1,0,412.5,8.42
Andrew DeClercq,77,365,339,52,39,36,0,84,0,0,1,0,640.5,8.32
Anthony Carter,49,199,83,203,45,5,0,81,0,0,2,0,406.5,8.3
Eddie House,55,411,101,87,44,1,36,46,0,0,0,0,455.5,8.28
Gary Trent,80,476,291,77,32,23,0,59,0,0,3,0,660.0,8.25
Scott Padgett,82,466,272,86,41,24,45,70,0,0,1,0,674.5,8.23
Chucky Atkins,65,462,96,175,27,4,86,77,0,0,0,0,530.0,8.15
Robert Traylor,69,268,262,50,45,37,1,53,0,0,2,0,559.5,8.11
Mike Batiste,75,481,257,52,42,16,18,69,0,0,1,0,606.5,8.09
Speedy Claxton,30,173,56,75,22,7,0,35,0,0,1,0,241.5,8.05
Ervin Johnson,69,152,294,24,34,63,0,34,0,0,1,0,555.0,8.04
Hedo Turkoglu,67,447,188,87,25,12,29,50,0,0,0,0,537.0,8.01
Bryon Russell,70,315,208,72,70,7,46,55,0,0,0,0,559.5,7.99
Chris Whitney,51,355,67,145,29,2,50,71,0,0,0,0,405.5,7.95
Jahidi White,16,67,73,2,1,12,0,9,0,0,0,0,125.5,7.84
Jacque Vaughn,80,473,118,232,64,2,8,97,0,0,1,0,626.5,7.83
Corie Blount,50,150,205,50,33,19,0,43,0,0,0,0,391.0,7.82
Vin Baker,52,270,198,29,22,30,0,61,0,0,0,0,405.0,7.79
Mike Dunleavy,82,466,214,106,53,19,52,86,0,0,0,0,637.0,7.77
Robert Pack,28,145,51,81,25,0,0,40,0,0,1,0,215.5,7.7
Etan Thomas,38,182,165,3,8,23,0,33,0,0,1,0,289.0,7.61
Tim Hardaway,10,49,15,24,9,0,11,11,0,0,0,0,76.0,7.6
Steven Smith,53,360,99,70,28,9,39,43,0,0,1,0,400.5,7.56
Ryan Bowen,62,223,157,54,65,29,2,43,0,0,0,0,468.5,7.56
Jerome Moiso,51,205,178,22,19,44,0,46,0,0,2,0,384.5,7.54
Tom Gugliotta,27,129,100,31,14,5,0,31,0,0,1,0,203.5,7.54
Nazr Mohammed,35,160,129,6,16,21,0,25,0,0,0,0,264.0,7.54
Sean Rooks,70,297,216,69,34,44,0,66,0,0,0,0,523.5,7.48
Smush Parker,66,408,119,162,48,12,38,133,0,0,0,0,491.0,7.44
Austin Croshere,49,252,155,56,6,13,27,28,0,0,0,0,360.5,7.36
Jason Caffey,51,295,176,38,19,15,0,56,0,0,2,0,375.5,7.36
Steven Hunter,33,130,93,6,9,36,0,15,0,0,1,0,240.0,7.27
Zeljko Rebraca,30,198,92,9,6,17,0,29,0,0,0,0,217.0,7.23
Courtney Alexander,66,523,118,79,31,6,19,68,0,0,0,0,474.0,7.18
Tariq Abdul-Wahad,14,57,40,21,6,3,0,7,0,0,0,0,100.5,7.18
Jake Tsakalidis,33,161,122,13,6,17,0,26,0,0,0,0,235.5,7.14
Tierre Brown,15,65,30,39,13,0,0,22,0,0,0,0,105.5,7.03
Danny Fortson,17,59,73,12,9,0,0,15,0,0,1,0,118.5,6.97
Moochie Norris,82,357,159,196,55,4,11,86,0,0,0,0,571.0,6.96
Corey Benjamin,9,40,31,10,1,2,2,6,0,0,0,0,62.0,6.89
Marc Jackson,77,421,225,37,24,30,1,59,0,0,3,0,525.0,6.82
Jeff Trepagnier,8,45,16,6,8,0,4,8,0,0,0,0,54.5,6.81
Jake Voskuhl,65,248,225,36,18,29,0,48,0,0,1,0,432.0,6.65
Horace Grant,5,26,8,7,3,0,0,1,0,0,0,0,33.0,6.6
Melvin Ely,52,236,174,15,10,32,0,50,0,0,1,0,342.0,6.58
Tremaine Fowlkes,37,164,103,23,25,2,2,20,0,0,0,0,243.0,6.57
Keyon Dooling,55,350,72,89,24,6,50,60,0,0,0,0,361.0,6.56
Juan Dixon,42,270,72,40,26,3,25,42,0,0,0,0,275.5,6.56
Chris Mills,21,101,50,22,7,3,7,10,0,0,0,0,136.0,6.48
Bimbo Coles,35,154,59,72,17,4,7,28,0,0,0,0,225.5,6.44
LaPhonso Ellis,55,277,157,15,15,15,27,31,0,0,0,0,353.0,6.42
Monty Williams,21,92,45,26,12,5,0,17,0,0,0,0,134.0,6.38
Nate Huffman,7,23,23,5,1,3,0,3,0,0,0,0,44.5,6.36
Gerald Wallace,47,220,128,23,24,15,1,44,0,0,2,0,297.5,6.33
Jarron Collins,22,120,60,14,5,6,0,19,0,0,0,0,137.0,6.23
Damon Jones,49,224,70,80,18,4,44,23,0,0,0,0,305.0,6.22
Jeff Foster,77,162,279,51,28,21,0,34,0,0,1,0,476.0,6.18
DeSagana Diop,80,119,215,43,33,81,0,56,0,0,0,0,489.5,6.12
Jeff McInnis,75,432,97,170,21,2,6,75,0,0,0,0,457.0,6.09
Michael Dickerson,6,29,6,8,5,1,4,6,0,0,0,0,36.5,6.08
Scott Williams,69,273,193,22,27,21,0,32,0,0,2,0,417.5,6.05
Mark Madsen,54,174,159,38,15,19,0,27,0,0,0,0,325.0,6.02
Jared Jeffries,20,79,58,16,8,5,3,21,0,0,0,0,120.0,6.0
Kedrick Brown,51,145,140,20,34,13,3,23,0,0,1,0,306.0,6.0
Mike Wilks,46,147,71,92,27,4,10,28,0,0,0,0,275.5,5.99
Nikoloz Tskitishvili,81,315,181,91,31,29,37,84,0,0,0,0,484.0,5.98
Lonny Baxter,55,262,165,16,9,22,0,46,0,0,1,0,329.0,5.98
Vitaly Potapenko,26,104,89,4,9,8,0,25,0,0,0,0,154.0,5.92
Kevin Willis,71,297,226,24,20,20,0,60,0,0,0,0,418.5,5.89
Michael Doleac,75,328,219,42,16,16,0,49,0,0,0,0,440.0,5.87
Tony Massenburg,58,273,156,17,17,19,0,50,0,0,1,0,332.5,5.73
Jeryl Sasser,75,194,184,65,45,12,13,39,0,0,2,0,429.5,5.73
Greg Foster,29,121,102,13,1,9,1,30,0,0,0,0,166.0,5.72
Rick Brunson,17,60,19,36,10,3,4,17,0,0,1,0,97.0,5.71
Chris Crawford,5,24,7,1,2,3,1,2,0,0,0,0,28.5,5.7
Damone Brown,5,28,15,3,1,0,0,6,0,0,0,0,28.0,5.6
Brian Shaw,72,250,119,103,32,13,38,54,0,0,0,0,402.0,5.58
Pat Burke,62,267,146,23,19,25,1,47,0,0,0,0,344.0,5.55
Sean Lampley,35,169,83,31,7,3,0,25,0,0,0,0,193.5,5.53
Terence Morris,49,182,128,25,8,17,7,29,0,0,1,0,269.5,5.5
Fred Hoiberg,63,144,137,70,40,5,5,25,0,0,0,0,346.5,5.5
Casey Jacobsen,72,368,83,73,35,6,52,55,0,0,0,0,393.0,5.46
Calvin Booth,47,138,109,12,11,33,0,22,0,0,0,0,256.0,5.45
Emanual Davis,24,88,43,36,12,2,7,25,0,0,0,0,129.5,5.4
Raja Bell,75,230,145,57,52,8,21,43,0,0,0,0,404.5,5.39
John Crotty,12,41,15,29,3,0,4,9,0,0,0,0,63.5,5.29
Anthony Johnson,66,270,78,86,37,5,13,41,0,0,0,0,348.5,5.28
Michael Curry,78,236,127,104,44,4,16,43,0,0,0,0,410.0,5.26
Brian Scalabrine,59,180,141,46,16,18,14,46,0,0,0,0,306.0,5.19
Antonio Daniels,67,251,72,85,33,9,18,32,0,0,0,0,343.5,5.13
Slava Medvedenko,58,255,141,18,11,8,0,37,0,0,0,0,287.5,4.96
Lee Nailon,38,210,70,26,6,3,0,32,0,0,0,0,187.0,4.92
Bobby Simmons,36,120,77,20,10,3,0,8,0,0,0,0,175.0,4.86
Chris Wilcox,46,171,104,21,7,12,0,26,0,0,0,0,222.5,4.84
Charles Oakley,42,74,107,40,13,6,0,21,0,0,0,0,201.0,4.79
Loren Woods,38,80,95,19,10,13,1,23,0,0,0,0,177.5,4.67
Stacey Augmon,70,212,119,69,27,9,0,40,0,0,0,0,326.0,4.66
Wang Zhi-zhi,41,182,77,10,8,10,16,31,0,0,0,0,191.0,4.66
Danny Manning,13,34,18,7,9,3,3,7,0,0,0,0,60.5,4.65
Kenny Satterfield,39,132,43,68,20,2,5,43,0,0,0,0,180.5,4.63
