Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Emeka Okafor,82,850,742,55,54,127,0,111,0,0,27,0,1500.0,18.29
Paul Pierce,71,1296,310,218,84,31,109,166,0,0,1,0,1295.5,18.25
Aaron Brooks,82,1604,215,434,69,14,209,232,1,0,6,0,1496.5,18.25
Brendan Haywood,77,704,715,43,26,158,0,99,0,0,19,0,1398.0,18.16
Rodney Stuckey,73,1215,281,348,101,12,18,163,0,0,5,0,1313.5,17.99
Jason Thompson,75,939,637,124,41,73,1,139,0,0,24,0,1344.0,17.92
Samuel Dalembert,82,667,784,64,42,151,0,123,0,0,22,0,1466.5,17.88
Al Harrington,72,1276,405,110,62,26,140,132,2,0,6,0,1275.0,17.71
Mehmet Okur,73,988,515,119,38,81,82,127,0,0,13,0,1293.0,17.71
Mo Williams,69,1092,206,368,70,21,159,173,0,0,5,0,1213.5,17.59
Andrei Kirilenko,58,688,264,158,83,71,26,79,0,0,1,0,1009.0,17.4
Anthony Tolliver,46,539,320,87,32,33,50,46,0,0,12,0,797.5,17.34
Kevin Martin,46,946,164,111,46,6,70,92,1,0,1,0,797.0,17.33
Andray Blatche,81,1143,509,170,85,71,13,182,0,0,16,0,1403.0,17.32
Danilo Gallinari,81,1221,398,135,75,58,186,110,0,0,5,0,1397.5,17.25
Raymond Felton,80,968,288,446,123,22,60,168,0,0,5,0,1375.0,17.19
Jason Richardson,79,1239,404,143,66,33,157,92,0,0,3,0,1354.0,17.14
Anthony Randolph,33,384,215,42,28,51,1,49,0,0,5,0,563.5,17.08
Michael Beasley,78,1156,498,100,80,49,28,131,0,0,11,0,1328.0,17.03
Corey Maggette,70,1387,373,172,51,4,13,168,0,0,5,0,1192.0,17.03
Ben Wallace,69,381,597,105,86,84,0,64,0,0,4,0,1172.5,16.99
O.J. Mayo,82,1432,311,242,98,17,136,176,1,0,0,0,1392.0,16.98
Paul Millsap,82,954,559,131,64,99,1,116,0,0,12,0,1389.5,16.95
Jermaine O'Neal,70,950,486,92,25,95,0,125,0,0,14,0,1182.0,16.89
Reggie Williams,24,365,110,66,23,6,33,29,0,0,0,0,404.0,16.83
Wilson Chandler,65,993,348,138,46,49,40,108,0,0,4,0,1088.5,16.75
Elton Brand,76,996,461,109,82,80,0,131,0,0,7,0,1268.0,16.68
Vince Carter,75,1244,293,236,53,18,119,106,1,0,1,0,1248.5,16.65
Tayshaun Prince,49,661,248,161,34,22,27,60,0,0,2,0,807.0,16.47
Carl Landry,80,1343,468,66,55,63,1,136,0,0,7,0,1313.0,16.41
Yi Jianlian,52,623,372,47,37,52,15,77,0,0,9,0,848.0,16.31
Jason Terry,77,1280,140,292,94,17,136,109,0,0,1,0,1254.0,16.29
Andre Miller,82,1146,266,445,93,9,16,173,1,1,9,0,1334.0,16.27
Mike Miller,54,586,336,212,39,12,82,115,0,0,3,0,872.0,16.15
John Salmons,81,1245,270,223,99,26,118,123,0,0,0,0,1301.5,16.07
Lou Williams,64,898,187,268,80,15,70,106,0,0,2,0,1025.0,16.02
Shawn Marion,75,898,477,107,69,61,3,99,0,0,6,0,1201.5,16.02
Anderson Varejao,76,651,578,87,71,67,1,67,0,0,11,0,1211.0,15.93
Boris Diaw,82,925,424,325,60,57,66,178,0,0,5,0,1305.5,15.92
Channing Frye,81,904,427,113,64,74,172,73,0,0,4,0,1285.0,15.86
Roy Hibbert,81,946,464,158,30,131,3,145,0,0,10,0,1283.5,15.85
Kendrick Perkins,78,791,595,80,26,132,0,165,0,0,14,0,1235.5,15.84
Hedo Turkoglu,74,835,343,304,55,32,108,125,0,0,2,0,1169.5,15.8
Tyrus Thomas,54,508,335,56,63,85,0,92,0,0,3,0,852.0,15.78
Jamal Crawford,79,1425,201,238,61,12,163,137,0,0,0,0,1242.0,15.72
JR Smith,75,1156,234,183,99,20,158,139,1,0,0,0,1174.0,15.65
Rashard Lewis,72,1013,318,107,78,28,168,108,0,0,4,0,1123.5,15.6
Kirk Hinrich,74,805,260,330,85,24,104,113,0,0,1,0,1150.5,15.55
Kelenna Azubuike,9,125,41,10,5,9,10,7,0,0,0,0,139.5,15.5
Carlos Delfino,75,825,394,202,80,21,134,119,0,0,4,0,1162.5,15.5
Richard Hamilton,46,831,122,202,30,3,41,115,0,0,2,0,713.0,15.5
Ray Allen,80,1304,253,210,64,25,145,129,0,0,0,0,1236.5,15.46
Drew Gooden,70,763,542,47,41,58,1,108,0,0,19,0,1080.0,15.43
Taj Gibson,82,735,611,70,50,104,0,114,0,0,18,0,1260.5,15.37
Eric Gordon,62,1045,160,186,69,14,119,144,0,0,0,0,950.0,15.32
Beno Udrih,79,1023,219,372,89,10,75,136,0,0,6,1,1210.0,15.32
Shaquille O'Neal,53,636,355,80,15,62,0,105,0,0,7,0,809.0,15.26
Metta World Peace,77,845,331,234,106,21,105,121,0,0,1,0,1174.0,15.25
Mike Conley,80,959,191,425,109,12,82,170,0,0,4,0,1212.5,15.16
Andris Biedrins,33,166,259,57,20,44,0,32,0,0,1,0,496.0,15.03
Thaddeus Young,67,926,350,97,81,15,48,126,0,0,6,0,1006.0,15.01
Spencer Hawes,72,723,436,158,32,83,26,131,0,0,9,0,1076.5,14.95
Tony Parker,56,894,135,317,29,8,10,149,0,0,3,0,832.0,14.86
Grant Hill,81,912,445,193,60,36,35,108,0,0,6,0,1201.5,14.83
Jameer Nelson,65,818,194,353,48,2,86,139,0,0,4,0,964.0,14.83
Shane Battier,67,534,312,164,53,76,101,64,0,0,4,0,991.5,14.8
Darren Collison,76,946,192,432,78,4,46,202,0,0,14,1,1098.0,14.45
Udonis Haslem,78,771,629,52,30,23,0,75,0,0,21,0,1118.5,14.34
Corey Brewer,82,1066,279,193,117,29,82,164,0,0,1,0,1175.0,14.33
Ersan Ilyasova,81,840,517,84,53,23,81,71,0,0,11,0,1153.5,14.24
Courtney Lee,71,885,252,121,93,20,76,76,0,0,0,0,1003.5,14.13
Raja Bell,6,71,23,13,4,2,12,5,0,0,0,0,84.5,14.08
Anthony Morrow,69,899,259,104,65,16,140,84,0,0,3,0,963.5,13.96
Chris Andersen,76,448,483,33,42,143,0,59,0,0,4,0,1055.0,13.88
Jose Calderon,68,699,142,404,47,7,68,99,0,0,3,0,941.5,13.85
Charlie Villanueva,78,931,365,53,48,55,99,74,0,0,2,0,1067.0,13.68
Richard Jefferson,81,994,356,158,45,40,59,105,0,0,2,0,1107.5,13.67
Jarrett Jack,82,931,222,413,60,6,82,163,0,0,2,0,1112.5,13.57
Marvin Williams,81,820,416,93,66,46,40,72,0,0,3,0,1094.0,13.51
Peja Stojakovic,62,784,227,92,48,5,132,56,0,0,1,0,828.0,13.35
George Hill,78,964,205,226,69,26,75,101,0,0,1,0,1040.5,13.34
Marcus Thornton,73,1057,211,114,58,11,117,76,0,0,0,0,974.0,13.34
Jonas Jerebko,80,741,478,58,79,29,36,82,0,0,7,0,1065.5,13.32
Kyle Lowry,68,620,247,305,60,9,37,116,0,0,2,0,904.5,13.3
C.J. Watson,65,667,169,180,103,8,45,69,1,0,0,0,859.0,13.22
Earl Watson,79,619,240,399,104,16,53,175,0,0,2,0,1042.0,13.19
Erick Dampier,55,328,400,31,15,77,1,61,0,0,7,0,725.5,13.19
Jonny Flynn,81,1094,191,356,82,2,77,233,0,0,0,0,1067.5,13.18
Michael Redd,18,215,54,39,19,2,18,15,0,0,0,0,236.5,13.14
Rasheed Wallace,79,710,325,80,80,70,82,63,0,0,0,0,1038.0,13.14
Quentin Richardson,76,678,374,93,70,18,142,62,0,0,5,0,996.0,13.11
Allen Iverson,28,385,79,113,19,2,9,64,0,0,0,0,367.0,13.11
Ronnie Brewer,58,511,187,154,91,15,8,53,0,0,1,0,760.5,13.11
Ryan Gomes,76,832,348,124,62,16,74,95,0,0,1,0,987.0,12.99
Brandon Rush,82,774,346,112,56,65,124,93,0,0,4,0,1060.0,12.93
Chris Duhon,67,494,178,378,59,3,90,110,0,0,2,0,864.0,12.9
Matt Barnes,81,716,445,134,59,30,66,112,0,0,5,0,1041.0,12.85
Rasual Butler,82,979,240,116,36,68,145,79,0,0,0,0,1047.0,12.77
Nicolas Batum,37,375,141,44,24,25,54,27,0,0,1,0,471.5,12.74
T.J. Ford,47,484,149,180,44,11,8,90,0,0,2,0,597.0,12.7
Larry Hughes,45,411,142,137,52,15,43,75,0,0,2,0,567.0,12.6
Josh Howard,35,446,125,48,26,11,23,46,0,0,0,0,435.5,12.44
Joel Przybilla,30,123,238,8,8,43,0,39,0,0,1,0,371.5,12.38
Thabo Sefolosha,82,489,387,145,97,46,41,90,0,0,3,0,996.0,12.15
Mike Bibby,80,730,184,310,67,3,126,90,0,0,0,0,972.0,12.15
Darko Milicic,32,215,151,47,22,34,0,35,0,0,2,0,384.5,12.02
Omri Casspi,77,792,349,95,54,17,75,98,0,0,4,0,925.5,12.02
DeJuan Blair,82,638,526,65,50,39,0,112,0,0,8,0,984.0,12.0
Will Bynum,63,628,142,283,55,7,12,115,0,0,1,0,755.0,11.98
Ben Gordon,62,855,119,166,49,6,75,118,0,0,0,0,742.0,11.97
Delonte West,60,528,169,196,55,28,25,90,0,0,1,0,718.5,11.97
Brad Miller,82,719,399,154,44,29,37,107,0,0,7,0,977.0,11.91
James Harden,76,753,244,137,80,20,93,106,0,0,0,0,898.0,11.82
Ronny Turiaf,42,207,191,90,23,54,0,49,0,0,0,0,489.5,11.65
Terrence Williams,78,656,348,223,43,10,31,124,0,0,8,1,906.5,11.62
Steve Blake,80,586,187,380,58,6,116,128,0,0,4,1,924.0,11.55
Luke Ridnour,82,852,143,324,54,7,69,106,0,0,3,0,946.5,11.54
Luc Mbah a Moute,73,453,400,81,60,39,6,70,0,0,4,0,842.5,11.54
Chuck Hayes,82,358,465,139,73,43,0,74,0,0,4,0,945.0,11.52
Jrue Holiday,73,587,191,280,79,18,62,156,0,0,2,0,835.5,11.45
Al Thornton,75,804,294,90,45,35,11,102,0,0,3,0,852.5,11.37
Nate Robinson,56,567,110,163,49,5,87,73,1,0,0,0,636.0,11.36
Tracy McGrady,30,245,94,99,15,14,16,44,0,0,0,0,337.5,11.25
Nenad Krstic,76,639,383,52,32,45,1,58,0,0,3,0,854.0,11.24
Jared Dudley,82,674,281,115,81,16,120,68,0,0,2,0,921.0,11.23
Serge Ibaka,73,461,397,10,25,97,1,68,0,0,4,0,818.0,11.21
Jared Jeffries,70,372,288,101,62,71,21,76,0,0,2,0,777.5,11.11
Mike Dunleavy,67,666,236,103,38,15,75,72,0,0,0,0,743.5,11.1
Rafer Alston,52,427,129,176,50,10,58,95,0,0,1,1,575.5,11.07
Tyler Hansbrough,29,246,138,28,17,8,0,21,0,0,3,0,321.0,11.07
Kris Humphries,69,487,378,32,36,48,0,66,0,0,4,0,759.5,11.01
Tyson Chandler,51,333,320,16,17,55,0,91,0,0,5,0,560.5,10.99
Robin Lopez,51,430,248,7,10,53,0,41,0,0,4,0,559.0,10.96
Zydrunas Ilgauskas,64,474,345,48,14,50,11,63,0,0,0,0,700.5,10.95
CJ Miles,63,622,168,105,58,17,74,81,0,0,0,0,690.0,10.95
Nazr Mohammed,58,459,304,28,15,43,0,53,0,0,4,0,628.5,10.84
Travis Outlaw,34,309,121,34,18,17,40,32,0,0,1,0,368.5,10.84
Antonio McDyess,77,446,455,83,43,32,0,79,0,0,3,0,835.0,10.84
Martell Webster,82,768,268,62,45,40,124,60,0,0,2,0,888.0,10.83
Arron Afflalo,82,724,252,138,46,30,108,74,0,0,1,0,885.0,10.79
Rudy Fernandez,62,503,164,127,62,11,98,72,0,0,0,0,665.5,10.73
JaVale McGee,60,386,243,14,16,101,0,51,0,0,6,0,639.0,10.65
Dahntay Jones,76,776,229,150,40,39,4,129,0,0,1,0,799.0,10.51
Randy Foye,70,704,130,228,33,10,63,94,0,0,2,0,735.5,10.51
Amir Johnson,82,511,395,48,44,66,0,63,0,0,2,0,857.5,10.46
JJ Hickson,81,689,400,40,36,39,0,92,0,0,4,0,846.5,10.45
Mario Chalmers,73,521,135,246,91,12,75,123,0,0,0,0,762.0,10.44
Francisco Garcia,25,202,66,45,10,19,23,21,0,0,0,0,260.5,10.42
Jason Maxiell,76,513,401,39,36,38,0,68,0,0,7,0,783.5,10.31
Anthony Parker,81,595,231,157,63,18,108,71,0,0,0,0,830.5,10.25
Derek Fisher,82,615,170,201,90,9,78,78,0,0,0,0,837.5,10.21
Marreese Speights,62,532,252,36,29,34,0,51,0,0,3,0,632.0,10.19
Chris Douglas-Roberts,67,657,198,93,55,19,14,97,0,0,2,0,679.5,10.14
Flip Murray,75,746,183,135,46,16,69,91,0,0,0,0,758.5,10.11
Dorell Wright,72,510,235,91,52,32,61,53,0,0,0,0,726.5,10.09
Nick Collison,75,439,384,38,37,48,1,63,0,0,2,0,751.0,10.01
Donte Greene,76,647,234,71,41,53,69,93,0,0,1,0,759.0,9.99
Mickael Pietrus,75,651,215,49,53,31,116,69,0,0,1,0,747.5,9.97
James Posey,77,399,329,117,42,19,81,51,0,0,0,0,757.0,9.83
Chase Budinger,74,657,220,88,34,11,92,48,0,0,2,0,726.5,9.82
Henry Walker,35,329,88,40,23,3,50,28,0,0,0,0,341.5,9.76
Ty Lawson,65,542,124,203,48,2,34,82,0,0,0,0,633.0,9.74
Hakim Warrick,76,733,314,52,24,18,1,80,0,0,3,0,740.0,9.74
Wesley Matthews,82,769,191,124,64,15,63,93,0,0,0,0,796.0,9.71
Ramon Sessions,82,674,214,258,55,5,1,137,0,0,1,0,793.5,9.68
Vladimir Radmanovic,41,256,178,45,29,7,30,44,0,0,1,0,395.0,9.63
Matt Bonner,65,457,214,68,30,24,90,39,0,0,1,0,625.5,9.62
Andres Nocioni,75,635,222,75,32,26,96,67,0,0,0,0,711.5,9.49
Toney Douglas,56,481,108,112,42,3,68,55,0,0,0,0,529.5,9.46
Goran Dragic,80,635,171,241,48,8,74,126,0,0,1,0,753.5,9.42
Josh Boone,63,253,315,29,30,48,0,37,0,0,1,0,590.5,9.37
Shannon Brown,82,667,183,108,57,31,62,67,0,0,1,0,765.5,9.34
James Singleton,57,254,276,31,28,43,7,49,0,0,2,0,532.5,9.34
Cartier Martin,18,141,68,16,11,1,17,19,0,0,0,0,168.0,9.33
JJ Redick,82,788,155,158,28,4,111,63,0,0,0,0,763.5,9.31
Craig Smith,75,585,287,84,33,25,1,88,0,0,1,0,693.0,9.24
Shaun Livingston,36,250,78,130,17,11,0,58,0,0,0,0,331.0,9.19
J.J. Barea,78,596,146,258,35,6,56,102,0,0,0,0,710.0,9.1
Damien Wilkins,80,451,249,135,66,25,18,76,0,0,3,0,727.5,9.09
Jason Williams,82,493,126,298,53,3,84,87,0,0,1,0,738.5,9.01
Oliver Lafayette,1,7,4,2,0,0,1,1,0,0,0,0,9.0,9.0
DeAndre Jordan,70,336,352,21,16,62,0,75,0,0,8,0,630.0,9.0
Sonny Weems,69,518,192,101,39,25,2,65,0,0,1,0,617.0,8.94
Jarvis Hayes,45,350,108,40,29,9,60,28,0,0,0,0,401.0,8.91
Lou Amundson,79,371,346,31,24,73,0,57,0,0,2,0,701.5,8.88
Leandro Barbosa,44,418,69,64,23,12,44,46,0,0,0,0,388.0,8.82
Willie Green,73,638,129,152,32,11,47,67,0,0,0,0,642.5,8.8
Tony Allen,54,330,145,72,59,19,0,66,0,0,1,0,473.0,8.76
Jerry Stackhouse,42,358,100,70,21,9,45,66,0,0,0,0,365.5,8.7
DeMar DeRozan,77,662,223,53,43,18,4,62,0,0,0,0,669.0,8.69
Devin Brown,50,399,124,65,33,6,58,62,0,0,0,0,433.5,8.67
Kyle Korver,52,374,111,89,26,12,59,42,0,0,0,0,450.5,8.66
Ryan Anderson,63,487,202,37,25,14,78,56,0,0,1,0,544.5,8.64
Morris Peterson,46,327,126,41,25,5,62,27,0,0,1,0,395.5,8.6
Darius Songaila,75,543,232,70,62,14,1,81,0,0,0,0,645.0,8.6
Juwan Howard,73,437,335,61,27,10,0,72,0,0,2,0,618.5,8.47
Carlos Arroyo,72,439,130,225,36,6,7,54,0,0,1,0,609.0,8.46
Devean George,45,242,114,32,41,10,48,15,0,0,0,0,378.0,8.4
Jamario Moon,61,296,191,49,34,30,32,23,0,0,0,0,509.0,8.34
Alonzo Gee,11,81,33,7,7,1,7,10,0,0,1,0,91.0,8.27
Sergio Rodriguez,66,434,89,212,50,5,32,114,0,0,0,0,530.0,8.03
Jerryd Bayless,74,630,120,172,26,5,29,94,0,0,0,0,589.5,7.97
AJ Price,56,410,88,106,35,3,60,59,0,0,0,0,446.0,7.96
Antoine Wright,67,435,190,71,30,11,58,58,0,0,0,0,531.5,7.93
Jordan Farmar,82,591,131,127,52,11,86,72,0,0,0,0,650.5,7.93
Jeff Foster,16,49,81,21,3,4,0,14,0,0,0,0,126.5,7.91
Glen Davis,54,340,205,35,21,14,0,53,0,0,0,0,427.0,7.91
Roger Mason Jr.,79,501,162,137,30,14,88,59,0,0,0,0,622.5,7.88
Tim Thomas,18,135,41,14,10,2,16,14,0,0,0,0,140.5,7.81
Marcin Gortat,81,293,341,17,17,70,0,46,0,0,0,0,632.5,7.81
Charlie Bell,71,459,132,104,39,12,73,54,0,0,0,0,550.0,7.75
Keyon Dooling,53,364,54,135,34,0,59,59,0,0,0,0,409.5,7.73
Mikki Moore,23,115,69,36,5,13,0,21,0,0,0,0,177.5,7.72
Kurt Thomas,70,210,291,47,26,46,0,48,0,0,1,0,540.0,7.71
Hasheem Thabeet,68,208,243,11,15,89,0,43,0,0,0,0,523.0,7.69
Theo Ratliff,49,178,157,25,12,61,0,41,0,0,0,0,376.0,7.67
Jordan Hill,47,244,175,20,14,21,0,30,0,0,0,0,357.0,7.6
Eddie House,68,473,109,85,40,7,79,47,0,0,0,0,517.0,7.6
Eric Maynor,81,382,129,266,40,10,22,85,0,0,3,0,615.0,7.59
D.J. Augustin,80,508,97,193,45,5,70,74,0,0,0,0,605.0,7.56
Josh McRoberts,42,179,127,44,17,16,8,19,0,0,2,0,313.5,7.46
Zaza Pachulia,78,333,293,42,37,31,0,58,0,0,1,0,580.5,7.44
Luther Head,47,357,80,72,18,9,37,54,0,0,0,0,349.0,7.43
David Andersen,63,367,208,44,15,12,27,37,0,0,0,0,466.0,7.4
Marco Belinelli,66,469,95,89,42,5,60,60,0,0,0,0,482.5,7.31
Anthony Carter,54,180,89,160,39,13,17,58,0,0,0,0,393.5,7.29
Joel Anthony,80,218,249,12,20,109,0,45,0,0,0,0,583.0,7.29
Darrell Arthur,32,143,110,15,14,14,0,22,0,0,1,0,231.5,7.23
Bobby Simmons,23,122,63,15,15,3,20,19,0,0,0,0,166.0,7.22
Rodrigue Beaubois,56,397,78,74,29,12,45,54,1,0,0,0,402.0,7.18
Sam Young,80,595,201,52,34,20,11,94,0,0,0,0,570.0,7.12
Nick Young,74,639,102,48,28,8,69,56,0,0,0,0,520.0,7.03
Earl Boykins,67,440,75,171,24,3,19,69,0,0,0,0,460.5,6.87
Ryan Hollins,73,447,207,51,19,38,0,95,0,0,0,0,500.5,6.86
Daniel Gibson,56,355,73,70,25,7,71,36,0,0,0,0,384.0,6.86
Keith Bogans,79,347,176,95,45,12,70,53,0,0,0,0,540.5,6.84
Maurice Evans,79,453,154,48,34,17,57,20,0,0,0,0,539.0,6.82
Chris Hunter,60,270,167,37,13,35,0,30,0,0,1,0,406.0,6.77
Brandon Bass,50,290,127,19,12,27,0,31,0,0,0,0,338.0,6.76
Jamaal Tinsley,38,133,66,108,33,5,7,63,0,0,0,0,257.0,6.76
Sebastian Telfair,43,208,45,126,24,5,13,50,0,0,0,0,289.5,6.73
Coby Karl,7,28,18,15,3,1,2,10,0,0,0,0,46.0,6.57
Solomon Jones,52,207,144,32,14,37,0,40,0,0,0,0,341.5,6.57
Austin Daye,69,349,174,34,25,26,29,48,0,0,1,0,452.0,6.55
Marquis Daniels,51,288,95,66,27,6,6,42,0,0,0,0,332.0,6.51
Wayne Ellington,76,505,159,74,20,5,64,74,0,0,0,0,493.5,6.49
Chris Wilcox,34,152,117,13,13,12,0,38,0,0,1,0,219.0,6.44
Ronnie Price,60,255,74,123,40,13,18,56,0,0,0,0,383.5,6.39
Johan Petro,36,122,129,14,10,13,0,23,0,0,2,0,229.0,6.36
Marcus Williams,62,269,93,161,32,1,24,74,0,0,0,0,392.5,6.33
Aaron Gray,32,104,106,22,9,11,0,18,0,0,0,0,202.0,6.31
Jon Brockman,52,147,213,22,15,5,0,23,0,0,1,0,326.5,6.28
Eduardo Najera,46,157,115,29,26,14,19,25,0,0,0,0,287.0,6.24
Reggie Evans,28,95,105,8,14,4,0,22,0,0,0,0,174.5,6.23
Trenton Hassell,52,232,152,50,17,9,0,47,0,0,1,0,324.0,6.23
Daequan Cook,45,223,82,43,14,10,40,24,0,0,0,0,280.5,6.23
Rodney Carney,68,319,137,37,25,20,41,21,0,0,0,0,423.0,6.22
Ime Udoka,69,250,191,58,34,6,26,42,0,0,1,0,426.0,6.17
Kwame Brown,48,157,177,22,15,12,0,43,0,0,0,0,288.5,6.01
Ryan Bowen,1,4,2,0,1,0,0,0,0,0,0,0,6.0,6.0
Dante Cunningham,63,243,160,14,24,22,0,15,0,0,1,0,373.5,5.93
Jason Smith,56,189,135,33,21,28,10,35,0,0,0,0,330.5,5.9
Kyle Weaver,12,36,18,11,6,6,7,4,0,0,0,0,70.5,5.88
Jannero Pargo,63,344,78,89,29,2,38,50,0,0,0,0,370.0,5.87
Anthony Johnson,31,130,48,63,11,1,13,26,0,0,0,0,180.5,5.82
James Johnson,65,256,128,48,21,43,15,62,0,0,0,0,377.5,5.81
Oleksiy Pecherov,44,197,124,11,9,14,14,32,0,0,1,0,255.5,5.81
DJ White,12,59,23,4,5,3,0,3,0,0,0,0,69.5,5.79
Jonathan Bender,25,118,52,16,2,17,14,28,0,0,0,0,144.0,5.76
Shelden Williams,54,201,146,21,13,21,0,30,0,0,1,0,306.5,5.68
Jason Kapono,57,324,66,39,21,6,63,34,0,0,0,0,318.5,5.59
Kenny Thomas,26,41,86,15,10,10,0,17,0,0,0,0,144.5,5.56
Rasho Nesterovic,42,163,89,25,10,17,0,16,0,0,0,0,233.5,5.56
