Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Jimmy Butler III,38,760,211,185,55,8,32,60,0,0,3,0,861.0,22.66
Jusuf Nurkić,41,447,425,196,52,22,25,101,0,0,16,3,926.0,22.59
Keyonte George,54,1275,199,332,58,14,134,166,1,0,4,0,1218.5,22.56
Zach Edey,11,150,122,12,7,21,1,26,0,0,5,0,244.5,22.23
Nikola Vučević,60,935,517,203,37,40,95,80,0,0,23,0,1332.0,22.2
Rudy Gobert,65,702,731,116,50,101,0,89,0,0,27,0,1438.0,22.12
Dejounte Murray,8,158,44,42,14,2,13,27,0,0,0,0,176.5,22.06
Brandon Ingram,65,1425,367,244,52,47,119,160,0,0,2,0,1423.0,21.89
Franz Wagner,28,596,161,101,30,9,42,48,0,0,0,0,611.0,21.82
Dyson Daniels,64,737,429,389,122,27,12,115,0,0,11,1,1388.5,21.7
De'Aaron Fox,59,1124,220,372,71,17,112,135,0,0,7,0,1258.0,21.32
Stephon Castle,58,969,296,408,71,18,65,184,1,0,13,3,1235.0,21.29
Immanuel Quickley,64,1096,264,386,80,5,168,99,1,0,8,0,1362.0,21.28
Brandon Miller,51,1040,260,174,57,40,156,147,0,0,3,0,1082.0,21.22
Ryan Rollins,65,1089,300,365,98,28,159,171,0,0,5,0,1375.0,21.15
Jaren Jackson Jr.,48,931,272,94,53,69,84,107,0,0,3,0,1013.5,21.11
Zion Williamson,52,1120,303,171,52,29,1,108,0,0,6,0,1094.5,21.05
Ja Morant,20,389,65,161,20,6,20,71,1,0,8,0,420.5,21.02
Ivica Zubac,46,648,494,101,17,37,0,85,0,0,24,0,966.0,21.0
Russell Westbrook,62,955,344,408,82,10,126,205,0,0,16,6,1299.5,20.96
Tyler Herro,21,451,97,79,16,8,53,40,0,0,0,0,436.0,20.76
Jarrett Allen,51,779,432,97,50,44,1,69,1,0,18,0,1057.0,20.73
Desmond Bane,67,1379,277,284,68,30,136,134,0,0,1,0,1381.5,20.62
Jalen Williams,26,455,121,141,33,9,20,50,0,0,1,0,534.5,20.56
Nickeil Alexander-Walker,65,1321,227,241,83,35,205,141,1,0,2,0,1329.0,20.45
Josh Hart,55,646,420,278,60,17,78,107,0,0,13,2,1124.0,20.44
Paul George,27,431,139,100,40,13,66,44,0,0,1,0,550.5,20.39
VJ Edgecombe,61,938,341,237,89,35,120,115,0,0,4,0,1244.0,20.39
Ty Jerome,12,241,31,65,14,2,32,23,0,0,0,0,241.5,20.12
Kon Knueppel,67,1290,358,228,49,16,236,136,0,0,5,0,1348.0,20.12
Kristaps Porziņģis,22,379,106,60,13,32,38,24,0,0,1,0,441.5,20.07
Jrue Holiday,40,650,183,247,45,5,97,113,0,0,6,0,796.5,19.91
Jalen Suggs,44,613,168,234,83,33,87,113,0,0,3,1,876.0,19.91
Jabari Smith Jr.,63,975,430,114,51,59,138,82,0,0,12,0,1250.5,19.85
OG Anunoby,55,918,290,121,92,39,119,105,0,0,4,0,1090.5,19.83
Mikal Bridges,69,1024,283,265,96,58,135,72,0,0,1,0,1364.5,19.78
Isaiah Hartenstein,37,368,344,129,36,30,0,69,0,0,9,1,731.0,19.76
Miles Bridges,63,1107,368,212,38,29,130,94,0,0,6,0,1244.5,19.75
Nic Claxton,61,734,434,237,43,72,3,83,0,0,11,2,1201.5,19.7
Kel'el Ware,63,714,593,35,55,71,71,55,0,0,22,0,1239.5,19.67
RJ Barrett,43,815,235,142,35,13,74,72,0,0,0,0,845.5,19.66
Norman Powell,50,1123,179,129,60,11,140,101,0,0,1,0,981.5,19.63
Payton Pritchard,66,1100,271,352,51,8,169,87,1,0,4,0,1293.5,19.6
Andrew Wiggins,57,905,291,159,64,59,113,91,0,0,2,0,1116.0,19.58
Trae Young,15,269,30,120,13,2,27,39,0,0,3,0,292.0,19.47
Santi Aldama,43,602,287,126,37,31,70,55,0,0,5,0,835.0,19.42
Andrew Nembhard,52,886,146,377,49,7,98,128,0,0,9,0,1008.0,19.38
Matas Buzelis,67,1081,376,140,45,101,150,133,1,0,3,0,1294.5,19.32
P.J. Washington,50,701,350,94,51,57,66,88,0,0,7,0,962.5,19.25
Kyshawn George,48,710,245,214,48,43,99,125,0,0,3,0,923.5,19.24
Keegan Murray,23,321,132,38,24,36,31,27,0,0,2,0,441.0,19.17
Saddiq Bey,62,1068,356,155,58,5,118,56,1,0,7,0,1182.0,19.06
Grayson Allen,44,756,130,182,61,12,144,72,1,0,0,0,837.0,19.02
Aaron Gordon,27,459,164,67,17,7,49,28,1,1,4,0,511.0,18.93
Darius Garland,33,606,80,226,29,3,85,97,0,0,5,0,623.5,18.89
Shaedon Sharpe,48,1025,212,126,68,6,101,144,0,0,0,0,905.0,18.85
Naz Reid,67,921,418,155,66,63,147,108,0,0,5,0,1262.0,18.84
DeMar DeRozan,68,1281,205,274,78,21,43,85,1,0,1,0,1256.0,18.47
Collin Gillespie,67,876,281,317,87,14,201,110,0,0,2,0,1230.5,18.37
Derik Queen,68,784,474,261,64,63,19,158,0,0,10,2,1246.5,18.33
Donte DiVincenzo,68,850,304,277,93,25,204,99,0,0,1,0,1246.0,18.32
Anthony Black,60,917,232,229,86,41,96,125,0,0,2,0,1098.5,18.31
Neemias Queta,64,635,531,97,54,84,0,69,0,0,13,0,1165.5,18.21
CJ McCollum,63,1169,218,228,48,24,159,112,2,0,0,0,1144.0,18.16
Jaime Jaquez Jr.,63,952,328,299,50,18,38,132,0,0,5,0,1131.0,17.95
Ausar Thompson,58,585,335,170,110,50,6,83,0,0,3,0,1040.5,17.94
Wendell Carter Jr.,64,752,485,134,51,42,65,79,0,0,10,0,1144.5,17.88
Bennedict Mathurin,44,815,246,100,35,11,69,98,0,0,3,0,785.0,17.84
Peyton Watson,49,731,240,96,50,58,75,86,0,0,2,0,871.0,17.78
Dillon Brooks,50,1044,183,88,52,8,117,89,1,0,0,0,883.5,17.67
Mark Williams,56,648,452,56,51,50,1,59,0,0,14,0,989.5,17.67
Deandre Ayton,59,737,494,51,36,53,0,73,0,0,20,0,1038.5,17.6
Brandin Podziemski,68,882,355,256,76,12,122,106,0,0,3,0,1186.0,17.44
Myles Turner,63,768,341,96,43,97,134,73,0,0,3,0,1098.0,17.43
Alondes Williams,4,44,25,12,3,3,5,5,0,0,1,0,69.5,17.38
Moussa Diabaté,60,484,519,110,44,60,1,55,0,0,16,0,1040.5,17.34
Kelly Oubre Jr.,41,602,199,71,54,22,74,59,0,0,4,0,705.0,17.2
Jaden McDaniels,66,957,278,182,69,64,92,124,0,0,0,0,1126.5,17.07
Jerami Grant,53,989,184,120,38,32,126,111,0,0,0,0,890.5,16.8
Naji Marshall,66,1011,318,211,67,6,57,103,0,0,2,0,1108.0,16.79
Cedric Coward,53,706,327,151,30,23,80,96,0,0,7,0,888.0,16.75
Ajay Mitchell,46,656,160,169,64,14,51,71,0,0,1,0,768.5,16.71
Toumani Camara,69,877,368,178,74,30,170,130,0,0,3,0,1150.5,16.67
Reed Sheppard,67,899,187,215,96,44,176,104,0,0,1,0,1116.5,16.66
Tre Jones,51,658,148,278,61,10,30,68,0,0,5,0,849.0,16.65
Jakob Poeltl,32,323,246,67,25,23,0,43,0,0,5,0,532.5,16.64
Kyle Filipowski,66,696,461,156,64,33,59,105,0,0,10,0,1093.5,16.57
Coby White,37,641,128,163,24,5,84,100,0,0,1,0,612.5,16.55
Bobby Portis,64,874,407,99,37,12,131,65,0,0,11,0,1052.5,16.45
Julian Reese,5,46,47,9,5,2,0,12,0,0,1,0,82.0,16.4
Tari Eason,45,475,286,74,58,23,76,66,0,0,5,0,736.5,16.37
Isaiah Collier,58,674,147,417,63,19,27,143,0,0,10,0,945.5,16.3
Devin Vassell,55,786,212,136,46,22,139,51,0,0,0,0,895.5,16.28
Bilal Coulibaly,47,519,208,124,64,43,53,69,0,0,0,0,763.0,16.23
Draymond Green,55,468,307,293,46,33,84,144,0,0,2,0,892.0,16.22
Jalen Green,20,352,70,49,24,1,47,45,0,0,0,0,323.5,16.18
Tobias Harris,50,663,257,109,46,15,65,52,0,0,3,0,803.0,16.06
Lawson Lovering,2,14,15,3,3,1,0,2,0,0,1,0,32.0,16.0
Zach LaVine,39,748,108,89,28,10,99,74,1,0,0,0,623.5,15.99
Jaylon Tyson,62,819,317,136,49,25,128,91,0,0,6,0,989.5,15.96
Kadary Richmond,3,25,10,8,8,1,2,2,0,0,0,0,47.5,15.83
Julian Champagnie,68,754,398,102,55,30,163,61,0,0,7,0,1074.5,15.8
Mitchell Robinson,50,264,444,46,44,55,0,35,0,0,4,0,789.0,15.78
Jalen Smith,50,516,344,62,23,39,77,47,0,0,9,0,788.5,15.77
John Collins,56,765,292,56,48,44,75,76,0,0,3,0,879.0,15.7
Royce O'Neale,68,676,332,190,76,26,187,94,0,0,2,0,1065.5,15.67
Quentin Grimes,62,839,228,211,58,23,109,116,0,0,2,0,961.0,15.5
Daniel Gafford,48,431,328,49,37,61,0,60,0,0,10,0,738.5,15.39
Davion Mitchell,57,514,152,379,59,9,71,87,0,0,4,0,876.5,15.38
Cam Spencer,64,732,168,352,45,10,131,84,0,0,5,0,982.5,15.35
Al Horford,43,357,215,112,30,50,71,41,0,0,0,0,660.0,15.35
Aaron Nesmith,39,528,169,80,23,22,88,53,0,0,0,0,594.0,15.23
Dylan Cardwell,31,158,236,38,23,47,0,24,0,0,3,0,472.0,15.23
De'Anthony Melton,37,494,114,89,59,15,56,63,0,0,0,0,563.0,15.22
Maxime Raynaud,61,675,444,75,29,33,11,73,0,0,15,0,928.0,15.21
Andre Drummond,50,325,431,52,31,38,22,51,0,0,14,0,757.5,15.15
Robert Williams III,47,322,322,49,31,74,7,39,0,0,4,0,710.5,15.12
Precious Achiuwa,61,561,386,79,55,42,25,45,0,0,9,0,916.0,15.02
Ayo Dosunmu,59,839,171,201,45,14,105,76,0,0,0,0,886.0,15.02
Scotty Pippen Jr.,10,114,22,47,19,4,10,27,0,0,0,0,150.0,15.0
Kyle Kuzma,62,816,288,163,41,23,76,101,0,0,4,0,928.0,14.97
Jonathan Kuminga,25,315,157,63,13,7,22,58,0,0,1,0,371.5,14.86
Jeremiah Fears,69,907,256,223,78,24,80,155,0,0,2,0,1023.5,14.83
Day'Ron Sharpe,62,540,413,145,67,26,9,106,0,0,5,0,917.5,14.8
Jay Huff,68,644,263,89,36,131,99,58,0,0,1,0,1000.5,14.71
Steven Adams,32,187,276,48,22,20,0,35,0,0,3,0,469.5,14.67
Andersson Garcia,3,15,23,5,5,2,1,6,0,0,0,0,44.0,14.67
Cason Wallace,65,562,206,179,134,21,84,66,0,0,1,0,953.0,14.66
Sandro Mamukelashvili,65,699,318,119,49,36,87,54,0,0,3,0,949.0,14.6
Jarace Walker,67,755,344,159,56,23,111,119,0,0,3,0,978.0,14.6
Jock Landale,61,657,356,97,30,30,67,54,0,0,8,0,889.0,14.57
Miles McBride,35,451,91,97,30,6,102,28,0,0,0,0,508.5,14.53
Noah Clowney,61,770,254,104,46,41,125,96,0,0,1,0,884.5,14.5
Herbert Jones,46,413,166,128,76,22,62,61,0,0,0,0,666.5,14.49
Christian Braun,32,348,156,93,21,10,28,37,0,0,0,0,462.0,14.44
Dennis Schröder,57,661,159,286,48,10,70,107,0,0,2,0,821.5,14.41
Isaiah Stewart,55,552,281,66,15,90,39,63,0,0,2,0,791.5,14.39
Keldon Johnson,68,864,376,88,40,9,80,61,0,0,5,0,978.0,14.38
Jordan Goodwin,58,508,270,128,83,12,89,55,0,0,2,0,833.5,14.37
Marvin Bagley III,51,514,318,71,24,38,13,55,0,0,6,0,727.5,14.26
Leaky Black,5,50,27,7,2,4,8,4,0,0,0,0,71.0,14.2
Moses Moody,59,705,197,95,55,32,147,55,0,0,0,0,837.0,14.19
Ace Bailey,59,733,234,99,51,30,99,78,0,0,0,0,833.0,14.12
Brandon Williams,60,769,176,226,55,19,35,112,0,0,1,0,841.0,14.02
Luke Kornet,57,383,352,104,25,61,0,25,0,0,3,0,797.5,13.99
Cameron Johnson,42,482,157,99,27,16,77,37,0,0,1,0,585.5,13.94
Dylan Harper,55,615,181,208,46,17,40,78,0,0,0,0,764.5,13.9
Derrick Jones Jr.,36,394,111,46,36,40,45,29,0,0,0,0,499.5,13.88
Ryan Kalkbrenner,55,434,321,43,30,84,0,49,0,0,3,0,763.0,13.87
Jaylin Williams,53,397,289,136,28,35,80,62,0,0,5,0,732.5,13.82
De'Andre Hunter,45,615,185,90,30,6,75,75,0,0,0,0,617.0,13.71
Collin Murray-Boyles,47,366,233,93,44,41,17,51,0,0,3,0,639.5,13.61
Justin Champagnie,59,484,327,66,51,37,42,38,0,0,3,0,797.0,13.51
Collin Sexton,54,790,106,182,52,8,83,116,0,0,1,0,729.5,13.51
Max Christie,64,810,215,133,37,20,153,80,0,0,0,0,863.5,13.49
Egor Dëmin,52,536,165,173,42,17,124,86,0,0,1,0,701.0,13.48
Scoot Henderson,17,237,47,68,7,6,32,47,0,0,0,0,228.5,13.44
Bub Carrington,67,648,241,306,44,15,126,152,0,0,0,0,900.0,13.43
Kris Dunn,68,526,227,248,107,9,68,92,0,0,0,0,912.0,13.41
Anfernee Simons,55,785,135,134,27,8,146,68,0,0,0,0,736.5,13.39
Jordan Poole,34,462,70,103,20,14,84,60,0,0,0,0,454.0,13.35
Pelle Larsson,57,615,194,193,40,14,52,69,0,0,0,0,759.5,13.32
Kevin Huerter,56,548,198,137,43,32,79,54,0,0,1,0,745.5,13.31
Marcus Smart,57,548,159,159,79,22,94,83,0,0,0,0,758.0,13.3
Jaylen Wells,65,835,213,108,58,9,124,72,0,0,0,0,862.5,13.27
Danny Wolf,54,485,267,123,28,31,65,69,0,0,2,0,716.0,13.26
GG Jackson,45,506,191,65,28,35,49,66,0,0,1,0,594.5,13.21
Duncan Robinson,65,774,174,131,38,21,183,44,0,0,0,0,857.5,13.19
Jalen Slawson,3,13,15,8,4,3,2,5,0,0,0,0,39.5,13.17
Sam Merrill,42,532,99,96,24,5,134,36,0,0,0,0,550.0,13.1
T.J. McConnell,49,457,107,238,51,8,13,59,0,0,0,0,639.0,13.04
Khris Middleton,51,559,197,155,37,9,55,89,0,0,2,0,664.0,13.02
Vince Williams Jr.,40,300,155,166,29,16,55,70,0,0,1,0,519.5,12.99
Tim Hardaway Jr.,67,929,173,89,34,9,188,38,0,0,0,0,868.5,12.96
Jake LaRavia,68,591,264,126,82,29,68,72,0,0,1,0,870.5,12.8
Zaccharie Risacher,54,538,207,68,49,29,80,50,0,0,0,0,690.0,12.78
Javon Small,32,285,95,121,25,8,42,38,0,0,0,0,407.5,12.73
Brice Sensabaugh,65,879,194,107,46,9,130,89,1,0,0,0,827.5,12.73
Zach Collins,10,97,56,15,2,4,9,10,0,0,1,0,127.0,12.7
Sam Hauser,65,599,256,97,37,20,168,32,0,0,0,0,818.5,12.59
Dominick Barlow,57,470,266,65,55,38,21,47,0,0,2,0,717.5,12.59
Tristan da Silva,62,591,234,92,59,21,101,52,0,0,0,0,780.0,12.58
Yves Missi,56,307,316,66,19,82,0,43,0,0,3,0,697.5,12.46
Aaron Wiggins,53,528,174,94,50,26,82,68,0,0,0,0,657.0,12.4
Malik Monk,53,666,102,141,31,19,107,75,0,0,0,0,654.5,12.35
Lonzo Ball,35,160,140,136,45,9,40,52,0,0,0,0,432.0,12.34
Kevin Love,36,243,211,66,14,9,52,29,0,0,2,0,443.5,12.32
Tre Johnson,54,669,151,109,31,18,107,83,0,0,0,0,663.0,12.28
Dereck Lively II,7,30,37,13,4,11,0,10,0,0,0,0,85.0,12.14
Chaney Johnson,5,35,24,6,5,2,4,3,0,0,0,0,60.5,12.1
Luguentz Dort,57,486,218,73,48,24,106,46,0,0,0,0,685.0,12.02
Isaiah Joe,59,652,157,83,42,11,146,36,0,0,0,0,709.0,12.02
Caleb Love,45,507,114,122,27,4,93,61,0,0,0,0,537.0,11.93
Micah Potter,35,315,157,50,16,12,49,31,0,0,3,0,417.0,11.91
Ronald Holland II,63,534,270,82,75,20,37,82,0,0,2,0,747.5,11.87
Jamal Shead,67,450,130,342,63,11,71,91,0,0,1,0,790.5,11.8
Rui Hachimura,56,640,184,50,31,16,99,37,0,0,0,0,660.5,11.79
Oso Ighodaro,68,404,325,143,63,43,0,83,0,0,3,0,802.0,11.79
Goga Bitadze,49,282,239,57,30,51,2,25,0,0,1,0,576.0,11.76
DeJon Jarreau,2,11,12,9,1,0,0,5,0,0,0,0,23.5,11.75
Harrison Barnes,63,639,184,127,42,11,115,56,0,0,0,0,738.0,11.71
Gui Santos,57,460,213,122,48,20,64,72,0,0,3,0,664.0,11.65
Bruce Brown,68,515,264,145,72,16,43,74,0,0,1,0,791.0,11.63
Cameron Payne,14,108,24,38,17,4,21,7,0,0,1,0,162.5,11.61
Isaiah Jackson,49,315,258,44,33,43,0,50,0,0,7,0,568.5,11.6
Klay Thompson,59,694,134,80,30,16,172,56,0,0,0,0,683.0,11.58
Bez Mbeng,2,6,7,7,4,2,0,6,0,0,0,0,23.0,11.5
Paul Reed,50,334,221,53,43,43,11,47,0,0,2,0,573.5,11.47
Dean Wade,53,313,225,79,41,22,66,15,0,0,1,0,605.5,11.42
Dru Smith,64,380,167,170,98,20,38,54,0,0,0,0,728.0,11.38
Kyle Anderson,30,195,101,76,31,16,4,29,0,0,0,0,341.5,11.38
Brook Lopez,61,464,186,69,38,65,88,46,0,0,1,0,692.0,11.34
D'Angelo Russell,26,264,61,104,12,2,33,49,0,0,1,0,293.5,11.29
Ziaire Williams,48,464,115,47,59,19,77,47,0,0,0,0,541.5,11.28
Grant Williams,24,178,96,44,11,11,36,21,0,0,0,0,270.0,11.25
Jose Alvarado,58,419,146,190,55,6,85,61,0,0,0,0,649.0,11.19
Alex Caruso,45,301,121,89,64,15,46,39,0,0,0,0,502.5,11.17
Terance Mann,57,425,179,180,36,14,50,63,0,0,0,0,633.5,11.11
Craig Porter Jr.,58,258,193,187,55,32,30,54,0,0,0,0,644.0,11.1
Nique Clifford,65,497,228,134,62,21,60,88,0,0,0,0,718.5,11.05
Quinten Post,64,499,259,90,26,33,90,55,0,0,0,0,706.5,11.04
Jordan Miller,47,454,141,98,34,8,28,51,0,0,1,0,514.0,10.94
Obi Toppin,11,92,48,18,6,0,11,10,0,0,0,0,119.5,10.86
Isaac Okoro,55,496,150,87,37,24,62,41,0,0,0,0,597.0,10.85
AJ Green,63,613,154,118,30,5,177,54,0,0,0,0,683.0,10.84
Jonas Valančiūnas,56,468,272,67,14,30,6,64,0,0,3,0,603.0,10.77
MarJon Beauchamp,6,48,18,8,7,2,7,7,0,0,0,0,64.5,10.75
Kentavious Caldwell-Pope,51,428,125,139,43,8,55,61,0,0,0,0,546.5,10.72
Cam Thomas,40,546,68,103,7,3,51,66,1,0,0,0,424.5,10.61
Vít Krejčí,64,548,148,100,47,18,128,41,0,0,0,0,675.0,10.55
DeAndre Jordan,10,41,64,8,3,8,0,9,0,0,0,0,105.5,10.55
Daeqwon Plowden,20,167,66,23,13,4,27,10,0,0,0,0,210.0,10.5
Ryan Dunn,59,335,239,83,49,24,47,47,0,0,1,0,613.0,10.39
Nikola Jović,45,339,152,100,26,17,44,65,0,0,0,0,464.5,10.32
Walter Clayton Jr.,57,413,112,222,38,15,54,87,0,0,0,0,586.5,10.29
Simone Fontecchio,60,506,188,87,32,9,104,45,0,0,0,0,617.0,10.28
Landry Shamet,44,437,81,65,25,8,94,27,0,0,0,0,450.5,10.24
Svi Mykhailiuk,48,438,118,91,24,3,89,39,0,0,0,0,487.5,10.16
Kris Murray,44,259,166,50,45,18,25,37,0,0,0,0,447.0,10.16
Jaden Ivey,37,316,91,68,23,14,50,41,0,0,0,0,375.0,10.14
Caris LeVert,47,339,83,121,42,30,47,65,0,0,0,0,476.0,10.13
Javonte Green,67,466,186,46,87,21,73,42,0,0,1,0,676.5,10.1
Jamir Watkins,35,217,121,35,32,16,27,21,0,0,0,0,353.0,10.09
Gary Payton II,61,405,210,100,49,19,34,55,0,0,2,0,612.5,10.04
Bogdan Bogdanović,18,138,53,48,10,1,25,24,0,0,0,0,180.5,10.03
John Konchar,43,133,146,66,59,24,17,23,0,0,0,0,430.0,10.0
Daniss Jenkins,57,431,107,174,52,10,48,76,0,0,1,0,569.5,9.99
Luke Kennard,64,526,139,130,43,8,100,46,0,0,0,0,638.0,9.97
Olivier-Maxence Prosper,43,365,143,41,26,12,41,37,0,0,1,0,427.0,9.93
Taylor Hendricks,49,342,178,46,31,21,49,40,0,0,2,0,485.5,9.91
Pat Spencer,52,344,118,180,38,3,44,61,0,0,1,0,514.0,9.88
Jaxson Hayes,56,382,220,50,23,33,2,25,0,0,0,0,549.0,9.8
Will Richard,58,389,150,82,72,7,62,47,0,0,0,0,568.5,9.8
Cam Whitmore,21,193,58,15,15,8,16,18,0,0,0,0,205.5,9.79
Jarred Vanderbilt,55,246,252,68,46,18,26,49,0,0,1,0,536.0,9.75
Tristan Vukcevic,42,351,124,49,17,29,37,52,0,0,1,0,408.0,9.71
Corey Kispert,47,447,113,79,14,7,71,37,0,0,0,0,456.0,9.7
Luka Garza,58,420,221,55,21,24,43,37,0,0,1,0,561.5,9.68
Buddy Hield,45,354,108,66,37,9,67,43,0,0,0,0,433.5,9.63
Karlo Matković,55,308,200,48,21,48,35,29,0,0,1,0,529.5,9.63
Nolan Traore,45,367,71,161,29,15,44,93,0,0,1,0,433.5,9.63
Keon Ellis,59,365,104,52,69,42,77,32,0,0,0,0,567.0,9.61
Spencer Jones,56,326,181,46,48,25,55,27,0,0,1,0,537.5,9.6
Ben Sheppard,56,388,171,101,32,4,72,37,0,0,0,0,537.0,9.59
Adem Bona,58,269,254,24,22,71,2,45,0,0,1,0,555.5,9.58
Quenton Jackson,36,308,79,82,20,6,33,40,0,0,1,0,344.5,9.57
Jordan Walsh,58,308,237,43,41,24,40,32,0,0,2,0,554.0,9.55
Ryan Nembhard,48,300,91,226,17,1,41,69,0,0,3,0,457.5,9.53
Trendon Watford,45,285,151,112,15,18,10,51,0,0,1,1,428.5,9.52
Cole Anthony,35,234,87,121,20,11,22,65,0,0,0,0,333.0,9.51
Sion James,68,367,237,132,38,20,67,57,0,0,0,0,645.0,9.49
Matisse Thybulle,17,79,27,16,33,8,17,12,0,0,0,0,161.0,9.47
Kevon Looney,18,52,96,25,6,9,1,8,0,0,0,0,169.5,9.42
Josh Minott,41,253,133,37,31,17,44,30,0,0,1,0,385.5,9.4
Will Riley,59,507,153,98,36,6,56,66,0,0,1,0,551.5,9.35
Clint Capela,61,235,284,40,30,51,0,34,0,0,0,0,569.5,9.34
Cody Williams,54,378,151,79,36,24,23,47,0,0,1,0,504.5,9.34
Bryce McGowens,42,340,88,62,27,8,38,17,0,0,0,0,392.0,9.33
Tyler Burton,3,15,14,2,3,1,3,5,0,0,0,0,28.0,9.33
Kasparas Jakučionis,41,248,111,99,28,4,53,43,0,0,0,0,381.5,9.3
Moritz Wagner,27,214,98,22,14,1,20,16,0,0,0,0,251.0,9.3
Patrick Williams,58,402,165,80,35,20,79,58,0,0,0,0,537.5,9.27
Devin Carter,27,183,70,57,22,5,12,29,0,0,0,0,249.5,9.24
Killian Hayes,11,54,25,41,5,2,9,10,0,0,0,0,101.5,9.23
Tolu Smith,7,33,33,6,2,5,0,5,0,0,0,0,64.5,9.21
Johnny Furphy,35,180,153,41,20,7,23,29,0,0,1,0,321.5,9.19
