Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Dejounte Murray,74,1515,389,448,112,19,133,160,2,0,8,1,1775.0,23.99
Jrue Holiday,67,1290,341,495,79,25,158,197,2,1,16,0,1590.0,23.73
DeMar DeRozan,74,1816,343,377,83,36,46,153,5,0,6,0,1747.0,23.61
Brandon Ingram,45,1112,246,262,32,19,64,148,2,0,6,2,1062.0,23.6
Nic Claxton,76,961,702,144,65,189,0,96,0,0,28,0,1766.5,23.24
Chris Paul,59,819,251,524,91,22,98,114,0,0,17,0,1362.5,23.09
Evan Mobley,79,1277,711,224,60,119,22,146,0,0,24,0,1820.5,23.04
Jalen Brunson,68,1633,241,421,61,15,134,142,4,0,5,0,1564.5,23.01
Myles Turner,62,1113,466,89,36,140,93,103,1,0,18,0,1426.0,23.0
RaiQuan Gray,1,16,9,7,0,1,2,4,0,0,0,0,23.0,23.0
Josh Giddey,76,1260,599,469,57,31,76,211,0,0,28,4,1737.0,22.86
Cade Cunningham,12,239,74,72,10,7,17,39,0,0,3,0,272.0,22.67
Darius Garland,69,1490,185,538,85,9,169,199,3,1,18,0,1563.5,22.66
Rudy Gobert,70,939,814,87,56,95,0,122,0,0,35,0,1585.5,22.65
CJ McCollum,75,1568,328,429,70,38,211,183,2,0,6,0,1687.5,22.5
Zach LaVine,77,1913,345,327,69,18,204,194,5,0,2,0,1717.5,22.31
Kevin Porter Jr.,59,1130,314,338,82,17,141,188,0,0,9,1,1308.5,22.18
Kyle Kuzma,64,1357,463,239,36,29,160,190,1,0,14,1,1417.5,22.15
Deandre Ayton,67,1203,667,115,37,53,7,120,0,0,36,0,1483.0,22.13
Desmond Bane,58,1247,291,254,56,22,166,126,0,0,1,0,1282.5,22.11
Alperen Sengun,75,1109,678,291,70,70,19,193,0,0,29,2,1653.0,22.04
Bradley Beal,50,1160,196,271,45,33,80,145,0,0,2,0,1100.0,22.0
Jamal Murray,65,1298,257,400,66,16,172,145,1,0,5,1,1419.0,21.83
Russell Westbrook,73,1159,423,551,76,33,89,255,0,0,24,4,1593.0,21.82
Terry Rozier,63,1329,259,319,74,16,165,134,0,0,1,0,1372.0,21.78
Jarrett Allen,68,969,666,113,54,84,1,93,0,0,32,0,1479.0,21.75
Scottie Barnes,77,1179,512,371,83,61,63,154,0,0,15,1,1655.0,21.49
Clint Capela,65,779,717,58,45,79,0,54,0,0,35,0,1393.5,21.44
Brook Lopez,78,1239,520,99,37,193,136,107,0,0,11,0,1670.5,21.42
Paolo Banchero,72,1437,497,269,60,39,85,200,0,0,14,0,1539.0,21.38
Skylar Mays,6,92,19,50,6,1,12,10,0,0,1,0,126.0,21.0
Mikal Bridges,83,1671,364,273,91,61,169,127,3,0,2,0,1739.0,20.95
Tyler Herro,67,1347,360,280,51,16,203,158,1,0,6,1,1400.0,20.9
Jakob Poeltl,72,897,653,197,66,86,0,125,0,0,19,0,1496.5,20.78
Steven Adams,42,361,485,97,36,46,0,79,0,0,15,0,862.5,20.54
Jusuf Nurkić,52,694,471,149,43,44,43,119,0,0,18,0,1061.5,20.41
Spencer Dinwiddie,79,1369,270,515,67,24,181,145,0,0,9,0,1606.0,20.33
Klay Thompson,69,1509,286,163,49,29,301,123,4,1,2,0,1394.0,20.2
Wendell Carter Jr.,57,868,497,132,30,33,80,106,0,0,21,0,1144.0,20.07
Aaron Gordon,68,1109,446,203,54,51,60,98,0,0,11,0,1356.5,19.95
Kelly Oubre Jr.,48,972,249,54,68,18,108,64,0,0,3,0,954.0,19.88
Andrew Wiggins,37,633,186,85,45,28,89,48,0,0,3,0,733.0,19.81
Keldon Johnson,63,1385,318,183,46,11,134,134,0,0,5,0,1245.5,19.77
Jerami Grant,63,1290,283,150,51,53,144,116,1,0,2,0,1245.0,19.76
D'Angelo Russell,71,1263,215,437,70,29,194,186,0,0,9,0,1401.5,19.74
Devin Vassell,38,703,148,136,43,17,103,57,0,0,0,0,750.0,19.74
OG Anunoby,67,1124,332,131,128,50,142,132,0,0,2,0,1322.0,19.73
Christian Wood,67,1114,491,121,30,72,105,121,0,0,12,0,1316.5,19.65
Jonas Valančiūnas,79,1115,804,140,20,52,38,159,0,0,43,0,1548.5,19.6
Draymond Green,73,617,525,500,74,60,40,204,0,0,11,0,1428.5,19.57
Bobby Portis,70,987,672,105,29,16,95,81,0,0,38,0,1365.0,19.5
Shaquille Harrison,5,44,22,30,11,2,3,6,0,0,1,0,96.5,19.3
Buddy Hield,80,1344,400,225,92,26,288,139,0,0,3,0,1541.0,19.26
Jalen Green,76,1683,284,281,59,18,187,200,4,0,0,0,1458.0,19.18
Mitchell Robinson,59,435,555,53,56,109,0,41,0,0,13,0,1127.5,19.11
Kris Dunn,22,290,100,124,25,10,17,35,0,0,3,0,415.5,18.89
Walker Kessler,74,679,620,69,26,173,1,58,0,0,20,0,1389.0,18.77
P.J. Washington,73,1144,358,175,66,79,149,110,1,0,3,0,1363.5,18.68
Anfernee Simons,62,1306,161,253,42,14,212,128,1,0,0,0,1158.0,18.68
Jordan Clarkson,61,1271,246,270,33,13,155,186,0,0,3,0,1138.0,18.66
Mason Plumlee,79,857,700,245,46,47,0,117,0,0,23,0,1465.5,18.55
Tyrese Maxey,60,1218,176,212,49,8,160,80,1,0,0,0,1112.0,18.53
Ivica Zubac,76,818,756,77,29,98,0,117,0,0,27,0,1406.0,18.5
Josh Hart,76,743,593,290,88,21,61,117,0,0,10,0,1396.0,18.37
Tre Jones,68,875,245,448,89,9,45,110,0,0,6,2,1249.0,18.37
Markelle Fultz,60,837,234,341,87,26,27,139,0,0,3,0,1097.0,18.28
Tobias Harris,74,1085,424,186,68,40,126,89,0,0,7,0,1349.5,18.24
Franz Wagner,80,1485,329,283,77,17,130,167,0,0,2,0,1442.5,18.03
Kyle Anderson,69,647,368,335,78,63,43,103,0,0,10,3,1243.0,18.01
Louis King,1,20,4,2,1,0,4,2,0,0,0,0,18.0,18.0
Michael Porter Jr.,62,1080,341,65,37,29,188,68,0,0,3,0,1107.0,17.85
Jordan Poole,82,1675,225,369,63,21,214,252,2,0,1,0,1457.5,17.77
Marcus Smart,61,703,191,382,93,23,115,143,0,0,6,0,1077.0,17.66
Al Horford,63,616,390,189,30,61,145,37,0,0,7,0,1111.5,17.64
Mike Conley,67,798,182,450,73,14,135,103,0,0,6,0,1175.5,17.54
Bojan Bogdanovic,59,1273,223,152,34,8,145,135,0,0,0,0,1033.0,17.51
RJ Barrett,73,1431,368,201,31,15,121,164,1,0,3,0,1277.0,17.49
Jabari Smith Jr.,79,1010,569,101,43,74,120,104,0,0,16,0,1381.0,17.48
Kevon Looney,82,578,760,207,52,50,0,45,0,0,14,0,1429.0,17.43
Cameron Johnson,42,650,185,78,50,14,103,37,0,0,1,0,731.5,17.42
Jalen Williams,75,1056,337,248,103,35,73,123,0,0,3,0,1305.5,17.41
Ben Simmons,42,291,263,256,54,24,0,97,0,0,4,1,729.5,17.37
Kelly Olynyk,68,847,420,252,60,37,93,168,0,0,9,0,1177.0,17.31
Immanuel Quickley,81,1209,337,279,80,14,168,100,1,0,4,0,1397.5,17.25
Khris Middleton,33,497,140,163,23,5,51,71,0,0,4,0,566.0,17.15
Jaden Ivey,74,1204,288,387,61,17,120,237,0,0,8,0,1264.0,17.08
John Collins,71,931,462,85,42,73,70,79,0,0,11,0,1209.5,17.04
Jacob Gilyard,1,3,4,7,3,0,1,2,0,0,0,0,17.0,17.0
Robert Williams III,35,279,292,50,22,48,0,34,0,0,6,0,593.5,16.96
Gary Trent Jr.,66,1148,173,106,104,14,166,55,0,0,0,0,1117.0,16.92
Isaiah Stewart,50,567,403,70,20,34,67,68,0,0,13,0,843.0,16.86
Kyle Lowry,55,615,225,281,57,21,107,103,0,0,2,1,924.0,16.8
Malcolm Brogdon,67,1000,280,248,45,18,132,98,0,0,0,0,1122.0,16.75
Kevin Huerter,75,1140,251,221,80,24,205,97,0,0,0,0,1255.5,16.74
Derrick White,82,1017,293,321,54,76,149,95,0,0,7,0,1369.0,16.7
Cole Anthony,60,781,288,235,37,31,75,91,0,0,1,0,997.0,16.62
Jalen Duren,67,612,595,75,44,59,0,92,0,0,19,0,1109.0,16.55
Gordon Hayward,50,733,215,206,42,12,52,99,0,0,2,0,824.5,16.49
Onyeka Okongwu,80,791,576,81,56,107,4,81,0,0,12,0,1311.5,16.39
Zach Collins,63,731,402,180,37,49,55,129,0,0,9,0,1027.0,16.3
Trey Murphy III,79,1148,281,112,89,43,202,61,1,0,1,0,1273.0,16.11
Killian Hayes,76,786,221,470,104,28,80,173,0,0,6,0,1221.0,16.07
Luguentz Dort,74,1013,344,154,75,23,135,92,0,0,5,0,1181.0,15.96
Royce O'Neale,76,671,384,283,65,49,163,114,0,0,4,1,1204.0,15.84
Bruce Brown,80,923,328,268,87,51,91,123,0,0,3,1,1261.0,15.76
De'Anthony Melton,77,780,312,197,126,41,157,102,0,0,0,0,1209.5,15.71
Caris LeVert,74,897,282,287,72,24,127,116,1,0,1,0,1159.0,15.66
Jarred Vanderbilt,78,619,582,184,83,21,29,97,0,0,10,0,1211.0,15.53
Saddiq Bey,77,1062,362,118,70,13,151,71,0,0,4,0,1185.5,15.4
Monte Morris,62,636,210,326,43,13,78,60,0,0,2,0,947.0,15.27
Mac McClung,2,25,10,9,0,0,4,3,0,0,0,0,30.5,15.25
Donte DiVincenzo,72,678,325,252,97,10,150,112,0,0,4,0,1097.0,15.24
Bogdan Bogdanović,54,756,165,150,43,18,146,65,0,0,0,0,823.0,15.24
Deni Avdija,76,697,487,211,65,29,69,123,0,0,11,0,1157.0,15.22
Keegan Murray,80,976,371,98,61,42,206,60,0,0,4,0,1210.0,15.12
Delon Wright,50,369,180,194,92,17,41,44,0,0,0,0,753.0,15.06
Tyus Jones,80,823,200,417,83,6,121,74,0,0,9,1,1204.0,15.05
Herbert Jones,66,649,269,162,103,42,56,88,0,0,0,0,985.5,14.93
Marvin Bagley III,42,504,269,36,19,30,19,46,0,0,8,0,626.5,14.92
Harrison Barnes,82,1230,366,128,57,10,132,86,0,0,0,0,1223.0,14.91
Tim Hardaway Jr.,71,1019,251,129,49,12,212,60,0,0,0,0,1057.5,14.89
Dillon Brooks,73,1047,244,189,65,16,143,104,0,0,0,0,1086.0,14.88
Jaden McDaniels,79,953,307,148,74,76,107,112,0,0,0,0,1173.0,14.85
Norman Powell,60,1019,175,109,50,18,114,101,0,0,0,0,885.5,14.76
Dennis Smith Jr.,54,474,167,261,75,25,24,82,0,0,1,0,796.0,14.74
Mark Williams,43,387,304,18,28,45,0,40,0,0,11,0,632.5,14.71
Tari Eason,82,760,496,88,96,47,59,101,0,0,7,0,1185.5,14.46
KJ Martin,82,1039,452,123,41,30,68,91,0,0,5,0,1184.5,14.45
De'Andre Hunter,67,1029,284,94,35,17,100,82,0,0,1,0,965.5,14.41
Jeremy Sochan,56,614,295,142,43,23,33,97,0,0,2,0,797.5,14.24
Kentavious Caldwell-Pope,76,822,208,183,112,35,135,86,0,0,0,0,1077.5,14.18
Bennedict Mathurin,78,1302,318,116,48,13,100,152,0,0,0,0,1105.0,14.17
Malik Monk,77,1041,203,298,49,20,143,146,1,0,0,0,1086.0,14.1
John Wall,34,386,92,178,27,12,33,80,0,0,1,0,478.5,14.07
Victor Oladipo,42,449,128,146,57,12,70,87,0,0,0,0,584.5,13.92
Naz Reid,68,781,333,77,42,53,75,92,0,0,4,0,940.0,13.82
Dennis Schröder,67,830,165,298,50,10,74,112,0,0,2,0,925.0,13.81
Aleksej Pokusevski,34,276,159,64,20,43,38,43,0,0,3,0,466.0,13.71
Caleb Martin,71,683,344,117,71,31,84,78,0,0,2,0,972.5,13.7
Austin Reaves,64,833,193,215,33,19,86,99,0,0,1,0,873.5,13.65
Daniel Gafford,78,705,433,84,33,99,0,85,0,0,10,0,1058.5,13.57
T.J. McConnell,75,650,234,397,81,10,26,143,0,0,6,1,1016.0,13.55
Malik Beasley,81,1025,283,124,65,9,235,90,0,0,1,0,1096.0,13.53
Chris Boucher,76,712,421,29,47,64,62,41,0,0,9,0,1027.0,13.51
Brandon Clarke,56,558,310,72,34,37,1,55,0,0,6,0,754.5,13.47
Justise Winslow,29,196,145,98,30,11,14,43,0,0,1,0,388.0,13.38
Alec Burks,51,652,158,114,38,8,99,58,0,0,0,0,681.5,13.36
Jalen Smith,68,642,394,66,21,60,54,72,0,0,7,0,905.0,13.31
Jalen Suggs,53,524,161,155,67,27,66,94,0,0,0,0,705.0,13.3
Marcus Morris Sr.,65,728,258,114,42,21,112,56,0,0,2,0,864.0,13.29
Bol Bol,70,634,405,69,30,85,30,112,0,0,6,0,930.0,13.29
Patrick Williams,82,833,327,100,72,70,115,101,0,0,1,0,1085.0,13.23
Dorian Finney-Smith,66,551,316,100,55,36,114,62,0,0,2,0,870.5,13.19
Torrey Craig,79,588,426,117,50,62,100,73,0,0,4,0,1042.0,13.19
Quentin Grimes,71,799,229,150,47,26,157,69,0,0,0,0,934.0,13.15
Andrew Nembhard,75,709,199,341,70,13,92,126,0,0,5,0,985.5,13.14
Talen Horton-Tucker,65,698,210,246,41,29,58,126,1,0,2,0,851.0,13.09
Kevin Love,62,509,399,116,16,12,99,70,0,0,6,0,811.0,13.08
Precious Achiuwa,55,508,328,50,31,30,29,59,0,0,10,0,719.5,13.08
Kenrich Williams,53,425,261,105,45,14,50,32,0,0,2,0,691.5,13.05
Larry Nance Jr.,65,441,354,119,56,37,14,42,0,0,3,0,847.5,13.04
Jalen McDaniels,80,755,346,130,83,34,77,93,0,0,3,0,1036.0,12.95
Nick Richards,65,532,416,38,11,71,1,59,0,0,14,0,839.5,12.92
Santi Aldama,77,696,371,97,45,48,94,60,0,0,4,0,993.0,12.9
Bones Hyland,56,659,135,172,39,15,117,82,0,0,1,0,722.0,12.89
Grayson Allen,72,750,237,163,62,14,146,72,0,0,0,0,928.0,12.89
Drew Eubanks,78,518,418,103,40,102,7,67,0,0,3,0,1003.5,12.87
Max Strus,80,923,258,171,42,12,197,70,0,0,2,0,1029.0,12.86
Luka Samanic,7,69,30,15,6,2,8,10,0,0,0,0,89.5,12.79
Josh Richardson,65,654,175,174,69,20,107,86,0,0,1,0,822.5,12.65
Cameron Payne,48,493,106,214,33,8,68,81,0,0,3,0,604.5,12.59
Patrick Beverley,67,415,247,194,63,41,80,60,0,0,2,0,838.5,12.51
Thomas Bryant,59,579,339,31,16,30,26,38,0,0,9,0,735.5,12.47
Aaron Nesmith,73,738,277,98,55,34,115,75,0,0,1,0,905.5,12.4
Isaiah Hartenstein,82,406,536,102,53,64,8,66,0,0,2,0,1015.0,12.38
Xavier Tillman,61,429,307,96,58,29,4,44,0,0,4,0,753.5,12.35
Moritz Wagner,57,600,259,84,37,13,51,68,0,0,3,0,703.5,12.34
Collin Sexton,48,685,105,138,27,6,48,85,0,0,1,0,591.5,12.32
Eric Gordon,69,856,134,183,43,25,132,104,0,0,0,0,843.0,12.22
James Wiseman,45,450,267,30,7,27,4,51,0,0,8,0,549.0,12.2
Alex Caruso,67,374,196,193,98,46,55,77,0,0,1,0,815.5,12.17
Isaiah Jackson,63,455,282,51,31,93,2,51,0,0,5,0,763.5,12.12
Rui Hachimura,63,707,283,58,19,26,51,53,0,0,2,0,759.0,12.05
Coby White,74,715,212,204,54,6,128,74,0,0,1,0,884.5,11.95
Grant Williams,79,641,363,131,41,31,115,82,0,0,3,0,937.0,11.86
Nate Williams,5,53,15,10,3,2,3,4,0,0,0,0,59.0,11.8
Jose Alvarado,61,550,141,186,67,10,83,81,0,0,0,0,716.5,11.75
Pat Connaughton,61,466,283,77,37,11,109,33,0,0,2,0,712.5,11.68
Keita Bates-Diop,67,647,248,103,46,20,56,56,0,0,0,0,778.5,11.62
Jae'Sean Tate,31,283,118,84,21,7,13,47,0,0,0,0,359.0,11.58
Naji Marshall,77,698,279,189,54,14,66,97,0,0,0,0,889.0,11.55
Jonathan Kuminga,67,666,231,125,41,31,54,95,0,0,1,0,766.0,11.43
Charles Bassey,35,199,193,48,16,33,3,41,0,0,0,0,399.0,11.4
Jordan Goodwin,62,407,205,168,58,26,38,57,0,0,0,0,706.5,11.4
Andre Drummond,67,399,444,33,45,27,0,75,0,0,8,0,753.5,11.25
Reggie Jackson,68,693,144,233,47,6,96,115,0,0,1,0,763.5,11.23
Jevon Carter,81,651,202,197,66,29,142,78,0,0,1,0,908.5,11.22
Terance Mann,81,713,276,184,42,22,77,80,0,0,1,0,904.0,11.16
Nicolas Batum,78,478,299,121,54,44,124,50,0,0,0,0,867.0,11.12
Jae Crowder,18,124,69,27,12,6,24,7,0,0,0,0,199.0,11.06
Mo Bamba,49,323,225,46,13,43,48,30,0,0,2,0,540.5,11.03
Jaylen Nowell,65,704,170,132,42,5,67,65,0,0,0,0,716.5,11.02
John Konchar,72,364,310,100,77,25,60,37,0,0,2,0,791.0,10.99
Corey Kispert,74,820,207,87,32,9,163,55,0,0,0,0,812.5,10.98
Ayo Dosunmu,80,687,220,206,62,26,59,99,0,0,0,0,876.0,10.95
Troy Brown Jr.,76,541,308,95,59,16,107,49,0,0,2,0,830.0,10.92
Joe Ingles,46,317,128,150,33,6,83,55,0,0,1,0,502.0,10.91
Reggie Bullock Jr.,78,561,283,108,54,13,151,36,0,0,1,0,846.0,10.85
Theo Maledon,44,295,123,152,37,12,28,59,0,0,1,0,476.5,10.83
Gabe Vincent,68,641,145,167,62,5,117,92,0,0,0,0,733.0,10.78
Jaylin Williams,49,288,241,76,28,12,46,37,0,0,0,0,527.0,10.76
Josh Okogie,72,529,251,105,56,34,66,63,0,0,2,0,772.5,10.73
Julian Champagnie,17,165,60,10,6,5,33,11,0,0,1,0,181.0,10.65
Lonnie Walker IV,56,654,109,64,30,17,91,46,0,0,0,0,593.5,10.6
Robert Covington,48,288,166,57,38,33,54,32,0,0,0,0,504.0,10.5
Cam Reddish,40,387,88,57,39,14,45,47,0,0,0,0,420.0,10.5
Luke Kennard,59,546,158,91,32,5,133,46,0,0,0,0,616.5,10.45
Isaiah Joe,73,691,175,88,48,8,161,39,0,0,0,0,762.0,10.44
Malaki Branham,66,673,181,127,33,7,77,76,0,0,0,0,687.0,10.41
Joshua Primo,4,28,13,18,1,2,3,11,0,0,0,0,41.5,10.38
Hamidou Diallo,56,522,194,55,53,16,5,71,0,0,0,0,579.5,10.35
Jordan Nwora,62,542,229,88,24,14,86,66,0,0,1,0,642.0,10.35
Josh Green,60,546,182,103,42,5,68,72,0,0,1,0,615.0,10.25
Jonathan Isaac,11,55,44,6,14,4,6,4,0,0,0,0,112.5,10.23
Jeremiah Robinson-Earl,43,292,180,43,24,11,37,19,0,0,1,0,439.5,10.22
Shaedon Sharpe,80,789,236,94,38,24,102,83,0,0,0,0,816.5,10.21
Gary Harris,48,397,98,59,45,12,94,28,0,0,0,0,488.5,10.18
Trendon Watford,62,459,238,130,32,12,25,71,0,0,3,0,630.0,10.16
Maxi Kleber,37,220,135,52,12,30,39,27,0,0,0,0,373.5,10.09
Trey Lyles,74,562,300,66,27,31,87,64,0,0,1,0,743.5,10.05
Shake Milton,76,637,191,240,25,13,56,94,0,0,3,0,762.5,10.03
Bismack Biyombo,61,263,260,56,18,88,0,51,0,0,3,0,611.5,10.02
Gabe York,3,24,6,5,2,0,6,0,0,0,0,0,30.0,10.0
Daniel Theis,7,49,22,9,2,6,2,3,0,0,0,0,69.5,9.93
Landry Shamet,40,346,67,93,26,5,75,36,0,0,0,0,396.5,9.91
Devonte' Graham,73,539,122,196,45,16,119,53,0,0,0,0,716.0,9.81
Jay Huff,7,51,21,10,3,4,6,5,0,0,0,0,68.5,9.79
Justin Minaya,4,17,15,4,2,5,3,4,0,0,0,0,39.0,9.75
Jalen Johnson,70,395,282,83,38,34,30,41,0,0,1,0,681.5,9.74
Cory Joseph,62,427,106,217,34,9,70,56,0,0,0,0,601.5,9.7
Willy Hernangomez,38,262,180,33,17,13,3,39,0,0,2,0,368.5,9.7
Anthony Lamb,62,415,215,96,28,20,73,54,0,0,0,0,597.0,9.63
Terrence Ross,63,522,154,95,35,10,95,43,0,0,0,0,604.5,9.6
Sandro Mamukelashvili,43,263,185,62,14,12,30,35,0,0,2,0,412.5,9.59
Taurean Prince,54,493,132,84,28,15,74,69,0,0,0,0,516.5,9.56
Ricky Rubio,33,171,70,115,26,6,21,31,0,0,0,0,314.0,9.52
Dwight Powell,76,506,314,69,48,26,0,65,0,0,1,0,720.0,9.47
Cedi Osman,77,669,176,115,35,11,116,52,0,0,1,0,724.5,9.41
Chuma Okeke,27,128,96,37,19,11,26,17,0,0,0,0,253.0,9.37
Doug McDermott,64,654,138,91,13,6,123,58,0,0,0,0,597.5,9.34
DeAndre Jordan,39,199,202,34,12,23,1,48,0,0,2,0,360.0,9.23
Tre Mann,67,517,155,120,40,11,81,62,0,0,1,1,617.0,9.21
Seth Curry,61,561,100,99,36,7,94,51,0,0,0,0,561.5,9.2
AJ Griffin,72,639,153,73,42,12,101,42,0,0,0,0,662.0,9.19
Isaiah Livers,52,346,143,41,28,28,74,30,0,0,1,0,477.0,9.17
Damion Lee,74,604,225,99,30,7,110,78,0,0,0,0,677.0,9.15
Ty Jerome,45,309,78,135,23,5,35,30,0,0,0,0,411.0,9.13
Joe Harris,74,562,164,101,34,13,142,41,0,0,0,0,670.0,9.05
Will Barton,56,379,137,112,28,13,66,48,0,0,0,0,505.5,9.03
Jock Landale,69,456,280,68,16,30,21,59,0,0,3,0,622.5,9.02
Chris Duarte,46,362,115,64,25,9,55,41,0,0,0,0,414.5,9.01
T.J. Warren,42,314,121,40,22,12,22,20,0,0,0,0,377.0,8.98
Stanley Johnson,30,174,95,67,16,6,18,33,0,0,0,0,269.0,8.97
Isaac Okoro,76,490,187,87,56,30,62,42,0,0,0,0,680.0,8.95
Dean Wade,44,206,150,37,28,21,45,17,0,0,0,0,393.5,8.94
Darius Bazley,43,224,138,38,22,34,20,27,0,0,0,0,383.0,8.91
Georges Niang,78,637,185,77,30,14,154,54,0,0,0,0,691.5,8.87
Cody Martin,7,35,24,11,4,1,3,2,0,0,0,0,62.0,8.86
JaMychal Green,57,366,205,51,25,23,42,52,0,0,0,0,504.0,8.84
Gary Payton II,22,101,69,30,22,5,13,16,0,0,0,0,194.0,8.82
Otto Porter Jr.,8,44,19,8,11,0,6,4,0,0,0,0,70.0,8.75
Kemba Walker,9,72,16,19,2,2,7,4,0,0,0,0,78.5,8.72
Cam Thomas,57,604,95,78,20,7,51,63,4,0,0,0,495.5,8.69
Aaron Wiggins,70,479,210,80,39,15,48,55,0,0,1,0,607.5,8.68
Wenyen Gabriel,68,372,286,36,26,35,10,46,0,0,0,0,589.0,8.66
Obi Toppin,67,497,187,66,23,12,85,38,0,0,0,0,576.0,8.6
Goga Bitadze,38,167,137,39,16,26,6,22,0,0,2,0,326.5,8.59
Mike Muscala,63,383,203,50,15,24,81,23,0,0,0,0,540.0,8.57
Dario Saric,57,362,207,74,20,7,45,55,0,0,2,0,485.5,8.52
Paul Reed,69,287,262,27,46,51,1,45,0,0,5,0,587.0,8.51
Chance Comanche,1,7,3,0,0,1,0,0,0,0,0,0,8.5,8.5
Day'Ron Sharpe,48,227,200,37,15,32,6,42,0,0,2,0,407.5,8.49
Romeo Langford,43,297,114,50,24,13,16,30,0,0,0,0,364.5,8.48
Dyson Daniels,59,227,188,134,43,11,27,57,0,0,0,0,500.0,8.47
Javonte Green,32,165,88,23,24,21,13,20,0,0,0,0,270.0,8.44
Jeff Green,56,437,144,69,18,17,30,46,0,0,0,0,470.5,8.4
Saben Lee,25,151,45,67,19,1,11,24,0,0,1,0,210.0,8.4
Sam Hauser,80,512,204,71,29,21,140,30,0,0,0,0,671.0,8.39
Oshae Brissett,65,398,218,44,33,13,48,34,0,0,1,0,544.0,8.37
Jaden Hardy,48,420,89,65,17,7,63,46,0,0,0,0,397.5,8.28
Blake Griffin,41,170,155,61,14,9,23,22,0,0,0,0,336.5,8.21
Nassir Little,54,359,141,50,20,20,58,36,0,0,0,0,443.5,8.21
Cody Zeller,15,98,64,10,3,4,0,14,0,0,0,0,123.0,8.2
Ochai Agbaji,59,467,121,67,16,15,81,41,0,0,0,0,483.0,8.19
Terence Davis,64,431,139,67,43,12,89,53,0,0,0,0,523.0,8.17
Thaddeus Young,54,240,166,75,54,5,6,42,0,0,0,0,440.0,8.15
Dominick Barlow,28,110,102,24,10,19,0,15,0,0,2,0,226.0,8.07
