Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Kyrie Irving,75,1628,237,389,114,20,157,186,2,2,6,0,1610.5,21.47
Zach Randolph,71,1143,747,153,69,14,7,156,0,0,38,0,1523.0,21.45
Eric Bledsoe,81,1377,423,493,127,45,88,274,0,0,13,2,1735.5,21.43
Ty Lawson,75,1143,234,720,92,9,70,185,0,0,28,0,1605.5,21.41
Derrick Favors,74,1187,607,112,60,123,1,121,0,0,23,0,1581.0,21.36
Dwight Howard,41,646,431,50,28,53,1,115,0,0,23,0,874.5,21.33
Al Horford,76,1156,544,244,68,98,11,100,0,0,14,1,1619.5,21.31
Rudy Gay,68,1432,399,250,71,41,79,183,1,0,2,0,1448.5,21.3
Tyreke Evans,79,1313,416,521,100,37,69,246,0,0,18,1,1676.0,21.22
Serge Ibaka,64,917,499,55,30,155,77,97,0,0,17,0,1341.0,20.95
Ricky Rubio,22,226,125,193,38,1,13,64,0,0,7,1,460.5,20.93
Klay Thompson,77,1668,247,222,87,60,239,149,4,1,1,0,1573.5,20.44
Nerlens Noel,75,744,611,128,133,142,0,146,0,0,18,0,1533.0,20.44
Jrue Holiday,40,592,135,274,63,23,51,91,0,0,5,0,816.5,20.41
Gordon Hayward,76,1463,373,313,108,30,120,206,0,0,2,0,1549.5,20.39
Kemba Walker,62,1075,220,318,89,31,85,100,1,0,4,0,1263.0,20.37
Tyson Chandler,75,771,864,84,42,91,0,105,0,0,31,0,1525.5,20.34
Michael Carter-Williams,66,966,353,442,111,30,36,253,0,0,11,3,1342.0,20.33
Brook Lopez,72,1236,535,50,43,126,1,104,0,0,17,0,1454.5,20.2
Rudy Gobert,82,686,775,109,64,189,0,111,0,0,25,0,1647.0,20.09
Joakim Noah,67,485,646,312,48,74,0,123,0,0,15,0,1336.5,19.95
Jeff Teague,73,1162,184,513,125,31,71,205,0,0,10,0,1430.5,19.6
George Hill,43,692,179,220,44,14,69,69,0,0,2,1,830.5,19.31
Gorgui Dieng,73,710,609,146,71,126,1,126,0,0,18,0,1396.5,19.13
Dwyane Wade,62,1331,219,299,73,21,29,209,2,0,3,0,1182.0,19.06
DeMar DeRozan,60,1204,277,210,73,11,25,137,1,0,4,0,1137.5,18.96
Marcin Gortat,82,1001,717,97,49,110,0,100,0,0,22,0,1554.5,18.96
Josh Smith,83,1027,530,277,87,116,72,206,0,0,15,0,1571.5,18.93
Victor Oladipo,72,1292,302,295,120,19,84,204,0,0,3,0,1362.0,18.92
Tobias Harris,68,1164,430,124,69,36,87,115,0,0,11,0,1285.5,18.9
Jared Sullinger,58,770,441,134,44,42,52,78,0,0,12,0,1092.0,18.83
Brandon Knight,63,1070,244,330,90,10,125,189,0,0,2,0,1184.5,18.8
Darren Collison,45,725,143,252,67,14,60,112,0,0,3,0,840.5,18.68
Kenneth Faried,75,946,668,89,62,57,1,118,0,0,26,0,1376.5,18.35
Monta Ellis,80,1513,190,329,148,25,81,198,0,0,3,0,1467.0,18.34
Rajon Rondo,68,608,373,538,91,7,27,210,0,0,15,3,1235.5,18.17
Trevor Ariza,82,1048,459,209,152,17,194,141,0,0,3,0,1489.0,18.16
Brandon Jennings,41,632,104,272,44,4,76,90,0,0,5,0,741.0,18.07
Markieff Morris,82,1258,506,192,101,39,57,170,0,0,12,0,1477.5,18.02
Dirk Nowitzki,77,1333,457,143,39,33,104,82,0,0,6,0,1386.5,18.01
Mike Conley,70,1107,209,375,89,14,107,156,0,0,6,0,1247.0,17.81
Enes Freedom,75,1163,671,55,36,29,16,145,0,0,31,0,1331.5,17.75
Reggie Jackson,77,1117,327,462,62,9,72,186,0,0,15,2,1358.5,17.64
Terrence Jones,33,386,220,36,18,59,13,37,0,0,8,0,580.5,17.59
Nicolas Batum,71,664,416,341,78,40,100,132,0,0,5,0,1248.0,17.58
Giannis Antetokounmpo,81,1030,542,207,73,85,7,173,0,0,10,0,1420.5,17.54
Deron Williams,68,884,237,448,64,17,87,154,0,0,11,0,1189.5,17.49
Chandler Parsons,66,1037,323,161,69,19,132,96,0,0,3,0,1151.5,17.45
Thaddeus Young,76,1071,411,173,124,25,38,117,0,0,3,0,1322.5,17.4
Jonas Valančiūnas,80,963,693,39,33,95,0,109,0,0,22,0,1382.5,17.28
David West,66,769,449,223,48,48,4,120,0,0,7,0,1137.5,17.23
Tony Wroten,30,507,86,157,48,8,37,113,0,0,2,0,516.0,17.2
Andrew Bogut,67,422,543,180,39,113,0,106,0,0,6,0,1138.0,16.99
Wesley Matthews,60,956,222,139,77,10,173,81,0,0,0,0,1018.5,16.98
Goran Dragic,78,1275,274,350,78,15,90,173,0,0,4,0,1323.5,16.97
Elfrid Payton,82,731,349,533,142,20,11,203,0,0,12,2,1390.0,16.95
Danny Green,81,946,343,158,101,87,191,93,0,0,2,0,1354.5,16.72
Jordan Hill,70,841,556,103,34,52,3,106,0,0,22,0,1169.0,16.7
Kevin Martin,39,779,142,89,33,1,75,76,0,0,0,0,650.0,16.67
Derrick Rose,51,904,161,251,36,16,76,161,0,0,4,0,849.0,16.65
Wilson Chandler,78,1085,475,134,58,29,139,110,0,0,8,0,1293.0,16.58
Joe Johnson,80,1154,384,292,59,14,121,137,0,0,3,0,1325.5,16.57
Andrew Wiggins,82,1387,374,170,86,50,39,177,0,0,2,0,1354.0,16.51
Bradley Beal,63,962,241,194,76,18,106,123,0,0,2,0,1036.0,16.44
DeMarre Carroll,70,883,372,118,94,17,120,75,0,0,3,0,1141.5,16.31
Mo Williams,68,964,174,424,46,14,119,172,1,1,13,0,1102.5,16.21
Roy Hibbert,76,802,540,84,18,125,0,107,0,0,18,0,1222.0,16.08
Khris Middleton,79,1055,347,182,122,11,109,113,0,0,1,0,1265.0,16.01
Ed Davis,79,656,600,94,49,98,0,58,0,0,6,0,1264.0,16.0
Michael Kidd-Gilchrist,55,598,416,77,30,38,0,63,0,0,12,0,877.0,15.95
Robert Covington,70,943,316,105,97,31,167,128,0,0,1,0,1105.0,15.79
Evan Turner,82,779,417,449,83,19,33,198,0,0,7,3,1291.0,15.74
Luol Deng,72,1007,376,139,65,22,78,108,0,0,5,0,1128.5,15.67
Langston Galloway,45,533,190,150,52,12,62,61,0,0,0,0,704.5,15.66
Nikola Pekovic,31,386,234,27,19,12,0,42,0,0,11,0,485.0,15.65
Omer Asik,76,557,748,72,29,54,0,95,0,0,13,0,1182.5,15.56
Isaiah Thomas,67,1101,153,284,57,5,129,143,0,0,0,0,1033.0,15.42
Kyle Korver,75,911,304,196,52,42,221,107,0,0,1,0,1148.0,15.31
P.J. Tucker,78,713,502,122,107,23,87,96,0,0,4,0,1192.0,15.28
Patrick Beverley,56,568,237,192,59,23,115,83,0,0,2,0,853.5,15.24
Taj Gibson,62,640,396,71,36,75,0,77,0,0,8,0,940.0,15.16
Donatas Motiejunas,71,855,421,130,56,34,49,123,0,0,7,0,1067.0,15.03
Jeff Green,78,1168,328,134,53,34,97,108,0,0,1,0,1161.5,14.89
Timofey Mozgov,81,785,591,55,33,97,2,116,0,0,18,0,1201.5,14.83
Trey Burke,76,973,204,328,65,15,124,124,0,0,3,0,1119.5,14.73
JR Smith,70,847,218,195,82,22,163,97,0,0,0,0,1029.0,14.7
Robin Lopez,59,566,394,55,16,84,0,73,0,0,6,0,865.0,14.66
Zaza Pachulia,73,606,500,178,80,21,0,133,0,0,15,0,1065.0,14.59
Jabari Parker,25,308,138,42,31,5,4,47,0,0,2,0,363.0,14.52
Steven Adams,70,537,523,66,38,86,0,99,0,0,10,0,1016.5,14.52
Vander Blue,2,22,9,8,3,0,2,6,0,0,0,0,29.0,14.5
Alec Burks,27,374,114,82,17,5,26,52,0,0,2,0,390.0,14.44
Larry Sanders,27,196,166,23,26,39,0,28,0,0,0,0,389.0,14.41
Carlos Boozer,71,836,482,95,41,12,0,92,0,0,10,0,1019.0,14.35
Ryan Anderson,61,833,295,55,33,20,122,62,0,0,3,0,874.5,14.34
Eric Gordon,61,818,159,229,50,14,141,122,0,0,1,0,874.5,14.34
Andrea Bargnani,29,430,127,46,2,27,15,42,0,0,2,0,413.5,14.26
Anderson Varejao,26,255,170,35,19,16,0,35,0,0,2,0,369.5,14.21
Tristan Thompson,82,693,657,39,34,61,0,83,0,0,14,0,1163.5,14.19
Jeremy Lin,74,832,196,339,82,32,65,166,0,0,3,0,1048.5,14.17
Jamal Crawford,64,1010,124,158,59,14,119,92,0,0,0,0,900.5,14.07
Tony Allen,63,539,280,86,129,30,10,86,0,0,2,0,874.5,13.88
Patrick Patterson,81,648,433,155,60,44,105,54,0,0,3,0,1121.5,13.85
Lou Williams,80,1242,151,164,88,10,152,101,0,0,0,0,1107.0,13.84
Jarrett Jack,80,957,245,373,75,13,39,191,0,0,5,0,1106.0,13.82
Kelly Olynyk,64,656,303,109,64,39,61,98,0,0,3,0,881.5,13.77
Avery Bradley,77,1071,241,135,82,15,124,109,0,0,1,0,1059.5,13.76
Amir Johnson,75,694,456,117,44,59,19,110,0,0,6,0,1031.5,13.75
Corey Brewer,80,917,297,173,114,19,63,131,0,0,3,0,1098.0,13.72
Harrison Barnes,82,827,453,116,61,19,87,71,0,0,6,0,1121.0,13.67
Danilo Gallinari,59,734,218,83,47,20,107,57,2,0,0,0,800.5,13.57
Jordan Clarkson,59,703,191,206,51,12,38,96,0,0,2,0,799.5,13.55
Tony Parker,68,976,129,335,44,2,38,146,0,0,1,0,918.0,13.5
Rodney Stuckey,71,896,248,219,56,10,55,118,0,0,2,0,958.5,13.5
Mason Plumlee,82,717,512,74,65,63,0,106,0,0,12,0,1106.5,13.49
Luc Mbah a Moute,67,660,328,106,81,21,62,99,0,0,4,0,904.0,13.49
Kevin Garnett,47,323,311,77,46,17,1,46,0,0,3,0,633.0,13.47
Paul Pierce,73,868,294,144,46,24,118,92,0,0,2,0,981.0,13.44
Manu Ginobili,70,738,211,293,67,20,89,154,0,0,3,0,940.5,13.44
Nikola Mirotic,82,833,404,97,54,54,99,89,0,0,8,0,1102.0,13.44
Marcus Morris Sr.,81,845,385,133,63,16,112,73,0,0,5,0,1086.5,13.41
CJ Miles,70,942,214,75,60,26,154,73,0,0,1,0,937.0,13.39
Ersan Ilyasova,58,669,277,56,36,19,74,45,0,0,6,0,775.5,13.37
JJ Redick,78,1277,167,137,39,8,200,95,0,0,0,0,1041.5,13.35
Matt Barnes,76,764,302,114,67,50,136,87,0,0,1,0,1014.0,13.34
Nene,67,737,345,123,66,22,1,124,0,0,2,0,891.0,13.3
Kentavious Caldwell-Pope,82,1043,255,109,93,18,153,94,0,0,0,0,1090.0,13.29
Alex Len,69,432,454,32,34,105,1,74,0,0,10,0,916.5,13.28
Marcus Smart,67,523,222,208,99,18,91,90,0,0,0,0,881.0,13.15
Mario Chalmers,80,813,206,307,122,10,73,173,0,0,4,0,1051.0,13.14
Amar'e Stoudemire,59,680,329,45,29,38,0,78,0,0,4,0,774.0,13.12
Luis Scola,81,763,526,105,47,18,5,94,0,0,9,0,1060.0,13.09
Wesley Johnson,76,753,319,124,59,45,91,87,0,0,3,0,989.0,13.01
Cody Zeller,62,472,362,100,34,49,1,62,0,0,2,0,804.5,12.98
Jusuf Nurkić,62,426,382,50,52,68,0,86,0,0,4,0,803.0,12.95
Tyler Zeller,82,833,465,113,18,52,0,76,0,0,3,0,1061.5,12.95
Gerald Henderson,80,969,273,206,51,22,45,110,0,0,2,0,1024.0,12.8
C.J. Watson,57,570,163,208,57,9,70,100,0,0,0,0,723.0,12.68
Jose Calderon,42,382,124,198,31,0,59,75,0,0,2,0,531.5,12.65
John Henson,67,470,312,59,28,135,0,87,0,0,2,0,847.0,12.64
Shabazz Muhammad,38,512,154,44,18,7,20,35,0,0,1,0,480.0,12.63
Kris Humphries,64,509,416,57,34,25,0,46,0,0,3,0,802.5,12.54
Andre Iguodala,77,604,257,228,89,25,74,88,0,0,0,0,964.0,12.52
Marvin Williams,78,577,386,100,69,36,95,60,0,0,1,0,973.0,12.47
Brandon Bass,82,866,398,104,41,32,9,83,0,0,5,0,1007.5,12.29
David Lee,49,388,257,85,31,26,0,49,0,0,1,0,602.0,12.29
Chris Kaman,74,638,484,65,18,54,0,108,0,0,4,0,908.0,12.27
Mike Dunleavy,63,595,248,114,39,21,107,60,0,0,0,0,773.0,12.27
Ben McLemore,82,996,241,140,77,19,140,138,0,0,0,0,1003.0,12.23
Lance Stephenson,61,501,277,240,38,8,18,128,0,0,2,0,742.5,12.17
Dion Waiters,80,940,192,163,90,21,73,113,0,0,1,0,971.5,12.14
Tiago Splitter,52,428,252,78,35,37,0,60,0,0,1,0,629.0,12.1
O.J. Mayo,71,806,187,197,57,18,99,128,0,0,0,0,858.5,12.09
Cole Aldrich,61,338,338,75,37,65,0,59,0,0,6,0,733.0,12.02
Iman Shumpert,62,496,224,135,81,16,67,91,0,0,2,0,745.5,12.02
Arron Afflalo,78,1035,247,129,41,7,118,116,0,0,0,0,932.5,11.96
Bismack Biyombo,64,304,407,16,18,99,0,52,0,0,6,0,763.0,11.92
Jason Thompson,81,491,530,85,33,57,0,84,0,0,7,0,963.5,11.9
Brandan Wright,75,544,321,41,50,94,0,34,0,0,3,0,891.0,11.88
Boris Diaw,81,708,348,233,36,23,54,126,0,0,1,0,955.0,11.79
Greivis Vasquez,82,775,216,302,46,10,133,119,0,0,0,0,965.0,11.77
Jason Richardson,19,172,66,38,13,3,31,16,0,0,0,0,221.5,11.66
Solomon Hill,82,729,314,184,66,18,68,115,0,0,1,0,950.5,11.59
Aaron Brooks,82,954,166,261,54,15,121,157,0,0,1,0,946.5,11.54
Nick Young,42,563,96,41,23,11,83,44,0,0,0,0,484.0,11.52
JJ Hickson,73,552,452,57,36,35,0,96,0,0,9,0,840.0,11.51
James Johnson,70,554,257,95,54,70,11,79,0,0,2,0,805.5,11.51
Evan Fournier,58,698,153,120,40,2,85,82,0,0,0,0,666.5,11.49
Al-Farouq Aminu,74,412,342,59,70,62,34,55,0,0,4,0,837.0,11.31
Alexey Shved,42,434,99,106,30,6,47,48,0,0,2,0,471.5,11.23
Mirza Teletovic,40,339,194,46,14,16,62,53,0,0,1,0,448.5,11.21
Devin Harris,76,665,135,237,78,14,95,85,0,0,0,0,851.0,11.2
Courtney Lee,77,777,178,151,75,12,90,78,0,0,0,0,858.5,11.15
Jameer Nelson,63,523,146,253,47,6,89,109,0,0,0,0,702.0,11.14
Dennis Schröder,77,768,164,317,49,4,52,150,0,0,5,0,852.0,11.06
D.J. Augustin,82,777,161,353,49,3,83,145,0,0,4,0,907.0,11.06
Channing Frye,75,549,293,94,47,39,136,78,0,0,2,0,825.5,11.01
Anthony Morrow,74,790,195,60,54,11,141,38,0,0,2,0,814.5,11.01
Zach LaVine,77,778,214,276,54,10,57,193,0,0,4,0,846.5,10.99
Henry Walker,24,175,82,29,24,9,45,24,0,0,0,0,263.0,10.96
Trevor Booker,79,567,397,83,43,41,29,88,0,0,3,0,861.0,10.9
Wayne Ellington,65,650,210,105,33,2,90,50,0,0,1,0,706.0,10.86
Marreese Speights,76,791,325,72,20,34,5,82,0,0,1,0,822.0,10.82
Thabo Sefolosha,52,278,223,75,53,21,25,38,0,0,1,0,560.5,10.78
Gerald Green,74,884,186,91,42,12,137,104,0,0,0,0,791.5,10.7
Jae Crowder,82,628,293,94,72,25,61,49,0,0,0,0,876.5,10.69
Terrence Ross,82,807,226,86,53,25,145,69,0,0,0,0,875.0,10.67
KJ McDaniels,62,487,200,72,44,70,43,105,0,0,1,0,661.0,10.66
Chris Andersen,60,320,299,43,26,61,4,40,0,0,1,0,639.0,10.65
Henry Sims,73,586,359,79,39,30,4,99,0,0,4,0,776.0,10.63
Hollis Thompson,71,626,198,85,57,26,115,66,0,0,0,0,753.5,10.61
Lou Amundson,53,259,268,70,22,52,0,62,0,0,3,0,556.5,10.5
Ronnie Price,43,221,69,165,67,4,31,52,0,0,0,0,450.0,10.47
Michael Beasley,24,212,89,32,15,13,8,37,0,0,1,0,251.0,10.46
Tim Hardaway Jr.,70,804,156,127,20,14,121,82,0,0,0,0,731.5,10.45
Jared Dudley,72,518,220,130,72,11,74,62,0,0,0,0,750.0,10.42
Samuel Dalembert,32,128,168,29,14,41,0,39,0,0,1,0,333.0,10.41
Jodie Meeks,60,663,104,79,59,6,74,57,0,0,0,0,624.5,10.41
Jabari Brown,19,227,36,40,12,2,23,32,0,0,0,0,197.0,10.37
Jason Smith,82,656,324,140,32,44,15,104,0,0,3,0,850.5,10.37
Norris Cole,75,573,159,255,57,15,55,99,0,0,0,0,773.0,10.31
Shane Larkin,76,470,176,226,93,9,35,83,0,0,1,0,776.5,10.22
Tarik Black,63,379,368,42,19,24,0,48,0,0,5,0,642.5,10.2
Tayshaun Prince,58,434,210,93,29,16,31,35,0,0,0,0,590.5,10.18
Ian Mahinmi,61,265,356,33,30,46,0,59,0,0,2,0,616.5,10.11
Tim Frazier,11,57,28,60,8,0,5,25,0,0,1,0,111.0,10.09
Lavoy Allen,63,315,323,73,15,42,0,40,0,0,4,0,631.5,10.02
Donald Sloan,53,391,143,190,23,0,41,65,0,0,1,0,531.0,10.02
Jerryd Bayless,77,598,211,233,59,12,37,133,0,0,0,0,770.5,10.01
Omri Casspi,67,593,260,102,31,9,35,88,0,0,1,0,669.0,9.99
Thomas Robinson,54,308,303,33,32,20,0,59,0,0,4,0,539.0,9.98
Randy Foye,50,435,85,119,34,11,94,60,0,0,0,0,498.5,9.97
Mitch McGary,32,201,165,14,16,16,0,31,0,0,3,0,315.5,9.86
Paul George,6,53,22,6,5,1,9,12,0,0,0,0,59.0,9.83
Jerami Grant,65,411,198,79,40,68,49,85,0,0,0,0,638.0,9.82
Adreian Payne,32,213,162,30,19,9,1,44,0,0,3,0,314.0,9.81
Kyle O'Quinn,51,294,199,59,31,39,12,55,0,0,3,0,499.0,9.78
Alexis Ajinca,68,443,315,47,21,51,0,69,0,0,5,0,663.5,9.76
Ray McCallum,68,503,180,188,45,11,34,85,0,0,0,0,663.5,9.76
Rodney Hood,50,433,117,83,30,12,62,45,0,0,0,0,486.5,9.73
Kosta Koufos,81,419,426,37,29,63,0,69,0,0,0,0,787.5,9.72
Ryan Kelly,52,332,146,92,30,24,45,37,0,0,0,0,497.5,9.57
Sebastian Telfair,16,134,30,45,10,0,18,18,0,0,0,0,153.0,9.56
Isaiah Canaan,47,432,87,98,29,3,91,62,0,0,0,0,448.5,9.54
Marco Belinelli,62,568,157,94,31,3,86,61,0,0,0,0,585.0,9.44
Gary Neal,54,543,129,100,23,1,50,65,0,0,0,0,508.5,9.42
Spencer Hawes,73,425,258,88,24,53,55,61,0,0,0,0,679.0,9.3
J.J. Barea,77,580,134,263,33,1,54,70,0,0,0,0,712.0,9.25
Darrell Arthur,58,382,171,57,48,26,26,47,0,0,2,0,535.0,9.22
Dante Cunningham,66,340,256,50,46,37,1,35,0,0,1,0,608.5,9.22
Jonas Jerebko,75,448,282,71,46,18,54,44,0,0,1,0,689.0,9.19
Reggie Evans,47,176,299,32,22,5,0,45,0,0,2,0,430.0,9.15
Justin Hamilton,41,219,134,36,27,30,10,26,0,0,2,0,374.5,9.13
Miles Plumlee,73,294,320,34,41,66,0,51,0,0,1,0,665.0,9.11
Shaun Livingston,78,461,183,259,49,20,0,102,0,0,1,0,709.5,9.1
Will Barton,58,397,162,81,48,19,23,61,0,0,2,0,528.0,9.1
Quincy Acy,68,398,301,68,27,22,18,60,0,0,1,0,616.0,9.06
Jason Terry,77,541,121,147,66,19,126,74,0,0,0,0,697.5,9.06
Cory Joseph,79,535,192,188,46,17,16,67,0,0,0,0,714.5,9.04
Lorenzo Brown,29,122,70,90,28,6,6,30,0,0,0,0,262.0,9.03
Elijah Millsap,47,248,150,58,56,16,28,67,0,0,0,0,423.0,9.0
Drew Gooden,51,277,223,49,21,9,23,28,0,0,2,0,456.0,8.94
Alan Anderson,74,545,204,83,56,5,73,60,0,0,0,0,658.0,8.89
Beno Udrih,79,605,143,220,46,8,26,89,0,0,0,0,697.5,8.83
Tyler Johnson,32,190,81,42,33,9,18,30,0,0,1,0,282.0,8.81
Bojan Bogdanovic,78,700,213,68,34,9,91,78,0,0,0,0,684.5,8.78
Meyers Leonard,55,327,250,32,10,14,47,39,0,0,3,0,481.0,8.75
Rasual Butler,75,580,197,63,29,22,91,48,0,0,0,0,649.5,8.66
Mike Scott,68,529,199,75,25,3,66,39,0,0,0,0,588.5,8.65
Chase Budinger,67,457,198,64,44,10,52,49,0,0,0,0,575.5,8.59
Aron Baynes,70,461,318,35,16,22,1,65,0,0,5,0,600.0,8.57
Austin Rivers,76,530,152,155,48,14,39,65,0,0,0,0,650.5,8.56
Quincy Pondexter,75,538,195,94,19,24,91,51,0,0,0,0,638.5,8.51
Andre Roberson,67,228,255,70,53,29,21,46,0,0,1,0,568.5,8.49
Nick Collison,66,273,250,90,35,25,16,45,0,0,0,0,559.5,8.48
Ish Smith,55,338,100,180,36,6,18,78,0,0,0,0,464.0,8.44
Otto Porter Jr.,74,445,221,65,44,30,35,52,0,0,0,0,622.0,8.41
Dewayne Dedmon,59,216,295,9,16,50,0,51,0,0,2,0,495.0,8.39
Joe Ingles,79,396,175,182,72,10,72,98,0,0,0,0,657.0,8.32
Shawn Marion,57,276,202,51,27,27,12,33,0,0,0,0,472.0,8.28
Pablo Prigioni,67,274,119,171,79,1,57,62,0,0,0,0,553.5,8.26
Dwight Buycks,6,52,12,14,3,0,7,12,0,0,0,0,49.5,8.25
Anthony Bennett,57,298,216,48,27,16,7,36,0,0,2,0,468.5,8.22
Kent Bazemore,75,390,222,78,52,33,48,73,0,0,0,0,616.0,8.21
Kevin Seraphin,79,520,288,59,10,59,0,98,0,0,1,0,648.0,8.2
Derrick Williams,74,617,202,50,34,4,49,56,0,0,1,0,606.0,8.19
Jeff Adrien,17,60,77,15,4,9,0,9,0,0,0,0,139.0,8.18
Robert Sacre,67,307,233,55,28,43,0,36,0,0,0,0,547.5,8.17
Lance Thomas,62,443,195,69,37,8,7,74,0,0,0,0,505.0,8.15
Anthony Tolliver,76,482,236,59,24,16,106,51,0,0,1,0,619.0,8.14
Kyle Singler,80,480,194,85,47,21,96,55,0,0,0,0,648.0,8.1
Kirk Hinrich,66,377,121,148,46,14,58,73,0,0,0,0,533.5,8.08
Aaron Gordon,47,243,169,33,21,22,13,38,0,0,1,0,379.0,8.06
Carl Landry,70,503,268,26,15,17,0,54,0,0,3,0,558.5,7.98
Ramon Sessions,64,402,144,182,29,0,19,86,0,0,0,0,508.5,7.95
Marcus Thornton,48,380,86,36,27,7,54,27,0,0,0,0,380.0,7.92
Shabazz Napier,51,261,113,130,40,4,43,81,0,0,0,0,402.0,7.88
Kostas Papanikolaou,43,182,118,85,29,13,31,55,0,0,0,0,338.5,7.87
Nick Calathes,58,243,106,146,63,5,11,61,0,0,0,0,454.0,7.83
Toney Douglas,12,51,22,24,11,4,5,10,0,0,0,0,94.0,7.83
Brian Roberts,72,480,109,162,33,6,62,57,0,0,0,0,563.0,7.82
Brandon Davies,27,142,83,30,18,7,8,29,0,0,0,0,209.0,7.74
Steve Blake,81,350,137,288,41,5,77,104,0,0,0,0,626.5,7.73
Patty Mills,51,351,75,87,28,2,62,35,0,0,0,0,393.5,7.72
Vince Carter,66,384,133,79,43,14,69,43,0,0,0,0,509.5,7.72
Matthew Dellavedova,67,319,126,204,24,2,68,61,0,0,2,0,516.5,7.71
Shelvin Mack,55,299,79,155,30,2,40,49,0,0,1,0,419.5,7.63
Caron Butler,78,460,196,79,43,4,83,49,0,0,0,0,591.5,7.58
Kendrick Perkins,68,246,320,51,16,42,0,95,0,0,0,0,515.0,7.57
Leandro Barbosa,66,467,91,99,41,8,43,44,0,0,0,0,499.0,7.56
Shawne Williams,63,341,166,44,25,21,64,30,0,0,1,0,475.5,7.55
Chris Johnson,29,166,55,15,26,7,28,15,0,0,0,0,218.0,7.52
Udonis Haslem,62,261,258,46,21,13,2,41,0,0,3,0,465.5,7.51
Mike Muscala,40,197,119,25,16,19,9,21,0,0,1,0,297.0,7.42
Arinze Onuaku,6,27,21,4,1,3,0,2,0,0,0,0,44.5,7.42
Josh McRoberts,17,72,45,33,12,3,8,22,0,0,0,0,126.0,7.41
Tony Snell,72,435,176,62,32,11,73,48,0,0,1,0,531.0,7.38
Jeremy Lamb,47,295,107,44,21,6,38,27,0,0,1,0,345.5,7.35
Furkan Aldemir,41,93,176,28,17,16,0,17,0,0,1,0,300.5,7.33
Danny Granger,30,188,80,17,13,6,30,24,0,0,0,0,220.0,7.33
Spencer Dinwiddie,34,145,48,104,19,6,12,33,0,0,1,0,248.5,7.31
Andre Miller,81,355,153,284,32,6,7,104,0,0,1,0,591.0,7.3
Pero Antic,63,356,189,49,18,14,52,49,0,0,0,0,457.0,7.25
CJ McCollum,62,424,91,64,43,8,55,48,0,0,0,0,448.5,7.23
Cleanthony Early,39,210,97,36,24,12,22,40,0,0,0,0,281.0,7.21
Festus Ezeli,46,201,155,9,7,42,0,32,0,0,0,0,330.5,7.18
