"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"57","Adam Trautman","TE","DEN","17","1.5","10","0","5.2","2.1","0","0","0","4.5","1.2","1.8","BYE","7.7","3.7","0","3.4","4.4","0","2.7","45.5"
"58","Taysom Hill","TE","FA","13","-","-","-","-","0.7","6.1","2.8","2.2","3","2","-","1.7","1.7","-0.1","0.2","15.3","0","6.2","3.2","41.8"
"59","Noah Gray","TE","KC","16","1.3","1.1","4.7","1.1","0","4.5","3.8","4.3","0","BYE","2.9","5.5","-","2.4","0","0","1.2","6","2.4","38.8"
"60","Elijah Arroyo","TE","SEA","13","1.7","5.1","0","6.4","2","1.6","6.2","BYE","10.9","1.5","0","1.5","0","0","-","-","-","-","2.8","36.9"
"61","Brock Wright","TE","DET","11","0","11.8","0","0","8.9","0","5.3","BYE","2.1","0","2.8","5.9","-","-","-","-","-","-","3.3","36.8"
"62","Charlie Kolar","TE","LAC","17","0","0","4.2","0","2","0","-","8","10.3","3.3","0","0","2.7","2.9","0","2.8","0","0","2.1","36.2"
"63","Hunter Long","TE","JAC","9","7.6","0","3.2","11.3","1.3","3.9","3.6","BYE","1.6","-","-","-","-","0","-","-","-","-","3.6","32.5"
"64","Drew Sample","TE","CIN","17","0","1.7","10","0","0.9","0.8","0","0","0","BYE","0","1","2.7","0","3.2","5.1","1.8","4.7","1.9","31.9"
"65","Julian Hill","TE","NE","14","2","0","1.4","2.9","6.2","6.1","1.1","-","-","-","2.4","-","0","0","4.5","0","2.6","1.8","2.2","31"
"66","Mo Alie-Cox","TE","FA","17","3","1.8","0","0","0","2.6","1.6","0","0","0","-","1.9","0","0","0","3.6","11","5.2","1.8","30.7"
"67","Luke Farrell","TE","SF","17","1.4","9.5","0","2","1.8","0","2.1","0","1.9","9.5","0","1.3","0","BYE","0","0","0","0","1.7","29.5"
"68","Ben Sinnott","TE","WAS","16","0","1.7","0","0","0","0","0","3.2","0","7.4","-","BYE","0","1.8","4.6","1.5","5.9","2.3","1.8","28.4"
"69","Connor Heyward","TE","LV","16","0","1.6","0","0.2","-","8.2","0","0","0.4","0","0.3","0","-","0.2","6.4","0","2.6","7.5","1.7","27.4"
"70","John Bates","TE","WAS","15","0","0","-","-","1.9","0","1.5","3.2","4","1.6","0","BYE","2.9","0","2.9","0","0","9.3","1.8","27.3"
"71","Luke Schoonmaker","TE","DAL","17","0","0","1.5","2.8","1.3","1.8","0","4.5","2.4","BYE","0","0","1.1","2.2","3.9","0","3.5","2.2","1.6","27.2"
"72","John FitzPatrick","TE","FA","15","1.2","0","9.2","0","-","0","1.6","1.4","0","0","1.5","2.1","0","3.4","4.8","0","-","-","1.7","25.2"
"73","Ian Thomas","TE","FA","15","0","0","0","0","5","1.4","0","-","1.9","0","3","7.6","1.8","3.7","-","-","0","0","1.6","24.4"
"74","Brevyn Spann-Ford","TE","DAL","17","0","1.3","0","0","0","1.2","0","1.9","0","BYE","1.4","7.4","0","1.7","0","0","4.1","5","1.4","24"
"75","Andrew Beck","TE","NYJ","17","0","0","0","0","7.1","1.6","0","1.9","BYE","0","0","2","0","2.7","0.5","0","0","7.2","1.4","23"
"76","Grant Calcaterra","TE","PHI","15","0","1.6","0","2.6","3.8","-","-","0","BYE","0","0","1.8","0","0","1.4","0","1.3","10.1","1.5","22.6"
"77","Will Dissly","TE","FA","9","2.8","1.7","-","-","-","3.8","0","-","-","-","-","-","-","1.1","0","5.8","3.9","1.6","2.3","20.7"
"78","Johnny Mundt","TE","PHI","16","0","0","1.7","0","1.7","2.4","1.9","-","0","3.1","4.5","2.2","0","-","0","0","0","2.6","1.3","20.1"
"79","Cade Stover","TE","HOU","9","6.2","-","-","-","-","BYE","-","-","-","-","0","0","3.9","0","5.2","2.7","0","1.9","2.2","19.9"
"80","Tanner Conner","TE","NYG","9","4","0","2.3","0","3.6","1.8","3.8","2.6","0","-","-","-","-","BYE","-","-","-","-","2","18.1"
"81","Quintin Morris","TE","JAC","13","-","0","-","0","0","0","-","BYE","-","0","2.1","0","2.4","0","4","1.5","0","7.5","1.3","17.5"
"82","Tyler Conklin","TE","LAC","10","7.2","0","0","1.3","5","0","-","0","-","2.2","-","BYE","0","-","-","-","-","1.6","1.7","17.3"
"83","Nate Adkins","TE","DEN","9","-","-","0","2.5","0","10.3","4","0","-","-","-","BYE","-","-","0","0","-","0","1.9","16.8"
"84","Jack Stoll","TE","CLE","15","0","0","10.1","1.7","0","0","0","0","0","-","-","1.7","0","0","1.7","1.4","0","-","1.1","16.6"
"85","Josh Whyle","TE","GB","8","-","-","-","-","BYE","-","-","-","-","0","7.2","1.1","0","3.1","0","-","1.8","1.4","1.8","14.6"
"86","Anthony Firkser","TE","FA","7","-","-","-","-","-","-","-","-","-","-","-","0","1.4","1.7","0","8","0","2.2","1.9","13.3"
"87","David Martin-Robinson","TE","TEN","15","0","-","0","-","0","7.1","0","0","0","BYE","0","0","0","1.6","0","0","1.9","2.4","0.9","13"
"88","Foster Moreau","TE","HOU","11","-","-","-","-","0","1.9","0","0","0","3.6","-","0","3.3","2.6","0","1.5","-","-","1.2","12.9"
"89","Charlie Woerner","TE","ATL","17","0","0","0.5","0","BYE","0","0","0","0","2.4","0","5.4","0","0","3.2","1.3","0","0","0.8","12.8"
"90","Drew Ogletree","TE","IND","15","0","0","0","0","0","0","0","0","0","0","BYE","8.8","1.8","0","0","2.1","-","-","0.8","12.7"
"91","Stone Smartt","TE","FA","9","-","-","-","0","-","0","-","-","-","0","-","-","0","0","0","8.4","3.8","0","1.4","12.2"
"92","Josiah Deguara","TE","FA","12","-","0","-","-","-","-","0","-","0","0","0","1.6","0","0","0","0","0","9.5","0.9","11.1"
"93","Kylen Granson","TE","TEN","17","1.1","1.5","0","0","0","0","0","0","-","0","1.4","0","0","0","0","0","0","7","0.6","11"
"94","Eric Saubert","TE","SEA","11","0","0","2.2","0","0","0","0","BYE","-","-","-","-","-","-","1.9","2","0","3","0.8","9.1"
"95","Brenden Bates","TE","CLE","9","-","-","-","0","4.3","-","0","-","BYE","-","0","0","-","-","0","0","2.9","1.6","1","8.8"
"96","Albert Okwuegbunam Jr.","TE","LV","1","-","-","-","-","8.6","-","-","BYE","-","-","-","-","-","-","-","-","-","-","8.6","8.6"
"97","Devin Culp","TE","TB","11","-","-","-","0","0","0","0","0","BYE","0","0","0","0","0","7.6","-","-","-","0.7","7.6"
"98","Keleki Latu","TE","BUF","5","-","-","-","-","-","-","BYE","-","-","-","1.4","0","0","-","-","-","0","6.1","1.5","7.5"
"99","Durham Smythe","TE","BAL","17","0","0","0","0","-","0","0","0","0","0","1.8","1.4","0","1.2","0","0","2.1","0","0.4","6.5"
"100","Ben Sims","TE","MIA","9","-","-","-","-","-","0","-","-","-","0","-","0","0","1.9","0","0","1.3","2.8","0.7","6"
"101","James Mitchell","TE","CAR","5","-","-","-","3.7","2.1","0","-","-","-","-","-","-","0","BYE","-","-","-","0","1.2","5.8"
"102","Shane Zylstra","TE","FA","5","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","5","0","0","1","5"
"103","Tip Reiman","TE","ARI","5","2","0","2.8","0","0","-","-","BYE","-","-","-","-","-","-","-","-","-","-","1","4.8"
"104","Tucker Fisk","TE","FA","10","-","-","0","0","0","0","0","0","2.2","1.7","0","-","0","-","-","-","-","-","0.4","3.9"
"105","Colson Yankoff","TE","WAS","14","0","0","0","0","0","0","0","-","-","0","1.4","BYE","2.4","0","0","-","0","0","0.3","3.8"
"106","Zaire Mitchell-Paden","TE","NO","8","0","0","0","0","1.3","0","-","-","-","2.4","BYE","0","-","-","-","-","-","-","0.5","3.7"
"107","Lucas Krull","TE","DEN","4","1.6","0","1.9","-","-","-","-","0","-","-","-","BYE","-","-","-","-","-","-","0.9","3.5"
"108","Jelani Woods","TE","NYJ","6","-","0","-","-","-","-","-","0","BYE","-","-","-","-","-","0","0","1.4","2","0.6","3.4"
"108","Ben Yurosek","TE","MIN","12","0","0","0","-","-","BYE","0","1.5","0","0","0","-","-","-","0","0","0","1.9","0.3","3.4"
"110","Sal Cannella","TE","CLE","2","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","3.1","0","1.6","3.1"
"111","Moliki Matavao","TE","NO","6","0","0","-","0","-","-","-","-","-","-","BYE","-","-","-","-","0","3","0","0.5","3"
"112","Harrison Bryant","TE","FA","12","-","0","0","0","1.5","-","0","0","1.2","0","-","-","-","-","0","0","0","0","0.2","2.7"
"112","Cam Grandy","TE","CIN","5","-","-","1.6","0","-","-","0","-","-","BYE","-","-","-","-","0","1.1","-","-","0.5","2.7"
"112","Ross Dwelley","TE","FA","10","-","-","0","0","0","0","0","-","-","0","0","0","1.3","1.4","-","-","-","-","0.3","2.7"
"115","Will Mallory","TE","IND","2","-","-","-","-","0","-","-","-","-","-","BYE","-","-","-","-","-","2.6","-","1.3","2.6"
"116","Blake Whiteheart","TE","FA","16","0","0","0","0","0","1","1.4","0","-","0","-","0","0","0","0","0","0","0","0.2","2.4"
"117","Payne Durham","TE","TB","17","0","0","0","0","0","0","0","0","BYE","0","0","0","2.1","0","0","0","0","0","0.1","2.1"
"117","Pharaoh Brown","TE","FA","7","-","-","-","-","-","-","-","-","-","-","0","0","0","0","2.1","0","-","0","0.3","2.1"
"119","Chris Manhertz","TE","NYG","17","0","0","1.7","0","0","0","0","0","0","0","0","0","0","BYE","0","0","0","0","0.1","1.7"
"120","Jared Wiley","TE","KC","4","-","-","-","-","-","-","-","-","-","BYE","-","-","1.4","-","-","0","0","0","0.4","1.4"
"121","Drake Dabney","TE","GB","2","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0","1.3","0.7","1.3"
"121","Carter Runyon","TE","LV","11","-","-","-","-","0","0","1.3","BYE","0","-","0","0","0","0","-","0","0","0","0.1","1.3"
"123","Robert Tonyan","TE","FA","16","0","0","0","0","0","0","0","0","0","-","1.1","0","0","0","0","0","-","0","0.1","1.1"
"124","Jack Westover","TE","NE","17","0","0","0","0","0","0","0","0","0","0","0","0","0","BYE","0","0","0","1","0.1","1"
"125","Nikola Kalinic","TE","CHI","2","-","-","-","-","BYE","-","-","-","-","-","-","0","-","-","-","-","-","0","0","0"
"125","Zach Horton","TE","DET","2","-","-","-","-","-","-","-","BYE","-","-","-","-","0","-","-","-","-","0","0","0"
"125","Giovanni Ricci","TE","FA","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","0","0"
"125","CJ Dippre","TE","NE","2","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","0","0","0"
"125","Zach Davidson","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0"
"125","Princeton Fant","TE","DAL","1","-","-","-","-","-","-","-","-","0","BYE","-","-","-","-","-","-","-","-","0","0"
"125","Nick Kallerup","TE","SEA","9","-","-","-","-","-","-","-","BYE","0","0","0","0","0","0","0","0","0","-","0","0"
"125","Marcedes Lewis","TE","FA","5","-","-","-","-","-","-","-","-","0","0","0","-","-","0","-","-","0","-","0","0"
"125","Nick Vannett","TE","LAR","5","-","-","-","0","0","-","-","BYE","0","-","-","-","-","0","-","-","-","0","0","0"
"125","Hayden Rucci","TE","SF","4","-","-","-","-","-","-","-","0","0","0","0","-","-","BYE","-","-","-","-","0","0"
"125","Thomas Fidone II","TE","NYG","2","-","-","-","-","-","-","0","-","0","-","-","-","-","BYE","-","-","-","-","0","0"
"125","E.J. Jenkins","TE","PHI","2","-","-","-","-","-","-","0","-","BYE","-","-","-","-","-","-","0","-","-","0","0"
"125","Stephen Carlson","TE","CHI","2","-","-","-","0","BYE","-","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"125","Kenny Yeboah","TE","FA","1","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"125","Teagan Quitoriano","TE","FA","15","0","0","0","0","-","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0"
"125","Treyton Welch","TE","NO","3","-","-","0","-","-","-","-","-","-","-","BYE","-","-","-","-","-","0","0","0","0"
"125","Cameron Latu","TE","PHI","15","-","0","0","0","0","0","0","0","BYE","0","0","0","0","0","0","-","0","0","0","0"
"125","James Winchester","TE","KC","3","-","0","0","-","-","-","-","-","-","BYE","-","-","-","-","-","0","-","-","0","0"
"125","Travis Vokolek","TE","FA","3","0","0","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"125","Brayden Willis","TE","SF","6","-","0","0","0","0","0","-","-","-","-","-","-","-","BYE","-","-","0","-","0","0"
"125","Patrick Murtagh","TE","FA","1","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"125","Brady Russell","TE","SEA","16","0","0","0","0","0","0","0","BYE","0","0","0","0","0","0","0","0","-","0","0","0"
"125","Robbie Ouzts","TE","SEA","12","0","0","0","-","-","-","-","BYE","0","0","0","0","0","0","-","0","0","0","0","0"
"125","Ko Kieft","TE","TB","3","0","0","0","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0","0"
"125","Sean McKeon","TE","IND","1","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","0","0","0"
""
""
