"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"34","Jayden Daniels","QB","WAS","7","20.1","19.7","-","-","17.1","22.6","17.7","-","16.2","-","-","BYE","-","3.7","-","-","-","-","16.8","117.3"
"35","Kirk Cousins","QB","FA","10","-","-","1.2","-","-","-","-","7.1","-","-","2.1","15.5","13.4","4.5","26.9","18.6","9.1","10.2","10.9","108.5"
"36","Spencer Rattler","QB","NO","9","11.5","21.7","12.7","13.9","15.1","11.1","13.5","3.6","-","-","BYE","-","-","-","0","-","-","-","11.5","103.1"
"37","Shedeur Sanders","QB","CLE","8","-","-","-","-","-","-","-","-","BYE","-","2.5","11.3","10.6","34.5","6.5","13.2","11.4","5","11.9","94.9"
"38","Kyler Murray","QB","MIN","5","18.3","15","14.1","18.1","15.3","BYE","-","-","-","-","-","-","-","-","-","-","-","-","16.2","80.8"
"39","Carson Wentz","QB","FA","5","-","-","15.3","23.2","14.7","-","13.3","8.8","-","-","-","-","-","-","-","-","-","-","15.1","75.3"
"40","Dillon Gabriel","QB","CLE","10","-","4.8","-","0","16.1","8.8","5.8","13.5","BYE","20.1","2.9","-","0","-","-","0","-","-","7.2","72.1"
"41","Davis Mills","QB","HOU","6","-","-","-","-","1.2","BYE","-","-","6.2","28.7","16.4","14.5","-","-","-","-","-","2.6","11.6","69.6"
"42","Tyrod Taylor","QB","FA","6","-","8.3","17.7","-","-","-","4.1","-","-","-","-","13.8","21.3","-0.8","-","-","-","-","10.7","64.5"
"43","Jake Browning","QB","TB","5","-","20.7","7.9","5.4","22.1","-","-","-","BYE","-","-","0.6","-","-","-","-","-","-","11.3","56.7"
"44","Russell Wilson","QB","FA","6","11.1","31.3","7.1","0.3","-","0","-","-","-","3","-","-","-","-","-","-","-","-","8.8","52.8"
"45","Malik Willis","QB","MIA","4","-","-","-","-","-","-","-","-","-","-","5.8","0.6","-","-","-","13.2","31.5","-","12.8","51.2"
"46","Jameis Winston","QB","NYG","3","-","-","-","-","-","-","-","-","-","-","12","32.2","-","BYE","0","-","-","-","14.8","44.3"
"47","Tyler Huntley","QB","BAL","5","-","-","-","-","-","6.6","BYE","16.7","-","-","-","-","-","-","-0.3","2.8","14.3","-","8","40.1"
"48","Brady Cook","QB","NYJ","5","-","-","-","-","-","-","-","-","BYE","-","-","-","-","4.5","11.9","4.7","5.2","9.1","7.1","35.5"
"49","Quinn Ewers","QB","MIA","4","-","-","-","-","-","-","2.1","-","-","-","-","BYE","-","-","-","8.9","14.8","9.4","8.8","35.2"
"50","Philip Rivers","QB","FA","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","7.8","18.1","8.8","-","11.6","34.7"
"51","Riley Leonard","QB","IND","5","-","-","-","-","-","-","-","0.1","-","-","BYE","-","-","11.3","-","0","-1","21.6","6.4","32"
"52","Mitchell Trubisky","QB","TEN","4","-","1","-","-","-","-","-","0.9","-","0.4","-","-","-","-","-","-","-","28.9","7.8","31.1"
"53","Josh Johnson","QB","FA","5","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","0.7","8.9","16.7","5.3","26.4"
"54","Mason Rudolph","QB","PIT","5","-","0.5","-","-","BYE","0","-","-","-","-","9","8.5","-1","-","-","-","-","-","3.4","17"
"55","Tanner McKee","QB","PHI","4","-","-","-","-","-","-","-","-0.2","BYE","-","-","-","-","-","2.2","-0.2","-","12.9","3.7","14.8"
"56","Trey Lance","QB","LAC","4","-","-","-","-","2.9","-","-","-","-","-","1.6","BYE","0.8","-","-","-","-","9.3","3.6","14.5"
"57","Joe Milton III","QB","DAL","4","-","-","0.6","-","-","-","-","6.3","-","BYE","-","-","-","-","-","-0.9","-","6.2","3.1","12.3"
"58","Chris Oladokun","QB","KC","3","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","5.1","7.7","-1.7","3.7","11.2"
"59","Andy Dalton","QB","CAR","4","-","-","-0.1","6.3","-","-","2.2","2.1","-","-","-","-","-","BYE","-","-","-","-","2.6","10.5"
"60","Kenny Pickett","QB","CAR","6","-","-","-","-","-","-","-1.7","-","-","0","-","-","-","8.5","2.3","-","0.6","0","1.6","9.7"
"61","Max Brosmer","QB","MIN","7","-","-","1.2","-","-0.1","BYE","-","0.5","-","-","-","-","0.9","-","-","1.8","3.6","0.3","1.2","8.2"
"62","Cooper Rush","QB","FA","4","-","-0.4","-","2.1","4.2","-0.1","-","-","-","-","-","-","-","-","-","-","-","-","1.4","5.7"
"63","Aidan O'Connell","QB","LV","1","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","4.8","4.8","4.8"
"64","Shane Buechele","QB","BUF","1","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","3.9","3.9","3.9"
"65","Clayton Tune","QB","FA","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.7","3.7","1.5","3"
"66","Teddy Bridgewater","QB","DET","4","-","-","-","-","-","-","-0.1","0","-","-","-0.1","3.1","-","-","-","-","-","-","0.7","2.9"
"67","Tyson Bagent","QB","CHI","3","-","1.8","-","-","BYE","-","-","-","0.8","-","0","-","-","-","-","-","-","-","0.9","2.6"
"68","Joshua Dobbs","QB","NE","4","-","-","-","-0.2","-","-","0.3","-","-","-","-","-","-","BYE","-","-","1.1","0.9","0.5","2.1"
"69","Brandon Allen","QB","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.9","1.9","1.9"
"70","Zach Wilson","QB","FA","4","1.6","-","-","-","-","-","-","0","-","-","-","-","-","-0.2","-","-","-","0","0.3","1.4"
"71","Anthony Richardson Sr.","QB","IND","2","-","-","-0.1","-","1.3","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0.6","1.2"
"72","Gardner Minshew II","QB","ARI","4","-","-","-","-0.3","-","-","-0.3","BYE","-","-","-","-","-","-","-0.1","1.4","-","-","0.2","0.7"
"73","Feleipe Franks","QB","FA","12","0","-","-","0","-","0.2","-","0","0","0","0","0.2","0","0","-","0","-","0","0","0.4"
"74","Malik Cunningham","QB","DET","1","-","-","-","-","-","-","-","BYE","-","-","-","-","-","0.1","-","-","-","-","0.1","0.1"
"74","Drew Lock","QB","SEA","5","-","-","0.5","-","-","-","-","BYE","0","-0.4","-","-","0","0","-","-","-","-","0","0.1"
"76","Stetson Bennett IV","QB","LAR","1","-","-","-","-","-","-","-","BYE","0","-","-","-","-","-","-","-","-","-","0","0"
"76","Brett Rypien","QB","FA","1","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"76","Will Grier","QB","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0"
"76","Logan Woodside","QB","FA","3","-","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"80","Nick Mullens","QB","JAC","5","-","-","-","-","-","-","-","BYE","-","-","0","-","-0.3","0","-0.2","-","-","0.4","0","-0"
"81","Kedon Slovis","QB","ARI","2","-","-","-","-","-","-","-","BYE","-","0","-","-0.1","-","-","-","-","-","-","0","-0.1"
"81","Adrian Martinez","QB","SF","1","-","-","-","-","-","-","-","-","-0.1","-","-","-","-","BYE","-","-","-","-","-0.1","-0.1"
"81","Jarrett Stidham","QB","DEN","1","-","-","-","-","-","-","-","-0.1","-","-","-","BYE","-","-","-","-","-","-","-0.1","-0.1"
"84","Kyle Allen","QB","BUF","4","-","0","-","-0.2","-","-","BYE","-","-","-0.1","-","-","-","-","-","-","0","-","-0.1","-0.3"
"85","Jimmy Garoppolo","QB","LAR","5","-","0","-","0","-","-","-0.3","BYE","-","-","-","-","-","-0.4","-","-","-","-0.3","-0.2","-1"
"86","Jalen Milroe","QB","SEA","4","0.1","-","0.3","-","-2","-","-","BYE","-","-","-","0","-","-","-","-","-","-","-0.4","-1.6"
""
""
