"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"70","Jaylen Wright","RB","MIA","11","-","-","-","-","-","-","0","3.8","0","1.7","0.4","BYE","1.6","16.7","2.1","12.3","5.6","4","4.4","48.2"
"71","Audric Estime","RB","NO","7","-","-","-","-","-","-","-","-","-","0","BYE","-","0","1.1","8","6.6","16.8","15.6","6.9","48.1"
"72","Jerome Ford","RB","FA","13","1.5","10.4","5","1.3","5.8","8","3","0.9","-","0.1","0.2","-0.3","4.7","3","-","-","-","-","3.4","43.6"
"73","Malik Davis","RB","DAL","10","-","-","-","-","-","-","0","0.3","0.3","BYE","2","2.4","10.7","0.6","11.7","2.3","10.3","-","4.1","40.6"
"74","Zavier Scott","RB","MIN","11","-","-","6","16.4","-0.2","BYE","1.6","4.4","0","-","-","-","3.1","3","-","2.2","0","2.7","3.6","39.2"
"75","Hunter Luepke","RB","DAL","17","0","0","0","0.6","2","8.7","1.3","0.2","0","BYE","7.1","1.7","0","0","5","2.4","5.4","2.6","2.2","37"
"76","Ameer Abdullah","RB","FA","13","-","-","-","-","6.6","2.6","3.7","1.8","1.5","1.8","-","0","0","2.9","9.7","-0.6","1.4","4.5","2.8","35.9"
"77","Tyler Badie","RB","DEN","16","3.6","4.2","0","2.1","2.6","-","3.9","0.6","2.6","0","1","BYE","4.8","3.1","1.1","1.2","0","4.6","2.2","35.4"
"77","Trey Benson","RB","ARI","5","8.5","8.4","8.1","10.4","-","-","-","BYE","-","-","0","-","-","-","-","-","-","-","7.1","35.4"
"79","James Conner","RB","ARI","4","14.4","12.2","6.7","-","-","-","-","BYE","-","0","-","-","-","-","-","-","-","-","8.3","33.3"
"79","Kendre Miller","RB","NO","7","2.4","2","5.6","12.5","5.9","4.2","0.7","-","-","-","BYE","-","-","-","-","-","-","-","4.8","33.3"
"81","Chris Brooks","RB","GB","17","1.3","5.7","0","1.1","BYE","0.1","0","0","4.4","0","0.8","3.6","2.9","1.6","2.6","0.4","2.1","6.1","1.9","32.7"
"82","Jaleel McLaughlin","RB","DEN","8","-","-","-","-","-","0","-","-","-","-","8.4","BYE","4","4.1","0.4","3.7","4","6.8","3.9","31.4"
"83","Jawhar Jordan","RB","HOU","4","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","13.8","12","3.6","0.3","7.4","29.7"
"84","Raheem Mostert","RB","LV","12","-","-","-","8.3","2.2","-0.4","1.2","BYE","2.4","2.5","3.3","5","0.6","1.2","1.2","1.9","-","-","2.5","29.4"
"85","Miles Sanders","RB","FA","4","4","9.9","8.3","4.5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","6.7","26.7"
"86","Jaret Patterson","RB","LAC","6","-","-","-","-","-","-","-","3","4.4","0.1","-","BYE","11.4","-","-","-","0.1","6.7","4.3","25.7"
"87","LeQuint Allen Jr.","RB","JAC","17","2.1","1.3","1.9","1.7","0","2.2","1.4","BYE","2.1","1.6","3.6","0.2","0","2.8","2.6","1","0.3","0","1.5","24.8"
"88","Rasheen Ali","RB","BAL","15","0.5","0","0","0","0","0","BYE","0","0","-","2.5","-","1.7","3.3","11.2","2.2","2.8","0","1.6","24.2"
"89","Dare Ogunbowale","RB","FA","17","2.6","0","0","0","0","-","0","2.7","1.2","0","1.9","0","0","6.5","6.4","0.9","0","1.9","1.4","24.1"
"90","Antonio Gibson","RB","FA","5","0.3","9.8","0.8","8.7","3.6","-","-","-","-","-","-","-","-","-","-","-","-","-","4.6","23.2"
"91","George Holani","RB","SEA","10","0","6","4.2","0","0","0","0","BYE","0.9","9.1","0.6","-","-","-","-","-","-","-","2.1","20.8"
"92","Jaydon Blue","RB","DAL","5","-","-","-","-","0.7","0","4.4","2.9","-","BYE","-","-","-","-","-","-","-","12.4","4.1","20.4"
"93","Raheim Sanders","RB","CLE","5","6.3","-","-","-","-","-","-","-","BYE","-","-","0","-","-","-","5.6","4.1","4.3","4.1","20.3"
"94","Will Shipley","RB","PHI","15","2.6","-","-","0","1.4","0","1.7","0.2","BYE","5.4","0","0","2.1","1.3","0","-0.7","0.2","3.3","1.2","17.5"
"95","Trayveon Williams","RB","FA","7","-","-","-","-","-","-","-","-","-","0","0.9","-","-","0","2.7","9.5","1","3","2.4","17.1"
"96","Adam Prentice","RB","DEN","17","1.4","0","0","0.4","0.8","0.3","0","0","0.2","2.3","2.4","BYE","2.4","5.3","-0.1","0","0.3","0","0.9","15.7"
"97","C.J. Ham","RB","MIN","11","-","-","-","-","0","BYE","1.5","-","-","0","0","0","0","0","6.1","0.3","0","7.7","1.4","15.6"
"98","Braelon Allen","RB","NYJ","4","6.9","1.1","6.7","0.6","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","3.8","15.3"
"99","Terrell Jennings","RB","NE","6","-","-","-","-","-","-","1.8","1.5","11.4","0.5","-","0","0","BYE","-","-","-","-","2.5","15.2"
"100","Alec Ingold","RB","LAC","17","1.1","3.3","0","0","0","3.5","0","1","0","0.6","0","BYE","0","0","1.4","1.9","0","1.3","0.8","14.1"
"101","Austin Ekeler","RB","FA","3","8.7","4.4","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","4.4","13.1"
"102","Trevor Etienne","RB","CAR","17","0.4","1.2","-2","3.3","3.9","1.7","0","1.6","0","0","0.2","0","1.4","BYE","0","0","0","0","0.7","11.7"
"103","Najee Harris","RB","LAC","3","2","6.8","2.8","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","3.9","11.6"
"104","Phil Mafah","RB","DAL","1","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","10.9","10.9","10.9"
"104","Kene Nwangwu","RB","FA","10","0","-","-","-","-","0","0","-","-","6","0","0","-","0","-","0","3.1","1.8","1.1","10.9"
"106","Hassan Haskins","RB","LAC","13","0","0","0","0","2.5","3.3","2.5","-","0","0","-","BYE","-","0","-","1.4","0","0.3","0.8","10"
"107","Brittain Brown","RB","CHI","2","-","-","-","-","BYE","-","-","-","9.7","-","-","-","-","-","0","-","-","-","4.9","9.7"
"108","Zamir White","RB","LV","5","0.8","3.3","3.3","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0.2","2","1.9","9.6"
"108","DJ Giddens","RB","IND","9","4.1","0","0.3","0","2.2","0","0","-","-","-","BYE","-","-","-","-","-","0","3","1.1","9.6"
"110","Corey Kiner","RB","ARI","4","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","1.1","3.2","0.2","4.8","2.3","9.3"
"111","A.J. Dillon","RB","FA","7","1","1.9","0","1.7","1.2","2","-","-","-","-","-","-","-","-","-","-","-","1.3","1.3","9.1"
"112","Ty Chandler","RB","FA","3","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.4","6.4","2.9","8.8"
"112","Kaleb Johnson","RB","PIT","10","-0.2","0.1","-","2.2","BYE","1.5","-","-","2.3","0.3","1.5","-","0.3","0.4","0.4","-","-","-","0.9","8.8"
"114","British Brooks","RB","HOU","13","-","-","-","0","1.5","BYE","0","0","0","0","-","0","0","0","0","0","0","6.3","0.6","7.8"
"115","Cam Akers","RB","SEA","4","-","-","1.9","-","5.3","-","-","BYE","-","-","-","-","-","-","-","-","0","0","1.8","7.2"
"116","Khalil Herbert","RB","FA","5","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0.5","-","0.5","5.6","1.3","6.6"
"117","Tahj Brooks","RB","CIN","12","0","0","1.7","0","-","-","0","0","0.1","BYE","0.5","0.5","-","-","0","0.7","2.9","-","0.5","6.4"
"117","Evan Hull","RB","NO","6","-","-","-","-","-","-","-","-","-","-","BYE","-","1.5","2","1.2","0.3","0.3","1.1","1.1","6.4"
