"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"35","AJ Barner","TE","SEA","17","0","0","4.3","10.7","2.3","2.3","1.5","5.4","6.7","BYE","3.5","4.9","9.4","2.3","1.5","9.3","0","14.4","4.6","78.5"
"36","Ja'Tavion Sanders","TE","CAR","16","1.4","2.8","0","3.6","4.3","9.9","12.1","1.7","12.7","8.8","BYE","7.9","-","0","0","0","1.5","6.5","4.6","73.2"
"37","Theo Johnson","TE","NYG","12","2.8","0","2.3","1.6","9.8","6","0","6.5","14.1","7.7","BYE","6.9","10.4","-","-","-","-","-","5.7","68.1"
"38","Josh Oliver","TE","MIN","15","4.7","0","0","9","0","BYE","1.5","11","16.8","9.2","6.4","-","-","3.6","0","0","0","3.6","4.4","65.8"
"39","Colby Parkinson","TE","LAR","17","8.7","2.2","5.1","7.3","12.2","BYE","5.2","3.7","0","0","8.9","2","2.3","2.1","4.1","0","0","1.6","3.8","65.4"
"40","Josh Whyle","TE","GB","17","0","3.3","8.3","1.5","-","1.2","6.4","5.3","2.2","0","1.6","0","1.3","5.1","14.7","0","0","9.9","3.6","60.8"
"41","Grant Calcaterra","TE","PHI","17","2.1","3.9","0","3.6","BYE","10.7","1.5","8.8","8","0","0","0","0","10.6","3.2","0","4.4","3","3.5","59.8"
"42","Dawson Knox","TE","BUF","16","3.3","0","1.7","1","0","8.2","1.5","7","1.5","6","8","BYE","7.6","1.5","6.2","4.2","1.4","-","3.7","59.1"
"43","Luke Schoonmaker","TE","DAL","17","0","10.3","1.5","0","1.8","0","BYE","0","0","0","11.6","14.5","8.3","4.2","0","1.3","0","3.6","3.4","57.1"
"44","Tommy Tremble","TE","CAR","12","-","5.3","5.9","0","-0.3","-","-","3.3","-","-","BYE","1.5","12.7","7.3","3.5","6.2","0","11","4.7","56.4"
"45","Elijah Higgins","TE","ARI","17","3.2","8.8","2.1","3.2","7.2","0","1.1","3.3","5.4","3.3","BYE","1.5","4.3","0","1.5","0","4.3","0","2.9","49.2"
"46","Nick Vannett","TE","LAR","17","3.1","0","8.9","0","-","0","6.5","0","11.3","0","1.6","0","1.6","1.4","1.7","0","7.8","4.6","2.9","48.5"
"47","Johnny Mundt","TE","PHI","17","3.5","3.2","7.2","3.5","5.1","-","4.8","2","0","0","2.3","1.7","10.2","0","0","0","1.7","0","2.7","45.2"
"48","Darnell Washington","TE","PIT","17","1.5","7.5","0","5.1","1.5","1.9","7.6","3.9","BYE","1.6","6.2","4.4","2","0","0","0","1.8","0","2.6","45"
"49","Adam Trautman","TE","DEN","17","0","0","2.3","0","2.9","0","0","18.5","1.4","4.4","0","1.3","0","BYE","10","1.5","1.5","0","2.6","43.8"
"50","Nate Adkins","TE","DEN","17","0","0","1.6","1","1.8","1.5","0","7.3","0","0","8.2","0","2.6","BYE","8.5","3.8","1.7","5.5","2.6","43.5"
"51","Tanner Hudson","TE","CIN","11","1.8","-","-","-","-","0","0","0","3.4","16.3","3.3","BYE","6.8","2.9","1.9","-","-","2.1","3.5","38.5"
"52","Michael Mayer","TE","LV","11","2.3","2.1","1.7","-","-","-","-","-","-","BYE","1.5","3.1","1.5","13.8","2.1","0","2.4","6.1","3.3","36.6"
"53","Drew Sample","TE","CIN","17","0","5.8","0","1","0","0","0","0","11.4","0","1.5","BYE","2.8","3.3","1.8","2.2","1.3","5.4","2.1","36.5"
"54","Erick All Jr.","TE","CIN","9","0","7.2","6.2","6.8","3","3","0","5.2","4.4","-","-","BYE","-","-","-","-","-","-","4","35.8"
"55","Brock Wright","TE","DET","17","1.2","0","7.4","3.3","BYE","0","0","7.8","1.1","0","7.5","4.4","2.3","0","0","0","0","0","2.1","35"
"56","Stone Smartt","TE","FA","15","0","0","0","0","-","2","4.1","0","-","-","0","0","1.3","8.4","8","6.7","4.3","0","2.3","34.8"
"57","Payne Durham","TE","TB","16","0","0","1.8","0","0","0","-","0","0","0","BYE","3.6","0","0","0","7.9","11.6","9.6","2.2","34.5"
"58","Cade Stover","TE","HOU","15","0","2.8","0","3.7","2.6","0","2.5","3.9","0","1.2","3.5","11.6","1.4","BYE","-","-","1.1","0","2.3","34.3"
"59","Lucas Krull","TE","DEN","13","-","-","-","-","1.5","3.1","7.1","3.8","0","4.1","0","0","5.4","BYE","2.8","5.1","1.3","0","2.6","34.2"
"60","Mo Alie-Cox","TE","FA","17","0","3.2","0","0","11.7","8.1","0","0","0","0","3.7","0","3.5","-","0","2.5","0","0","1.9","32.7"
"61","Kylen Granson","TE","TEN","17","0","1.9","5","0","0","0","0","1.4","3.2","3.5","1.4","0","0","-","7.7","0","6.4","1.7","1.9","32.2"
"62","Jeremy Ruckert","TE","NYJ","17","0","0","3.5","3","0","2.7","0","4.4","1.4","3.7","1.6","BYE","1.3","0","2.2","3.2","0","1.5","1.7","28.5"
"63","Charlie Kolar","TE","LAC","13","0","1.4","4","0","15.6","0","2.4","1.9","0","1.4","0","1.6","-","-","-","-","-","0","2.2","28.3"
"64","Eric Saubert","TE","SEA","17","0","4.6","6.1","0","0","0","0","0","-","0","1.7","0","0","1.4","0","7.2","0","5.7","1.6","26.7"
"65","Tyler Higbee","TE","LAR","3","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","8.1","2.9","15.6","8.9","26.6"
"66","Daniel Bellinger","TE","TEN","17","1.3","0","2.7","0","0","0","2.1","0","0","0","-","0","0","9.5","6.5","1.5","0","2.9","1.6","26.5"
"67","Drew Ogletree","TE","IND","17","0","2.2","0","8.5","1.5","4.4","0","0","0","1.2","1.8","0","3.2","BYE","0","0","0","3.1","1.5","25.9"
"68","Julian Hill","TE","NE","16","1.6","0","4.4","0","0","-","1.4","4.1","-","0","4.8","1.8","1.5","2.4","0","0","0","0","1.4","22"
"69","Luke Farrell","TE","SF","17","0","3.3","1.1","0","3.7","0","0","0","1.5","3.6","1.3","-","0","0","0","2.8","0","1.4","1.1","18.7"
"70","Brevyn Spann-Ford","TE","DAL","17","0","0","0","0","4","0","BYE","0","0","0","8.2","4.4","0","0","1.2","0","0","0","1","17.8"
"71","Harrison Bryant","TE","FA","13","0","0","0","4.1","0","5.4","3.9","-","4.2","-","-","-","-","0","0","0","0","0","1.4","17.6"
"72","Blake Whiteheart","TE","FA","11","-","0","0","10.3","0","-","-","-","-","-","-","3.9","0","0","0","0","1.8","1.1","1.6","17.1"
"73","Connor Heyward","TE","LV","17","0","0","1.2","0","10.3","1.4","0","0","-","0","0","0","0","0","0","1.3","1.8","0","0.9","16"
"73","MyCole Pruitt","TE","FA","12","1.9","0","-","-","-","-","0","2","-","0","-","0","4.1","0.9","0","7.1","0","0","1.3","16"
"75","Kenny Yeboah","TE","FA","9","-","-","-","-","-","-","-","-","2.2","1.4","8.1","-","0","0","0","0","0","4","1.7","15.7"
"76","Hayden Hurst","TE","FA","9","5.3","1.5","3.5","1.6","-","0","-","-","1.6","0","-","-","-","-","-","1.8","-","0","1.7","15.3"
"77","Quintin Morris","TE","JAC","16","0","0","0","0","0","0","0","0","7.2","0","0","BYE","2.4","-","0","0","0","5","0.9","14.6"
"78","John Bates","TE","WAS","17","0","1.5","0","1.9","0","0","0","3","0","0","3.7","0.3","0","BYE","1.6","0","2.4","0","0.8","14.4"
"79","Durham Smythe","TE","BAL","17","0","1.8","1.3","0","0","-","0","0","1.4","1.6","1.3","1.8","1.8","0","1.8","1.5","0","0","0.8","14.3"
"80","Ben Sinnott","TE","WAS","17","0","0","0","0","0","0","8.6","0","2.2","0","0","0","1.3","BYE","1.7","0","0","0","0.8","13.8"
"80","Devin Culp","TE","TB","5","-","-","-","-","-","-","0","0","-","-","BYE","-","-","-","-","0","8.2","5.6","2.8","13.8"
"82","Hunter Long","TE","JAC","17","0","0","0","0","3.6","-","1.5","2.8","1.4","0","0","0","0","0","3.7","0","0","0","0.8","13"
"83","Pharaoh Brown","TE","FA","15","-","-","1.9","1.3","1.7","0","0","0","0","-","0","3.9","0","1.6","0","2.7","-0.6","0","0.8","12.5"
"84","Chris Manhertz","TE","NYG","17","0","0","0","0","0","0","0","0","7.2","0","BYE","0","0","0","0","0","2.2","2.6","0.7","12"
"85","Charlie Woerner","TE","ATL","16","1.4","0","0","0","0","0","0","2.3","0","0","-","BYE","1.5","2.1","2.7","0","1.6","0","0.7","11.6"
"85","Gerald Everett","TE","FA","17","0.9","2.1","0","0","4.2","0","-","1.3","1.5","0","0","0","0","0","0","1.6","0","0","0.7","11.6"
"87","Luke Musgrave","TE","GB","7","0","1.6","1.3","4.3","-","-","-","-","-","BYE","-","-","-","-","-","0","1.4","2.9","1.6","11.5"
"88","Tucker Fisk","TE","FA","9","-","-","-","-","-","-","-","-","-","0","1.6","1.7","1.1","1","1.7","2","1.8","0","1.2","10.9"
"89","Peyton Hendershot","TE","FA","7","-","0","-","-","-","-","-","-","1.9","1.6","2.1","0","-","-","-","-","0","4.5","1.4","10.1"
"90","Davis Allen","TE","LAR","14","0","-","-","-","0","BYE","0","0","1.5","8.4","0","0","0","0","0","0","0","0","0.7","9.9"
"91","Tip Reiman","TE","ARI","17","0","0","0","0","1.5","0","1.1","0","0","0","BYE","0","1.9","2.4","2.8","0","0","0","0.6","9.7"
"92","Ben Sims","TE","MIA","17","0","0","0","0","0","5.8","1.2","0","0","-","0","0","0","1.2","0","0","0","0","0.5","8.2"
"93","Cam Grandy","TE","CIN","8","-","-","-","-","-","-","-","-","-","1","0","BYE","0","0","3.2","0","1.7","1.9","1","7.8"
"93","Greg Dulcich","TE","MIA","9","3.2","4.6","0","0","-","BYE","-","-","-","-","-","-","-","0","0","0","0","0","0.9","7.8"
"95","E.J. Jenkins","TE","PHI","8","0","0","-","-","BYE","-","-","-","0","-","-","-","-","0","0","0","0","7.7","1","7.7"
"96","Will Mallory","TE","IND","10","-","-","-","0","1.7","0","1.5","0","0","2","-","-","1.7","BYE","0","0","-","-","0.7","6.9"
"97","Dallin Holker","TE","FA","12","-","-","-","-","0","0","0","-","0","0","0","-","0","2","0","0","0","3.1","0.4","5.1"
"98","Tanner Conner","TE","NYG","7","0","0","1.1","3.5","0","-","-","-","0","0","BYE","-","-","-","-","-","-","-","0.7","4.6"
"99","Josiah Deguara","TE","FA","13","-","-","1.8","0","1.2","0","0","0","0","-","0","-","-","0","0","1.4","0","0","0.3","4.4"
"100","Jaheim Bell","TE","PHI","13","-","0","-","-","BYE","0","0","0","1.1","0","0","0","0","-","0","0","0","2.9","0.3","4"
"101","Ian Thomas","TE","FA","5","-","-","-","-","-","0","2.4","0","0","1.3","-","-","-","-","-","-","-","-","0.7","3.7"
"102","Shane Zylstra","TE","FA","12","-","-","-","-","-","-","0","0","0","0","3.2","0","0","0","0","0","0","0","0.3","3.2"
"103","Jack Stoll","TE","CLE","9","-","-","0","1.4","-","0","0","1.6","0","0","-","-","-","-","-","0","0","-","0.3","3"
"104","Eric Tomlinson","TE","FA","9","0","0","0","0","-","0","1.7","0","1.2","-","-","-","-","-","0","-","-","-","0.3","2.9"
