Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Jabari Smith Jr.,57,883,390,102,46,56,128,73,0,0,12,0,1140.5,20.01
Payton Pritchard,60,1027,247,325,47,5,158,78,1,0,4,0,1195.5,19.93
Jalen Suggs,37,500,142,198,70,30,71,94,0,0,3,1,736.5,19.91
Dejounte Murray,4,62,18,25,7,2,6,16,0,0,0,0,79.0,19.75
Jrue Holiday,33,529,151,203,40,3,76,95,0,0,4,0,651.5,19.74
Norman Powell,49,1103,178,126,59,11,139,100,0,0,1,0,966.0,19.71
Andrew Wiggins,56,897,287,158,62,59,113,91,0,0,2,0,1103.0,19.7
Tyler Herro,17,358,72,57,14,7,37,34,0,0,0,0,334.5,19.68
Andrew Nembhard,47,819,133,346,42,7,93,119,0,0,9,0,923.0,19.64
OG Anunoby,48,772,252,106,80,35,98,92,0,0,4,0,935.0,19.48
Kristaps Porziņģis,18,303,88,47,9,23,33,18,0,0,1,0,350.0,19.44
Santi Aldama,43,602,287,126,37,31,70,55,0,0,5,0,835.0,19.42
Aaron Gordon,23,406,142,58,16,4,42,24,1,1,3,0,445.0,19.35
Naz Reid,61,847,388,148,63,59,142,99,0,0,5,0,1180.5,19.35
Grayson Allen,39,683,120,155,55,12,132,67,1,0,0,0,750.5,19.24
Kyshawn George,48,710,245,214,48,43,99,125,0,0,3,0,923.5,19.24
RJ Barrett,37,669,198,130,30,10,62,62,0,0,0,0,711.5,19.23
Kel'el Ware,58,657,549,32,46,55,67,50,0,0,20,0,1115.0,19.22
Saddiq Bey,56,969,324,145,52,3,112,52,1,0,6,0,1074.5,19.19
Keegan Murray,23,321,132,38,24,36,31,27,0,0,2,0,441.0,19.17
P.J. Washington,43,612,299,82,41,53,53,83,0,0,5,0,823.5,19.15
Derik Queen,62,743,445,244,62,56,16,148,0,0,10,2,1170.5,18.88
Shaedon Sharpe,48,1025,212,126,68,6,101,144,0,0,0,0,905.0,18.85
Donte DiVincenzo,62,797,273,265,87,25,192,92,0,0,1,0,1165.5,18.8
Anthony Black,58,909,228,226,83,41,96,125,0,0,2,0,1081.5,18.65
Collin Gillespie,60,816,246,285,80,13,186,102,0,0,2,0,1118.0,18.63
Matas Buzelis,62,951,338,130,41,91,132,124,0,0,2,0,1151.5,18.57
Neemias Queta,57,575,476,86,50,76,0,62,0,0,11,0,1050.5,18.43
Ausar Thompson,56,581,334,167,109,48,6,81,0,0,3,0,1030.5,18.4
Darius Garland,27,479,65,182,22,3,61,78,0,0,4,0,493.0,18.26
CJ McCollum,57,1068,195,202,43,22,146,97,2,0,0,0,1039.0,18.23
DeMar DeRozan,63,1147,192,247,70,18,42,69,0,0,0,0,1140.5,18.1
Jaden McDaniels,60,912,266,170,63,63,89,109,0,0,0,0,1079.5,17.99
Myles Turner,56,699,312,87,39,91,120,66,0,0,3,0,1005.5,17.96
Jaime Jaquez Jr.,57,861,301,259,47,17,31,125,0,0,5,0,1014.0,17.79
Peyton Watson,49,731,240,96,50,58,75,86,0,0,2,0,871.0,17.78
Deandre Ayton,53,678,442,46,34,49,0,70,0,0,18,0,941.0,17.75
Mark Williams,56,648,452,56,51,50,1,59,0,0,14,0,989.5,17.67
Dillon Brooks,50,1044,183,88,52,8,117,89,1,0,0,0,883.5,17.67
Wendell Carter Jr.,57,656,434,118,44,36,58,72,0,0,8,0,1005.0,17.63
Bennedict Mathurin,36,647,200,84,28,7,63,84,0,0,2,0,627.0,17.42
Alondes Williams,4,44,25,12,3,3,5,5,0,0,1,0,69.5,17.38
Moussa Diabaté,54,454,468,92,38,53,1,51,0,0,16,0,934.5,17.31
Coby White,32,577,115,147,22,2,76,93,0,0,1,0,544.5,17.02
Tari Eason,38,434,242,64,48,21,75,58,0,0,5,0,645.5,16.99
Naji Marshall,58,891,285,178,61,6,49,85,0,0,2,0,984.0,16.97
Kelly Oubre Jr.,38,542,180,65,50,21,70,51,0,0,3,0,645.0,16.97
Brandin Podziemski,61,756,311,227,67,11,102,94,0,0,2,0,1031.0,16.9
Cedric Coward,49,654,301,141,28,20,73,86,0,0,6,0,821.5,16.77
Ajay Mitchell,43,606,149,157,61,14,48,68,0,0,1,0,716.0,16.65
Jerami Grant,46,852,159,104,30,29,104,94,0,0,0,0,765.0,16.63
Reed Sheppard,60,790,164,190,88,37,156,82,0,0,1,0,996.0,16.6
Toumani Camara,62,804,328,158,63,26,158,119,0,0,3,0,1029.0,16.6
Devin Vassell,48,701,189,115,41,20,125,47,0,0,0,0,792.0,16.5
Jaylon Tyson,58,788,306,129,49,24,121,87,0,0,6,0,954.5,16.46
Tobias Harris,44,587,230,101,44,12,58,45,0,0,2,0,722.5,16.42
Tre Jones,45,547,127,250,54,9,26,60,0,0,5,0,734.5,16.32
Bobby Portis,58,769,368,88,31,10,113,57,0,0,9,0,931.0,16.05
Lawson Lovering,2,14,15,3,3,1,0,2,0,0,1,0,32.0,16.0
Zach LaVine,39,748,108,89,28,10,99,74,1,0,0,0,623.5,15.99
Jalen Smith,46,473,320,59,23,37,72,45,0,0,8,0,734.5,15.97
Isaiah Collier,53,582,134,384,57,17,24,132,0,0,9,0,846.0,15.96
Draymond Green,50,419,281,258,40,31,73,134,0,0,2,0,795.0,15.9
Bilal Coulibaly,41,425,178,104,57,40,41,59,0,0,0,0,650.0,15.85
Julian Champagnie,61,683,353,92,49,27,149,54,0,0,7,0,966.0,15.84
Kadary Richmond,3,25,10,8,8,1,2,2,0,0,0,0,47.5,15.83
Jakob Poeltl,27,263,200,53,22,16,0,39,0,0,3,0,424.5,15.72
John Collins,54,744,280,52,45,43,74,74,0,0,3,0,846.0,15.67
Dylan Cardwell,29,156,223,36,22,47,0,24,0,0,3,0,454.0,15.66
Royce O'Neale,61,611,299,174,70,21,166,91,0,0,2,0,954.5,15.65
Kyle Filipowski,60,611,397,129,55,26,51,93,0,0,7,0,933.0,15.55
Aaron Nesmith,33,437,154,69,21,18,76,46,0,0,0,0,511.5,15.5
Leaky Black,2,12,16,1,0,4,0,0,0,0,0,0,31.0,15.5
Andre Drummond,46,311,397,44,29,38,22,45,0,0,14,0,710.5,15.45
Davion Mitchell,51,452,132,350,54,9,63,82,0,0,4,0,787.5,15.44
Mitchell Robinson,45,225,390,42,37,51,0,29,0,0,3,0,694.5,15.43
Jock Landale,55,620,342,90,30,29,63,53,0,0,8,0,846.5,15.39
Scotty Pippen Jr.,9,103,19,44,18,4,9,25,0,0,0,0,138.0,15.33
Jonathan Kuminga,23,306,140,60,13,7,22,54,0,0,1,0,351.0,15.26
Ayo Dosunmu,54,780,154,190,42,13,97,69,0,0,0,0,823.5,15.25
Cam Spencer,58,659,152,318,42,6,120,80,0,0,5,0,880.5,15.18
Al Horford,39,320,194,98,29,43,64,37,0,0,0,0,591.0,15.15
Dennis Schröder,52,639,149,268,47,9,68,103,0,0,2,0,781.5,15.03
Jeremiah Fears,63,835,236,202,75,23,70,147,0,0,2,0,941.5,14.94
Quentin Grimes,55,684,195,190,49,21,101,100,0,0,2,0,819.5,14.9
Kyle Kuzma,56,725,271,143,34,21,63,89,0,0,4,0,833.0,14.88
Maxime Raynaud,55,586,394,65,28,25,11,59,0,0,13,0,817.5,14.86
Day'Ron Sharpe,59,501,396,138,63,25,7,99,0,0,5,0,870.0,14.75
Keldon Johnson,61,792,342,82,40,8,70,59,0,0,5,0,897.0,14.7
Cason Wallace,60,537,191,163,121,18,83,62,0,0,1,0,881.0,14.68
Steven Adams,32,187,276,48,22,20,0,35,0,0,3,0,469.5,14.67
Jordan Goodwin,54,482,256,121,80,11,85,53,0,0,2,0,791.5,14.66
Sandro Mamukelashvili,59,642,287,109,43,33,80,48,0,0,3,0,864.0,14.64
Luke Kornet,51,355,329,96,23,58,0,23,0,0,3,0,744.5,14.6
Daniel Gafford,44,362,280,43,36,57,0,55,0,0,6,0,641.0,14.57
Noah Clowney,55,703,228,92,41,38,114,87,0,0,1,0,800.5,14.55
Miles McBride,35,451,91,97,30,6,102,28,0,0,0,0,508.5,14.53
Marvin Bagley III,45,476,278,62,23,34,10,51,0,0,6,0,652.0,14.49
Robert Williams III,42,270,274,47,27,63,7,34,0,0,3,0,608.5,14.49
Herbert Jones,40,349,145,114,66,19,52,52,0,0,0,0,577.5,14.44
Isaiah Stewart,49,483,249,57,14,84,34,57,0,0,2,0,705.5,14.4
Jay Huff,61,547,232,82,33,117,83,52,0,0,1,0,878.0,14.39
De'Anthony Melton,33,410,94,78,51,12,49,55,0,0,0,0,472.5,14.32
Moses Moody,59,705,197,95,55,32,147,55,0,0,0,0,837.0,14.19
Jarace Walker,60,662,295,135,49,22,100,107,0,0,3,0,849.0,14.15
Christian Braun,26,280,124,74,16,9,20,32,0,0,0,0,366.0,14.08
Brandon Williams,53,693,154,202,51,13,30,103,0,0,1,0,743.5,14.03
Max Christie,56,738,196,121,31,18,134,68,0,0,0,0,783.0,13.98
Dylan Harper,50,559,166,187,44,15,33,71,0,0,0,0,696.0,13.92
Precious Achiuwa,55,454,326,67,51,33,20,39,0,0,6,0,765.0,13.91
Ace Bailey,54,651,219,90,44,28,82,69,0,0,0,0,750.5,13.9
Ryan Kalkbrenner,50,400,300,40,28,72,0,48,0,0,3,0,695.0,13.9
Obi Toppin,5,49,26,11,6,0,3,6,0,0,0,0,69.0,13.8
MarJon Beauchamp,2,18,7,5,3,1,3,3,0,0,0,0,27.5,13.75
Bub Carrington,61,602,225,280,42,13,122,140,0,0,0,0,837.0,13.72
De'Andre Hunter,45,615,185,90,30,6,75,75,0,0,0,0,617.0,13.71
Cameron Johnson,37,416,140,85,23,13,67,34,0,0,1,0,505.5,13.66
Collin Murray-Boyles,47,366,233,93,44,41,17,51,0,0,3,0,639.5,13.61
Jaylin Williams,48,337,253,124,27,33,64,51,0,0,4,0,650.5,13.55
Justin Champagnie,56,454,314,62,47,37,42,36,0,0,3,0,759.0,13.55
Jordan Poole,33,458,69,101,20,12,84,59,0,0,0,0,446.0,13.52
Egor Dëmin,52,536,165,173,42,17,124,86,0,0,1,0,701.0,13.48
Kevin Huerter,49,496,176,119,38,27,71,51,0,0,1,0,658.5,13.44
Jalen Green,13,175,39,27,17,1,24,27,0,0,0,0,174.5,13.42
Anfernee Simons,55,785,135,134,27,8,146,68,0,0,0,0,736.5,13.39
Jake LaRavia,61,556,243,114,77,28,68,66,0,0,1,0,814.0,13.34
Marcus Smart,51,483,147,146,69,21,79,76,0,0,0,0,678.0,13.29
Khris Middleton,43,461,174,137,31,9,41,73,0,0,2,0,571.0,13.28
Duncan Robinson,58,696,154,112,36,20,167,42,0,0,0,0,767.5,13.23
Kris Dunn,60,484,190,219,90,8,61,84,0,0,0,0,793.5,13.22
Sam Merrill,39,512,87,85,22,5,131,36,0,0,0,0,511.5,13.12
Tim Hardaway Jr.,61,846,162,81,32,9,169,32,0,0,0,0,800.5,13.12
Collin Sexton,52,732,101,174,50,8,74,115,0,0,1,0,680.0,13.08
Danny Wolf,47,419,221,105,27,25,57,55,0,0,1,0,614.0,13.06
Jaylen Wells,59,736,196,100,51,8,107,67,0,0,0,0,768.5,13.03
T.J. McConnell,44,416,94,209,48,8,13,56,0,0,0,0,573.5,13.03
Pelle Larsson,51,525,173,172,35,13,45,62,0,0,0,0,664.0,13.02
Derrick Jones Jr.,28,304,79,35,23,29,35,23,0,0,0,0,364.5,13.02
Aaron Wiggins,48,501,163,90,48,25,80,65,0,0,0,0,624.5,13.01
Vince Williams Jr.,40,300,155,166,29,16,55,70,0,0,1,0,519.5,12.99
Scoot Henderson,10,128,31,47,3,3,13,31,0,0,0,0,129.5,12.95
GG Jackson,40,419,169,54,26,30,44,50,0,0,1,0,517.5,12.94
Zaccharie Risacher,48,486,178,63,43,26,70,44,0,0,0,0,613.0,12.77
Dominick Barlow,50,408,239,57,49,32,19,38,0,0,2,0,635.5,12.71
Zach Collins,10,97,56,15,2,4,9,10,0,0,1,0,127.0,12.7
Sam Hauser,58,542,219,88,32,18,151,30,0,0,0,0,723.5,12.47
Micah Potter,28,260,128,44,14,10,43,27,0,0,3,0,347.5,12.41
Lonzo Ball,35,160,140,136,45,9,40,52,0,0,0,0,432.0,12.34
Tre Johnson,48,594,130,99,29,17,91,71,0,0,0,0,592.5,12.34
Goga Bitadze,44,259,221,51,30,51,2,24,0,0,1,0,541.5,12.31
Ronald Holland II,56,468,246,78,72,19,36,73,0,0,2,0,687.0,12.27
Kevin Love,33,222,191,63,12,9,46,27,0,0,2,0,405.0,12.27
Malik Monk,50,614,97,132,31,18,102,74,0,0,0,0,611.0,12.22
Luguentz Dort,52,447,199,69,45,22,97,41,0,0,0,0,633.0,12.17
Yves Missi,50,279,277,58,16,68,0,37,0,0,3,0,608.5,12.17
Brice Sensabaugh,58,738,173,90,39,6,108,73,1,0,0,0,704.0,12.14
Dereck Lively II,7,30,37,13,4,11,0,10,0,0,0,0,85.0,12.14
Jamal Shead,61,427,119,320,59,9,68,85,0,0,1,0,738.5,12.11
Isaiah Joe,54,595,142,77,42,9,137,34,0,0,0,0,653.0,12.09
Jose Alvarado,51,404,141,168,53,6,85,56,0,0,0,0,615.5,12.07
Kyle Anderson,25,181,81,64,29,14,4,24,0,0,0,0,299.5,11.98
Caleb Love,45,507,114,122,27,4,93,61,0,0,0,0,537.0,11.93
Bruce Brown,62,471,247,136,69,15,37,70,0,0,1,0,736.0,11.87
Rui Hachimura,49,562,163,42,28,15,86,34,0,0,0,0,581.0,11.86
Harrison Barnes,60,609,171,124,41,11,111,53,0,0,0,0,706.0,11.77
Paul Reed,44,300,200,51,39,36,10,41,0,0,2,0,517.0,11.75
Tristan da Silva,55,489,197,72,46,18,87,45,0,0,0,0,640.0,11.64
Yuki Kawamura,5,20,16,22,6,0,4,4,0,0,0,0,58.0,11.6
AJ Green,56,568,145,112,29,5,165,46,0,0,0,0,645.5,11.53
Jonas Valančiūnas,50,442,258,61,14,30,6,58,0,0,3,0,576.0,11.52
Oso Ighodaro,61,356,287,119,59,37,0,79,0,0,3,0,700.0,11.48
Craig Porter Jr.,55,253,186,183,54,32,29,51,0,0,0,0,631.0,11.47
Dean Wade,48,278,202,76,39,20,59,14,0,0,0,0,550.5,11.47
Klay Thompson,54,619,126,74,27,16,154,53,0,0,0,0,619.5,11.47
D'Angelo Russell,26,264,61,104,12,2,33,49,0,0,1,0,293.5,11.29
Cam Thomas,34,504,64,90,5,3,47,63,1,0,0,0,383.5,11.28
Terance Mann,53,398,164,171,36,13,48,59,0,0,0,0,597.0,11.26
Javon Small,26,199,69,91,16,6,31,27,0,0,0,0,292.0,11.23
Dru Smith,59,346,150,156,86,19,36,48,0,0,0,0,659.0,11.17
DeAndre Jordan,8,36,55,5,3,7,0,9,0,0,0,0,89.0,11.12
Grant Williams,20,147,84,36,8,7,28,16,0,0,0,0,221.5,11.07
Ziaire Williams,43,399,104,39,51,19,66,42,0,0,0,0,473.5,11.01
Quinten Post,60,457,243,81,25,30,85,45,0,0,0,0,660.0,11.0
Isaac Okoro,53,481,148,83,36,24,60,39,0,0,0,0,582.5,10.99
Alex Caruso,42,274,111,85,57,14,43,37,0,0,0,0,459.5,10.94
Brook Lopez,53,384,161,57,32,54,77,43,0,0,1,0,578.5,10.92
Isaiah Jackson,41,250,212,32,27,30,0,43,0,0,6,0,446.0,10.88
Vít Krejčí,58,524,123,88,45,18,122,36,0,0,0,0,624.0,10.76
Julian Reese,2,11,12,3,3,0,0,5,0,0,0,0,21.5,10.75
Kentavious Caldwell-Pope,51,428,125,139,43,8,55,61,0,0,0,0,546.5,10.72
Jordan Miller,39,367,120,72,28,7,26,44,0,0,1,0,415.5,10.65
Ryan Dunn,54,318,224,80,44,23,44,47,0,0,1,0,573.0,10.61
Kris Murray,40,242,153,47,43,17,22,33,0,0,0,0,419.0,10.47
Nique Clifford,59,431,200,112,53,19,51,80,0,0,0,0,617.0,10.46
Landry Shamet,37,368,64,57,21,8,82,19,0,0,0,0,385.0,10.41
Nikola Jović,45,339,152,100,26,17,44,65,0,0,0,0,464.5,10.32
Caris LeVert,43,319,74,114,38,28,44,60,0,0,0,0,441.5,10.27
Nate Williams,2,25,3,4,1,0,4,3,0,0,0,0,20.5,10.25
Gui Santos,50,337,169,87,39,18,49,54,0,0,2,0,511.0,10.22
Matisse Thybulle,10,55,17,8,18,7,11,6,0,0,0,0,102.0,10.2
Walter Clayton Jr.,53,374,106,197,35,14,51,73,0,0,0,0,540.5,10.2
Simone Fontecchio,58,480,180,85,31,9,99,43,0,0,0,0,591.5,10.2
Svi Mykhailiuk,48,438,118,91,24,3,89,39,0,0,0,0,487.5,10.16
Jaden Ivey,37,316,91,68,23,14,50,41,0,0,0,0,375.0,10.14
Luke Kennard,57,475,126,118,40,6,90,43,0,0,0,0,575.5,10.1
Jarred Vanderbilt,50,237,235,62,45,17,25,48,0,0,1,0,505.0,10.1
Corey Kispert,41,408,103,67,14,7,67,36,0,0,0,0,413.5,10.09
Bogdan Bogdanović,18,138,53,48,10,1,25,24,0,0,0,0,180.5,10.03
Luka Garza,51,366,207,49,20,21,34,28,0,0,1,0,511.0,10.02
Nolan Traore,39,327,62,140,27,13,37,78,0,0,1,0,387.0,9.92
Javonte Green,60,406,168,41,75,18,63,38,0,0,1,0,592.5,9.88
Ben Sheppard,50,352,158,91,29,4,66,31,0,0,0,0,493.0,9.86
Quenton Jackson,31,278,70,67,19,6,30,37,0,0,1,0,305.0,9.84
Jaxson Hayes,51,344,203,46,19,33,2,24,0,0,0,0,502.0,9.84
Jamir Watkins,32,189,111,30,26,16,24,17,0,0,0,0,314.5,9.83
Will Richard,54,376,136,78,64,7,60,43,0,0,0,0,531.0,9.83
Cam Whitmore,21,193,58,15,15,8,16,18,0,0,0,0,205.5,9.79
Jordan Walsh,55,297,229,42,41,24,38,32,0,0,2,0,538.5,9.79
Ryan Nembhard,40,266,75,195,13,1,35,62,0,0,3,0,389.5,9.74
Daniss Jenkins,51,392,93,146,43,7,46,64,0,0,1,0,495.0,9.71
Pat Spencer,45,284,101,157,31,3,36,53,0,0,1,0,434.0,9.64
John Konchar,39,129,126,56,50,21,17,21,0,0,0,0,376.0,9.64
Buddy Hield,45,354,108,66,37,9,67,43,0,0,0,0,433.5,9.63
Sion James,62,340,218,122,37,18,61,54,0,0,0,0,596.5,9.62
Cole Anthony,35,234,87,121,20,11,22,65,0,0,0,0,333.0,9.51
Seth Curry,2,14,4,3,2,0,2,0,0,0,0,0,19.0,9.5
Spencer Jones,51,294,164,42,43,23,51,27,0,0,1,0,484.5,9.5
Moritz Wagner,20,176,60,15,13,1,18,11,0,0,0,0,189.0,9.45
Patrick Williams,55,386,161,77,35,16,75,52,0,0,0,0,518.5,9.43
Tristan Vukcevic,38,304,106,45,16,27,27,44,0,0,0,0,358.5,9.43
Kevon Looney,18,52,96,25,6,9,1,8,0,0,0,0,169.5,9.42
Mouhamed Gueye,59,272,217,55,50,30,28,30,0,0,2,0,554.0,9.39
Bones Hyland,53,378,93,135,30,11,71,45,0,0,0,0,489.5,9.24
Adem Bona,52,230,216,19,19,65,2,40,0,0,1,0,480.0,9.23
Josh Minott,37,206,125,36,28,13,36,24,0,0,1,0,341.0,9.22
Tolu Smith,7,33,33,6,2,5,0,5,0,0,0,0,64.5,9.21
Bryce McGowens,39,320,79,57,25,5,37,16,0,0,0,0,358.5,9.19
Johnny Furphy,35,180,153,41,20,7,23,29,0,0,1,0,321.5,9.19
Nae'Qwan Tomlin,50,298,147,42,36,29,20,19,0,0,0,0,459.0,9.18
Karlo Matković,49,260,169,43,17,43,28,26,0,0,0,0,450.0,9.18
Grant Nelson,3,17,6,5,1,5,0,4,0,0,0,0,27.5,9.17
Keon Ellis,54,308,87,47,65,37,64,29,0,0,0,0,495.0,9.17
Trendon Watford,38,230,124,96,11,12,10,41,0,0,1,1,348.0,9.16
Tyrese Martin,40,274,108,74,22,5,51,33,0,0,0,0,365.5,9.14
Kenrich Williams,42,280,138,60,24,5,40,34,0,0,0,0,382.0,9.1
Gary Payton II,55,327,171,89,39,17,29,51,0,0,1,0,500.0,9.09
Tidjane Salaün,36,222,149,27,16,7,36,25,0,0,1,0,327.0,9.08
Jamaree Bouyea,33,213,64,61,25,14,19,21,0,0,0,0,298.0,9.03
Clint Capela,54,196,242,32,25,43,0,23,0,0,0,0,485.0,8.98
Will Riley,53,419,130,85,35,5,44,52,0,0,1,0,475.5,8.97
Taylor Hendricks,44,276,151,40,24,14,40,33,0,0,1,0,393.0,8.93
Ja'Kobe Walter,51,331,121,53,48,8,62,28,0,0,0,0,454.5,8.91
Daeqwon Plowden,14,97,43,16,5,3,14,6,0,0,0,0,124.5,8.89
Olivier-Maxence Prosper,36,272,110,34,18,8,28,27,0,0,1,0,320.0,8.89
Moussa Cisse,33,121,159,7,11,34,0,25,0,0,1,0,292.5,8.86
