Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Tim Hardaway Jr.,51,326,86,51,21,7,48,23,0,0,0,0,357.0,7.0
Jarell Martin,27,153,86,15,8,7,0,19,0,0,0,0,188.5,6.98
Jason Terry,72,422,79,103,47,9,93,49,0,0,0,0,502.5,6.98
Noah Vonleh,78,283,305,30,27,26,11,50,0,0,0,0,538.0,6.9
Cameron Payne,57,283,85,108,36,6,36,44,0,0,0,0,392.5,6.89
Ryan Kelly,36,152,121,20,13,10,5,18,0,0,0,0,247.5,6.88
Josh McRoberts,42,150,105,81,18,7,12,30,0,0,1,0,288.0,6.86
Phil Pressey,23,77,31,75,18,4,4,33,0,0,0,0,157.5,6.85
Tyler Zeller,60,364,178,29,10,22,0,46,0,0,1,0,408.0,6.8
Alex Stepheson,8,22,28,2,1,5,0,0,0,0,1,0,54.0,6.75
Alan Anderson,13,65,27,14,4,1,12,2,0,0,0,0,87.5,6.73
Jodie Meeks,3,22,5,3,0,0,4,1,0,0,0,0,20.0,6.67
Cristiano Felicio,31,105,102,26,6,13,0,13,0,0,0,0,205.5,6.63
Tony Wroten,8,67,21,20,3,0,3,29,0,0,0,0,53.0,6.62
Brandon Rush,72,305,181,57,20,23,65,33,0,0,0,0,476.0,6.61
Pablo Prigioni,59,145,114,130,53,1,28,49,0,0,0,0,389.5,6.6
Justin Holiday,53,239,90,56,32,19,36,39,0,0,0,0,346.5,6.54
Kevin Seraphin,48,187,126,47,8,36,0,43,0,0,0,0,311.5,6.49
JaKarr Sampson,73,374,190,46,23,33,14,70,0,0,0,0,472.0,6.47
Richard Jefferson,74,410,128,59,33,14,66,43,0,0,0,0,476.0,6.43
Charlie Villanueva,62,319,152,24,18,15,47,31,0,0,0,0,394.0,6.35
Joe Ingles,81,342,151,96,55,4,81,65,0,0,0,0,511.5,6.31
Beno Udrih,44,205,72,116,14,1,15,53,0,0,1,0,276.0,6.27
Jordan Adams,2,7,2,3,3,0,0,2,0,0,0,0,12.5,6.25
Tyler Ennis,46,206,75,95,25,1,13,46,0,0,0,0,285.5,6.21
Justin Anderson,55,208,132,29,19,25,22,24,0,0,1,0,341.0,6.2
Anthony Brown,29,115,70,19,14,5,20,15,0,0,0,0,179.5,6.19
Jason Thompson,47,147,134,29,12,20,5,15,0,0,0,0,288.0,6.13
Chase Budinger,66,271,150,64,32,10,24,44,0,0,0,0,401.5,6.08
Jonathon Simmons,55,331,96,58,24,5,18,53,0,0,0,0,333.5,6.06
Andrea Bargnani,46,304,97,18,4,9,3,26,0,0,0,0,268.5,5.84
Robert Sacre,25,87,72,14,4,10,0,12,0,0,0,0,145.5,5.82
Drew Gooden,30,82,85,13,8,11,7,13,0,0,2,0,169.5,5.65
Christian Wood,17,61,38,3,5,7,4,2,0,0,0,0,95.5,5.62
Spencer Dinwiddie,12,58,17,22,3,0,1,7,0,0,0,0,67.5,5.62
Kendrick Perkins,37,91,128,31,11,11,0,41,0,0,0,0,207.5,5.61
Orlando Johnson,7,26,15,2,3,3,2,4,0,0,0,0,39.0,5.57
Luc Mbah a Moute,75,231,171,30,44,19,13,34,0,0,0,0,415.0,5.53
Troy Daniels,43,242,57,21,11,3,59,24,0,0,0,0,232.5,5.41
Ryan Hollins,37,124,98,10,6,21,0,24,0,0,0,0,200.0,5.41
Andre Miller,39,144,51,87,16,0,2,37,0,0,0,0,206.0,5.28
Axel Toupane,21,76,31,15,7,6,13,6,0,0,0,0,110.5,5.26
Tayshaun Prince,77,221,147,74,36,13,4,27,0,0,0,0,404.5,5.25
Kendall Marshall,30,111,28,73,16,2,16,43,0,0,0,0,157.5,5.25
Anderson Varejao,53,138,141,35,16,10,0,22,0,0,0,0,275.0,5.19
Anthony Morrow,68,380,62,24,22,5,79,17,0,0,0,0,352.5,5.18
Mike Muscala,60,195,117,34,13,27,12,27,0,0,0,0,307.5,5.12
Chris Johnson,70,205,132,45,32,20,27,40,0,0,0,0,357.0,5.1
Nick Collison,59,123,171,52,15,16,0,50,0,0,0,0,296.5,5.03
James Anderson,51,179,86,41,21,14,23,42,0,0,0,0,256.0,5.02
Kyle Singler,68,231,141,24,30,9,30,32,0,0,0,0,341.5,5.02
Johnny O'Bryant III,66,200,176,32,18,8,1,31,0,0,0,0,329.5,4.99
Kirk Hinrich,46,137,70,73,15,2,24,30,0,0,0,0,227.5,4.95
Shabazz Napier,55,203,55,97,23,1,34,46,0,0,0,0,272.5,4.95
Reggie Bullock Jr.,37,122,68,27,10,2,22,8,0,0,0,0,183.0,4.95
Glenn Robinson III,45,171,68,26,17,9,14,18,0,0,0,0,220.5,4.9
Caron Butler,17,63,22,10,9,1,3,3,0,0,0,0,82.0,4.82
Ray McCallum,41,137,47,60,12,7,15,24,0,0,0,0,197.0,4.8
Kelly Oubre Jr.,63,236,133,13,22,7,25,34,0,0,0,0,300.5,4.77
Delon Wright,27,103,37,31,8,3,5,16,0,0,0,0,128.0,4.74
Joe Young,41,154,50,65,15,0,10,33,0,0,0,0,194.0,4.73
Rasual Butler,46,124,56,24,13,23,15,8,0,0,0,0,213.5,4.64
Montrezl Harrell,39,140,65,17,11,11,0,17,0,0,0,0,179.0,4.59
Rashad Vaughn,70,217,88,39,29,16,43,28,0,0,0,0,319.0,4.56
Chuck Hayes,2,4,8,2,0,0,0,3,0,0,0,0,9.0,4.5
Josh Huestis,5,14,10,0,1,2,4,3,0,0,0,0,22.0,4.4
Adreian Payne,52,132,111,29,16,11,9,36,0,0,0,0,228.5,4.39
Nikola Pekovic,12,54,21,11,1,0,0,9,0,0,0,0,52.0,4.33
Ian Clark,66,236,68,64,17,13,30,43,0,0,0,0,282.0,4.27
Lucas Nogueira,29,65,46,7,12,12,1,11,0,0,0,0,123.0,4.24
James Jones,48,178,50,14,11,10,41,13,0,0,0,0,202.5,4.22
Kostas Papanikolaou,26,67,40,16,13,5,10,21,0,0,0,0,109.5,4.21
Jordan McRae,22,99,20,25,3,1,10,15,0,0,0,0,92.5,4.2
John Jenkins,43,178,57,35,8,1,16,27,0,0,0,0,180.0,4.19
Darrun Hilliard,38,152,45,27,9,1,19,19,0,0,0,0,158.5,4.17
Elijah Millsap,20,36,35,19,7,3,1,9,0,0,0,0,83.5,4.17
Edy Tavares,11,25,21,3,1,6,0,5,0,0,0,0,45.5,4.14
Brian Roberts,51,205,41,54,10,2,15,23,0,0,0,0,206.0,4.04
Greg Smith,18,43,42,6,4,1,0,7,0,0,0,0,72.5,4.03
Tyler Hansbrough,44,104,89,8,12,7,2,12,0,0,1,0,177.0,4.02
Lamar Patterson,35,84,50,39,9,2,12,23,0,0,0,0,136.0,3.89
Jeremy Evans,30,71,54,2,6,9,4,7,0,0,0,0,116.5,3.88
James Michael McAdoo,41,117,58,17,10,8,1,16,0,0,0,0,154.0,3.76
Devyn Marble,28,60,38,12,13,1,8,7,0,0,0,0,105.0,3.75
RJ Hunter,36,97,37,13,14,4,19,11,0,0,0,0,133.0,3.69
C.J. Wilcox,23,70,12,10,10,2,9,2,0,0,0,0,83.5,3.63
Cory Jefferson,8,22,16,0,0,1,0,0,0,0,0,0,29.0,3.62
DeJuan Blair,29,61,57,11,8,2,0,15,0,0,0,0,103.5,3.57
Sergey Karasev,40,97,58,35,6,2,11,22,0,0,0,0,141.0,3.52
Udonis Haslem,37,59,75,14,5,2,1,5,0,0,0,0,128.0,3.46
Terry Rozier,39,72,63,37,6,1,6,19,0,0,0,0,134.0,3.44
Lorenzo Brown,8,20,7,11,3,1,1,9,0,0,0,0,27.5,3.44
Damien Inglis,20,36,31,10,6,3,3,11,0,0,0,0,67.5,3.38
Lou Amundson,29,52,49,12,6,7,0,15,0,0,0,0,98.0,3.38
Sonny Weems,43,107,53,49,10,1,15,41,0,0,0,0,144.0,3.35
Chris Kaman,16,44,24,11,1,1,1,8,0,0,0,0,53.5,3.34
Andrew Goudelock,8,22,2,4,6,2,1,7,0,0,0,0,26.5,3.31
Mike Miller,47,63,53,40,13,4,19,17,0,0,0,0,151.0,3.21
Cameron Bairstow,18,34,28,6,2,3,1,4,0,0,0,0,57.5,3.19
Matt Bonner,30,76,27,9,6,1,15,3,0,0,0,0,92.5,3.08
Jared Cunningham,44,120,38,20,14,2,12,21,0,0,0,0,135.0,3.07
Jarell Eddie,26,63,23,5,5,1,15,1,0,0,0,0,78.0,3.0
Joel Anthony,19,18,21,1,2,12,0,2,0,0,0,0,57.0,3.0
Nate Robinson,2,0,0,4,1,0,0,0,0,0,0,0,6.0,3.0
Rakeem Christmas,1,4,1,0,0,0,0,0,0,0,0,0,3.0,3.0
Cleanthony Early,17,31,26,6,2,3,4,9,0,0,0,0,50.5,2.97
KJ McDaniels,37,89,42,10,7,6,7,17,0,0,0,0,109.0,2.95
Jorge Gutierrez,12,22,7,17,3,0,0,6,0,0,0,0,35.0,2.92
Jordan Mickey,16,21,13,1,0,11,0,1,0,0,0,0,45.5,2.84
Kevon Looney,5,9,10,0,0,0,1,1,0,0,0,0,14.0,2.8
Shayne Whittington,7,11,12,3,1,1,0,5,0,0,0,0,19.5,2.79
Eric Moreland,8,8,11,1,0,4,0,3,0,0,0,0,21.0,2.62
Russ Smith,15,23,9,11,5,1,1,7,0,0,0,0,37.0,2.47
Jeff Ayres,17,30,22,5,0,3,0,6,0,0,0,0,42.0,2.47
Anthony Bennett,19,28,23,0,5,0,3,4,0,0,0,0,44.5,2.34
Elliot Williams,5,8,4,4,0,0,1,1,0,0,0,0,11.5,2.3
Tibor Pleiss,12,24,15,2,1,2,0,8,0,0,0,0,27.0,2.25
Damjan Rudez,33,75,20,11,3,1,17,13,0,0,0,0,72.0,2.18
James Young,29,29,26,9,6,1,6,5,0,0,0,0,61.5,2.12
Sasha Kaun,25,23,26,3,4,5,0,7,0,0,0,0,51.5,2.06
Chris Copeland,24,50,10,11,2,0,10,6,0,0,0,0,49.0,2.04
Erick Green,9,13,6,3,1,0,1,0,0,0,0,0,18.0,2.0
Thanasis Antetokounmpo,2,6,1,0,0,0,0,0,0,0,0,0,4.0,2.0
Cliff Alexander,8,10,6,0,1,2,0,1,0,0,0,0,16.0,2.0
Steve Novak,10,24,5,0,0,0,7,1,0,0,0,0,19.5,1.95
Justin Harper,5,13,1,0,1,0,4,2,0,0,0,0,9.5,1.9
Aaron Harrison,21,18,15,2,6,0,3,4,0,0,0,0,35.5,1.69
Pat Connaughton,34,36,32,10,2,0,5,10,0,0,0,0,56.5,1.66
Mitch McGary,20,26,18,3,1,2,0,7,0,0,0,0,33.0,1.65
Jarnell Stokes,7,7,4,1,1,0,0,0,0,0,0,0,10.5,1.5
JJ O'Brien,2,0,1,0,1,0,0,0,0,0,0,0,3.0,1.5
Branden Dawson,6,5,4,0,0,1,0,0,0,0,0,0,8.5,1.42
Coty Clarke,3,6,1,0,0,0,2,1,0,0,0,0,4.0,1.33
Joe Harris,5,3,3,2,0,0,1,1,0,0,0,0,6.0,1.2
Bruno Caboclo,6,3,2,1,2,1,1,4,0,0,0,0,7.0,1.17
Nazr Mohammed,5,8,4,0,0,0,0,3,0,0,0,0,5.0,1.0
Bryce Cotton,8,8,0,3,3,0,0,5,0,0,0,0,8.0,1.0
Sam Dekker,3,0,1,0,1,0,0,0,0,0,0,0,3.0,1.0
Jimmer Fredette,6,9,0,1,1,0,1,2,0,0,0,0,6.0,1.0
Keith Appling,5,6,1,1,1,0,0,3,0,0,0,0,4.0,0.8
Luis Montero,12,14,4,1,0,0,1,4,0,0,0,0,8.5,0.71
