Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Ray Allen,56,1287,286,268,71,11,148,156,3,0,6,1,1290.5,23.04
Marcus Camby,72,622,727,132,86,187,0,98,0,0,19,0,1637.0,22.74
Vince Carter,73,1645,349,348,88,65,93,223,3,0,7,0,1659.0,22.73
Zach Randolph,81,1626,851,163,68,41,1,247,0,0,43,0,1841.5,22.73
Erick Dampier,74,913,887,60,33,137,0,131,0,0,42,0,1654.5,22.36
Pau Gasol,78,1381,600,198,44,132,4,187,0,0,24,0,1679.5,21.53
Sam Cassell,81,1603,271,592,102,18,74,220,0,0,18,1,1741.5,21.5
Metta World Peace,73,1333,385,272,152,50,75,202,0,0,4,0,1567.0,21.47
Antoine Walker,82,1151,684,369,65,65,82,202,0,0,27,2,1758.5,21.45
Yao Ming,82,1431,735,122,22,156,0,204,1,0,33,0,1758.5,21.45
Rasheed Wallace,68,1088,459,156,61,122,82,119,0,0,10,0,1457.0,21.43
Steve Francis,79,1310,433,493,139,35,73,294,0,0,11,0,1682.5,21.3
Zydrunas Ilgauskas,81,1237,653,109,39,201,2,163,0,0,22,0,1720.5,21.24
Gilbert Arenas,55,1078,254,275,103,12,125,226,1,0,7,3,1148.5,20.88
Rashard Lewis,80,1421,518,175,99,54,145,135,1,1,6,0,1655.0,20.69
Karl Malone,42,554,367,163,50,20,0,103,0,0,15,1,861.0,20.5
Jason Richardson,78,1461,524,226,86,41,77,196,0,0,11,0,1588.0,20.36
Carmelo Anthony,82,1725,498,227,97,41,69,247,1,0,11,0,1663.0,20.28
Michael Finley,72,1342,325,212,84,39,150,83,0,0,3,0,1449.0,20.12
Mike Bibby,82,1506,277,444,112,18,148,175,0,0,5,0,1638.0,19.98
Jamaal Magloire,82,1119,847,86,43,101,0,201,0,0,45,0,1624.5,19.81
Jamal Mashburn,19,396,117,47,14,5,19,37,0,0,3,0,375.5,19.76
Kenny Thomas,74,1006,750,111,82,33,1,172,0,0,34,0,1456.5,19.68
Andre Miller,82,1214,366,501,142,25,12,215,0,0,11,1,1612.0,19.66
Richard Jefferson,82,1515,464,315,92,28,48,198,0,0,9,0,1611.5,19.65
Michael Redd,82,1776,407,185,81,6,127,116,2,0,2,0,1605.5,19.58
Jason Terry,81,1359,336,437,124,16,146,229,0,0,5,0,1581.5,19.52
Jamal Crawford,80,1383,283,405,111,29,165,193,2,1,2,0,1554.0,19.43
Larry Hughes,61,1148,326,148,95,26,79,152,1,0,3,0,1181.5,19.37
Steve Nash,78,1128,232,687,67,8,104,209,0,0,28,1,1506.0,19.31
Corey Maggette,73,1508,430,224,65,16,76,207,0,0,5,0,1406.0,19.26
Theo Ratliff,85,672,614,71,54,307,0,120,0,0,8,0,1631.0,19.19
Stephen Jackson,80,1450,370,244,142,20,145,223,1,0,4,0,1517.5,18.97
Quentin Richardson,65,1121,414,139,67,19,120,141,1,0,11,0,1216.5,18.72
P.J. Brown,80,836,690,155,78,73,0,101,0,0,24,0,1488.0,18.6
Chauncey Billups,78,1318,276,446,84,8,130,189,0,0,5,1,1448.0,18.56
Joe Johnson,82,1367,385,362,93,26,83,199,0,0,4,0,1515.0,18.48
Shareef Abdur-Rahim,85,1384,639,174,68,37,9,184,1,0,28,0,1564.5,18.41
Gary Payton,82,1199,342,449,96,19,55,151,0,0,6,1,1505.0,18.35
Eddie Jones,81,1401,308,258,92,34,177,129,0,0,1,0,1479.0,18.26
Damon Stoudamire,82,1099,308,500,99,9,156,180,0,0,7,0,1478.5,18.03
Keith Van Horn,72,1162,501,120,68,33,93,169,0,0,15,0,1296.5,18.01
Cuttino Mobley,80,1260,362,258,107,33,164,180,0,0,1,0,1433.0,17.91
Kirk Hinrich,76,915,259,517,101,21,144,204,0,0,14,1,1361.5,17.91
Matt Harpring,31,502,247,63,22,2,8,65,0,0,6,0,554.0,17.87
Joe Smith,76,830,643,78,47,94,1,82,0,0,20,0,1356.5,17.85
Kurt Thomas,80,890,662,149,56,80,0,132,0,0,23,0,1419.0,17.74
Rasho Nesterovic,82,710,633,114,51,165,0,107,0,0,15,0,1442.0,17.59
Dwyane Wade,61,991,247,275,86,34,16,196,0,0,1,0,1070.5,17.55
Chris Bosh,75,861,557,78,59,106,5,107,0,0,13,0,1304.0,17.39
Juwan Howard,81,1376,570,158,54,22,0,178,0,0,16,0,1406.0,17.36
Vlade Divac,81,800,463,432,57,77,2,173,0,0,8,1,1401.0,17.3
Manu Ginobili,77,987,344,291,136,16,88,161,0,0,3,0,1318.5,17.12
Latrell Sprewell,82,1375,310,286,88,21,99,158,0,0,0,0,1393.0,16.99
Jim Jackson,80,1033,487,226,86,23,162,175,0,0,5,0,1358.5,16.98
James Posey,82,1126,403,122,137,40,112,112,0,0,5,0,1391.0,16.96
Richard Hamilton,78,1375,279,310,103,17,18,210,1,0,2,0,1318.5,16.9
Brent Barry,59,635,204,342,85,16,114,139,0,0,6,0,989.5,16.77
Samuel Dalembert,82,652,626,21,44,189,0,86,0,0,15,0,1368.0,16.68
Derek Anderson,51,694,182,228,66,3,79,90,0,0,0,0,844.5,16.56
Antawn Jamison,82,1212,520,70,83,30,16,81,0,0,9,0,1358.0,16.56
Kerry Kittles,82,1072,327,206,125,40,97,95,0,0,0,0,1352.5,16.49
Nene,77,908,503,168,116,41,0,183,0,0,12,0,1268.0,16.47
Doug Christie,82,831,329,347,151,41,49,155,0,0,3,0,1348.0,16.44
Jalen Rose,66,1022,266,329,51,22,69,208,0,0,2,0,1080.5,16.37
Mark Blount,82,843,589,75,80,106,0,150,0,0,19,0,1326.5,16.18
Jason Williams,72,782,147,492,92,5,120,136,0,0,14,0,1162.0,16.14
Ricky Davis,79,1140,358,259,96,22,52,189,0,0,1,0,1261.0,15.96
Kwame Brown,74,805,550,112,66,52,1,140,0,0,18,0,1179.0,15.93
Tony Parker,75,1099,237,411,61,7,62,179,0,0,7,0,1192.5,15.9
Vladimir Radmanovic,77,925,406,142,80,42,140,109,0,0,6,0,1221.5,15.86
Antonio Davis,80,708,671,137,37,65,0,114,0,0,17,0,1269.0,15.86
Eric Snow,82,844,281,563,97,6,2,187,0,0,10,0,1296.0,15.8
Mike Dunleavy,75,877,442,220,68,13,94,143,0,0,10,0,1176.5,15.69
Greg Ostertag,78,529,578,123,30,139,0,99,0,0,11,0,1215.5,15.58
Brian Skinner,56,589,411,49,30,61,0,78,0,0,11,0,869.5,15.53
Al Harrington,79,1048,508,131,80,22,21,163,0,0,12,0,1226.5,15.53
Drew Gooden,79,914,516,89,62,72,9,126,0,0,18,0,1226.5,15.53
Jeff McInnis,70,828,176,430,72,6,46,120,0,0,7,0,1086.0,15.51
Tim Thomas,66,970,320,124,64,20,73,116,0,0,3,0,1020.5,15.46
Jamaal Tinsley,52,432,136,303,84,17,77,110,0,0,4,0,789.5,15.18
Clifford Robinson,82,967,322,271,68,73,112,173,0,0,3,0,1244.5,15.18
Eddy Curry,73,1070,451,68,24,83,1,177,0,0,10,0,1101.5,15.09
Rafer Alston,82,838,226,372,114,18,161,128,0,0,1,0,1234.5,15.05
Darrell Armstrong,79,840,226,311,133,16,135,155,0,0,2,0,1169.5,14.8
Lorenzen Wright,65,610,445,71,45,58,0,77,0,0,10,0,960.0,14.77
Etan Thomas,79,705,528,68,36,123,0,113,0,0,12,0,1165.5,14.75
Glenn Robinson,42,698,189,57,42,9,34,106,0,0,2,0,610.0,14.52
Marko Jaric,58,495,175,281,93,20,51,115,0,0,1,0,841.0,14.5
Tayshaun Prince,82,841,390,191,63,69,57,119,0,0,2,0,1177.0,14.35
Bobby Jackson,50,689,174,105,49,8,81,63,0,0,1,0,716.0,14.32
Speedy Claxton,60,634,156,267,97,9,4,102,0,0,2,0,854.0,14.23
Josh Howard,67,575,368,97,69,54,20,67,0,0,4,0,945.5,14.11
Kelvin Cato,69,418,472,72,52,96,0,84,0,0,7,0,972.0,14.09
Allan Houston,50,924,121,99,38,2,87,102,0,0,0,0,703.5,14.07
Nick Van Exel,39,490,104,206,20,2,46,78,0,0,3,0,547.0,14.03
Carlos Arroyo,71,897,185,355,63,5,38,156,0,0,4,0,991.5,13.96
David Wesley,61,851,134,175,71,14,92,100,0,0,0,0,850.5,13.94
Tyson Chandler,35,213,270,23,17,43,0,38,0,0,6,0,487.5,13.93
Desmond Mason,82,1183,359,152,60,24,9,148,0,0,5,0,1132.0,13.8
Darius Miles,79,861,359,162,67,61,7,130,0,0,3,0,1084.0,13.72
Mike Miller,65,722,216,232,59,14,80,107,0,0,3,0,891.0,13.71
Jerry Stackhouse,26,362,94,103,24,3,23,88,0,0,1,0,356.5,13.71
Stromile Swift,77,727,378,38,56,118,1,88,0,0,6,0,1046.0,13.58
Brian Grant,76,664,524,69,51,35,0,82,0,0,10,0,1025.0,13.49
Dikembe Mutombo,65,363,437,25,17,123,0,54,0,0,7,0,876.5,13.48
Hedo Turkoglu,80,739,358,154,80,32,101,94,0,0,2,0,1064.0,13.3
Mike James,81,753,234,339,96,3,106,124,0,0,0,0,1076.5,13.29
Mehmet Okur,71,682,421,69,36,63,18,101,0,0,6,0,943.0,13.28
Voshon Lenard,73,1038,200,151,61,12,106,101,0,0,0,0,968.0,13.26
Shane Battier,79,669,303,101,101,58,65,56,0,0,4,0,1037.0,13.13
T.J. Ford,55,391,177,356,60,3,5,139,0,0,3,0,721.0,13.11
Jerome Williams,68,422,475,72,90,8,0,74,0,0,8,0,888.0,13.06
Jeff Foster,82,497,610,64,71,27,0,60,0,0,8,0,1066.5,13.01
Troy Murphy,28,279,173,20,12,17,5,34,0,0,4,0,363.0,12.96
Jason Collier,20,226,111,17,11,11,1,31,0,0,1,0,255.5,12.78
Maurice Taylor,75,862,384,107,43,47,0,149,0,0,3,0,956.0,12.75
Bonzi Wells,72,886,260,139,91,19,22,161,0,0,0,0,912.0,12.67
Caron Butler,68,623,326,126,75,13,10,91,0,0,5,0,858.5,12.62
Aaron McKie,75,689,253,195,85,23,75,103,0,0,0,0,943.0,12.57
Tyronn Lue,76,799,187,317,61,5,80,124,0,0,2,0,953.5,12.55
Flip Murray,82,1013,204,205,81,28,67,149,0,0,2,0,1020.0,12.44
Derrick Coleman,34,271,192,46,23,26,8,57,0,0,2,0,420.5,12.37
Reggie Miller,80,800,188,249,65,11,134,68,0,0,0,0,988.0,12.35
Vin Baker,54,531,280,66,29,32,1,77,0,0,5,0,662.0,12.26
Alvin Williams,56,494,150,224,55,10,26,78,0,0,0,0,686.0,12.25
Michael Olowokandi,43,278,245,24,16,68,0,54,0,0,3,0,525.0,12.21
Antonio McDyess,42,290,257,36,37,24,0,57,0,0,7,0,510.0,12.14
Jiri Welsch,81,746,296,183,101,7,69,129,0,0,1,0,974.5,12.03
Raef LaFrentz,17,132,79,24,8,13,8,11,0,0,0,0,204.0,12.0
Jason Collins,78,462,400,153,67,56,0,97,0,0,3,0,936.0,12.0
Eric Williams,71,712,286,120,70,9,35,88,0,0,2,0,851.5,11.99
Brian Cardinal,76,733,317,103,66,20,55,84,0,0,4,0,906.0,11.92
Anfernee Hardaway,76,699,287,176,70,20,30,107,0,0,1,0,901.5,11.86
Rodney Rogers,69,539,307,137,59,27,50,98,0,0,5,0,817.5,11.85
Marc Jackson,22,206,126,18,12,6,0,24,0,0,1,0,260.0,11.82
DeShawn Stevenson,80,909,298,158,52,17,19,120,0,0,1,0,939.0,11.74
Toni Kukoc,73,616,271,200,59,21,49,110,0,0,2,0,855.5,11.72
Damon Jones,82,573,170,478,30,4,98,103,0,0,8,0,956.5,11.66
Bob Sura,80,596,326,233,62,14,21,105,0,0,12,2,930.5,11.63
Nazr Mohammed,80,592,474,36,55,52,0,96,0,0,6,0,930.0,11.62
Christian Laettner,48,284,232,89,37,28,6,42,0,0,3,0,557.0,11.6
Brendan Haywood,77,537,387,43,32,100,0,80,0,0,3,0,885.5,11.5
Bobby Simmons,56,437,262,96,51,17,2,73,0,0,2,0,642.5,11.47
Dan Gadzuric,75,424,346,28,51,105,0,45,0,0,2,0,855.0,11.4
Gordan Giricek,73,827,226,122,56,15,60,103,0,0,1,0,831.5,11.39
Devean George,82,604,332,112,81,38,65,88,0,0,3,0,931.5,11.36
Udonis Haslem,75,550,473,51,33,24,0,74,0,0,11,0,850.0,11.33
Kendall Gill,56,539,190,89,65,16,9,83,0,0,1,0,633.0,11.3
Jarvis Hayes,70,673,264,106,71,11,40,110,0,0,2,0,782.5,11.18
Antonio Daniels,71,571,142,298,45,6,42,61,0,0,6,0,793.5,11.18
Morris Peterson,82,678,261,113,88,14,126,69,0,0,0,0,911.0,11.11
Earl Watson,81,460,178,402,91,19,26,146,0,0,2,0,899.0,11.1
Dion Glover,69,620,266,130,50,19,40,102,0,0,0,0,762.0,11.04
Earl Boykins,82,839,143,295,51,3,55,100,0,0,1,0,894.0,10.9
Slava Medvedenko,68,563,343,57,38,18,0,59,0,0,6,0,740.5,10.89
Walter McCarty,77,605,239,124,72,22,137,91,0,0,1,0,832.0,10.81
Raja Bell,82,915,241,107,63,13,62,111,0,0,0,0,877.5,10.7
Dale Davis,76,331,398,72,43,62,0,40,0,0,2,0,807.5,10.62
Marquis Daniels,56,477,146,116,53,12,11,44,0,0,0,0,592.0,10.57
Ruben Patterson,73,507,268,139,84,21,2,105,0,0,1,0,767.5,10.51
Chris Crawford,56,569,175,45,37,20,44,55,0,0,0,0,585.5,10.46
Chris Mihm,76,482,413,21,37,63,0,90,0,0,3,0,788.0,10.37
Jake Voskuhl,66,438,343,57,42,25,0,77,0,0,1,0,677.0,10.26
Tony Battie,73,408,359,58,26,67,2,63,0,0,3,0,748.0,10.25
Bo Outlaw,82,379,342,90,73,70,0,69,0,0,1,0,839.5,10.24
Chris Kaman,82,499,461,85,23,73,0,155,0,0,6,0,838.5,10.23
Howard Eisley,67,460,129,273,56,5,52,98,0,0,2,0,684.0,10.21
Bruce Bowen,82,565,253,113,84,33,77,90,0,0,0,0,831.0,10.13
Mateen Cleaves,4,15,7,19,4,2,0,5,0,0,0,0,40.5,10.12
Chris Wilcox,65,559,305,51,29,20,0,80,0,0,3,0,656.5,10.1
Keith Bogans,73,498,317,98,46,10,67,75,0,0,2,0,736.5,10.09
Boris Diaw,76,342,342,182,59,37,6,126,0,0,1,0,765.0,10.07
Juan Dixon,71,664,148,137,82,4,59,104,0,0,0,0,714.5,10.06
Fred Hoiberg,79,530,268,109,66,10,76,44,0,0,0,0,788.0,9.97
Malik Rose,67,529,320,69,36,24,0,112,0,0,6,0,667.5,9.96
Chris Andersen,71,243,298,35,34,114,0,48,0,0,2,0,704.5,9.92
Rod Strickland,61,382,155,244,35,11,10,85,0,0,3,0,605.0,9.92
Joel Przybilla,17,49,111,7,5,17,0,18,0,0,0,0,168.5,9.91
Eddie House,60,409,138,148,65,4,51,63,0,0,1,0,592.0,9.87
Linton Johnson,41,173,183,27,37,32,7,37,0,0,2,0,403.0,9.83
Chucky Atkins,64,538,93,223,45,2,81,92,0,0,1,0,628.5,9.82
Leandro Barbosa,70,550,123,165,93,7,83,120,0,0,0,0,684.5,9.78
Brevin Knight,56,261,112,204,84,1,2,72,0,0,1,0,546.5,9.76
Jared Jeffries,82,464,424,93,48,28,5,107,0,0,4,0,800.5,9.76
Scottie Pippen,23,136,68,50,21,9,13,29,0,0,0,0,223.5,9.72
Wally Szczerbiak,28,285,88,33,12,1,20,28,0,0,0,0,271.5,9.7
Derek Fisher,82,580,152,187,103,4,52,79,0,0,0,0,790.0,9.63
Jon Barry,57,351,123,147,57,8,51,53,0,0,1,0,549.0,9.63
Calbert Cheaney,79,603,260,136,60,12,0,85,0,0,2,0,758.5,9.6
Calvin Booth,71,345,280,28,17,101,0,45,0,0,0,0,671.5,9.46
Charlie Ward,71,424,144,215,64,11,84,96,0,0,1,0,668.0,9.41
Aaron Williams,72,450,294,81,34,46,1,89,0,0,1,0,672.5,9.34
Marcus Fizer,46,360,202,43,16,8,2,51,0,0,4,0,427.0,9.28
Vitaly Potapenko,65,459,289,53,22,28,0,77,0,0,3,0,597.5,9.19
Shandon Anderson,80,635,222,122,68,17,36,118,0,0,0,0,731.5,9.14
George Lynch,78,375,312,117,48,18,43,64,0,0,1,0,707.0,9.06
Trenton Hassell,81,406,257,133,36,54,4,46,0,0,1,0,730.0,9.01
Robert Horry,81,392,272,101,48,49,41,55,0,0,0,0,728.5,8.99
Corie Blount,62,245,275,55,49,24,0,43,0,0,1,0,556.5,8.98
Ronald Dupree,47,292,167,55,32,18,4,51,0,0,0,0,419.0,8.91
Anthony Johnson,73,450,130,202,64,8,41,75,0,0,0,0,646.5,8.86
Raul Lopez,82,572,155,305,62,2,25,174,0,0,1,0,713.5,8.7
Horace Grant,55,223,233,71,24,21,0,29,0,0,1,0,477.5,8.68
Corliss Williamson,79,752,256,57,30,20,0,113,0,0,1,0,677.0,8.57
John Salmons,77,443,196,134,62,16,50,77,0,0,1,0,656.5,8.53
Rick Fox,38,183,102,98,29,4,15,48,0,0,0,0,317.0,8.34
Lindsey Hunter,33,117,67,85,39,6,14,34,0,0,0,0,273.5,8.29
Michael Ruffin,41,92,207,41,22,21,0,42,0,0,0,0,338.0,8.24
Lucious Harris,69,478,140,135,41,2,38,53,0,0,1,0,567.0,8.22
Robert Traylor,71,362,262,43,39,37,2,62,0,0,5,0,582.0,8.2
Andrew DeClercq,71,230,317,44,47,32,0,54,0,0,1,0,581.0,8.18
Reggie Evans,75,217,408,33,54,10,0,65,0,0,0,0,612.5,8.17
Clar. Weatherspoon,52,261,204,30,30,15,0,35,0,0,1,0,420.5,8.09
Matt Barnes,38,171,151,48,27,3,2,44,0,0,1,0,302.5,7.96
Jamal Sampson,10,29,52,7,2,4,0,6,0,0,0,0,79.5,7.95
Kenny Anderson,44,262,81,125,26,5,1,50,0,0,0,0,349.5,7.94
Jarron Collins,81,482,316,77,26,18,0,79,0,0,0,0,643.0,7.94
Elden Campbell,65,361,209,45,21,50,0,63,0,0,0,0,513.5,7.9
Casey Jacobsen,78,466,201,98,48,9,75,68,0,0,0,0,615.5,7.89
Marcus Banks,81,480,133,175,88,13,27,125,0,0,0,0,638.5,7.88
Predrag Drobnjak,61,382,196,39,22,24,11,48,0,0,4,0,479.5,7.86
Jahidi White,62,261,261,7,25,51,0,66,0,0,2,0,486.5,7.85
David West,71,273,297,60,27,28,0,48,0,0,2,0,557.5,7.85
Steve Blake,75,444,117,209,57,7,75,128,0,0,1,0,586.5,7.82
Jerome James,65,324,230,32,20,60,0,82,0,0,0,0,502.0,7.72
Anthony Peeler,75,431,153,120,56,10,68,77,0,0,0,0,577.5,7.7
Adonal Foyle,44,137,167,17,6,46,0,21,0,0,2,0,337.5,7.67
Kedrick Brown,55,289,146,64,30,7,38,29,0,0,0,0,418.5,7.61
Shawn Bradley,66,219,173,20,33,74,0,17,0,0,0,0,499.5,7.57
Stacey Augmon,69,397,174,85,55,15,1,76,0,0,0,0,522.0,7.57
Michael Doleac,72,325,265,44,23,36,0,48,0,0,0,0,541.5,7.52
DeSagana Diop,56,126,199,34,26,51,0,29,0,0,0,0,421.0,7.52
Kevin Ollie,82,341,170,234,51,8,4,81,0,0,0,0,613.5,7.48
Rodney White,72,541,165,60,32,20,33,78,0,0,0,0,538.0,7.47
Tony Delk,33,197,59,28,27,7,20,17,0,0,0,0,246.5,7.47
Mamadou N'diaye,28,98,112,0,8,25,0,18,0,0,0,0,209.0,7.46
Luke Ridnour,69,382,108,163,52,7,27,80,0,0,1,0,514.5,7.46
Fred Jones,81,397,126,173,65,18,27,73,0,0,0,0,604.0,7.46
Keyon Dooling,58,360,79,130,45,6,8,65,0,0,1,0,431.0,7.43
Alonzo Mourning,12,96,27,8,2,6,0,10,0,0,0,0,89.0,7.42
Francisco Elson,62,218,203,32,35,39,0,35,0,0,1,0,458.0,7.39
Eddie Robinson,51,343,104,58,33,10,1,45,0,0,0,0,375.0,7.35
Milt Palacio,59,257,102,184,41,11,4,87,0,0,0,0,433.5,7.35
Curtis Borchardt,16,58,54,15,4,14,0,18,0,0,0,0,116.0,7.25
Troy Hudson,29,218,35,70,7,0,31,34,0,0,0,0,209.5,7.22
Scott Williams,43,198,132,17,20,16,2,16,0,0,0,0,305.0,7.09
Lamond Murray,33,197,90,28,15,7,21,38,0,0,0,0,233.0,7.06
Brian Cook,35,155,101,20,16,16,0,17,0,0,1,0,246.5,7.04
Austin Croshere,77,387,243,52,24,14,56,55,0,0,2,0,539.5,7.01
Darius Songaila,73,337,225,48,42,12,0,43,0,0,4,0,510.5,6.99
Michael Sweetney,42,180,157,14,18,12,0,32,0,0,1,0,290.0,6.9
Tom Gugliotta,55,161,187,63,31,12,1,39,0,0,0,0,378.0,6.87
Wesley Person,58,338,117,66,19,9,55,38,0,0,1,0,398.5,6.87
Jannero Pargo,31,207,37,70,13,6,22,47,0,0,0,0,212.5,6.85
Steven Hunter,59,187,170,12,5,73,0,29,0,0,0,0,402.5,6.82
Erick Strickland,43,231,71,90,26,2,29,54,0,0,0,0,293.0,6.81
Gary Trent,68,379,216,49,12,17,0,54,0,0,2,0,460.5,6.77
Jake Tsakalidis,40,170,128,18,9,22,0,23,0,0,0,0,270.0,6.75
Danny Fortson,56,217,250,9,12,11,0,37,0,0,1,0,377.5,6.74
Mark Madsen,72,259,272,28,33,18,0,47,0,0,0,0,484.5,6.73
Dajuan Wagner,44,287,58,51,26,7,31,41,0,0,0,0,293.0,6.66
Mickael Pietrus,53,279,119,27,32,12,35,40,0,0,0,0,351.0,6.62
Shammond Williams,53,255,60,116,37,2,30,47,0,0,1,0,350.5,6.61
Ervin Johnson,66,127,232,24,27,43,0,30,0,0,0,0,429.5,6.51
Kareem Rush,72,459,97,59,33,20,48,48,0,0,0,0,467.5,6.49
Jacque Vaughn,71,270,116,195,44,2,3,84,0,0,0,0,455.5,6.42
Alan Henderson,6,24,21,2,1,2,0,3,0,0,0,0,38.0,6.33
Malik Allen,45,191,119,16,12,28,0,27,0,0,0,0,283.5,6.3
Loren Woods,38,121,134,10,11,19,0,26,0,0,0,0,238.5,6.28
Lonny Baxter,62,251,187,20,17,29,1,38,0,0,1,0,388.0,6.26
Rasual Butler,45,304,61,23,10,13,50,28,0,0,0,0,279.0,6.2
Lee Nailon,57,341,143,38,15,8,0,45,0,0,0,0,352.5,6.18
Tony Massenburg,59,251,188,29,14,18,0,45,0,0,0,0,361.5,6.13
Ira Newble,64,254,155,72,25,19,2,54,0,0,1,0,390.0,6.09
DerMarr Johnson,21,113,39,11,8,7,13,16,0,0,0,0,127.0,6.05
Eduardo Najera,58,176,156,25,35,19,2,29,0,0,1,0,350.0,6.03
Bryon Russell,72,289,146,71,32,12,43,37,0,0,0,0,434.0,6.03
Donnell Harvey,60,239,164,21,24,27,0,45,0,0,0,0,361.5,6.03
Jonathan Bender,21,148,40,9,5,11,9,33,0,0,0,0,126.5,6.02
Anthony Carter,5,22,11,12,4,0,0,12,0,0,0,0,30.0,6.0
Keon Clark,2,4,7,1,1,0,0,0,0,0,0,0,12.0,6.0
Samaki Walker,33,105,112,6,9,11,0,15,0,0,0,0,195.5,5.92
Jerome Moiso,35,102,113,8,17,12,0,25,0,0,2,0,207.0,5.91
Oliver Miller,48,121,130,36,19,26,0,33,0,0,0,0,283.5,5.91
Sasha Pavlovic,79,382,159,60,41,16,19,67,0,0,0,0,466.5,5.91
Willie Green,53,364,65,53,26,5,19,59,0,0,0,0,312.5,5.9
Mikki Moore,32,130,84,19,7,13,0,22,0,0,1,0,187.0,5.84
Ben Handlogten,17,68,55,6,3,4,0,10,0,0,0,0,99.0,5.82
Othella Harrington,56,258,177,29,12,14,0,65,0,0,2,0,324.0,5.79
Daniel Santiago,54,217,132,24,19,21,0,32,0,0,0,0,312.5,5.79
Brandon Hunter,36,125,118,19,13,1,0,22,0,0,1,0,206.5,5.74
Brian Scalabrine,69,240,173,65,21,14,10,42,0,0,0,0,391.0,5.67
Avery Johnson,46,212,33,111,26,3,0,51,0,0,1,0,258.0,5.61
Vladimir Stepania,42,108,125,23,11,15,0,19,0,0,0,0,235.0,5.6
Melvin Ely,42,157,101,22,9,17,0,20,0,0,0,0,233.5,5.56
Glen Rice,18,66,41,24,6,0,5,13,0,0,0,0,99.5,5.53
Doug Overton,61,224,86,138,26,2,3,58,0,0,0,0,335.5,5.5
Zendon Hamilton,46,169,146,13,8,8,0,27,0,0,2,0,250.5,5.45
Jason Hart,53,177,79,81,28,5,2,29,0,0,0,0,286.5,5.41
Mark Jackson,42,103,70,119,17,1,7,53,0,0,0,0,227.0,5.4
Zaza Pachulia,59,194,174,13,21,12,0,34,0,0,0,0,316.0,5.36
Mo Williams,57,284,72,76,28,2,10,51,0,0,0,0,304.0,5.33
Moochie Norris,66,234,65,121,44,5,20,64,0,0,0,0,347.0,5.26
Scott Padgett,58,200,139,23,12,13,28,22,0,0,1,0,305.0,5.26
Frank Williams,56,219,53,121,25,6,18,63,0,0,0,0,291.5,5.21
Zeljko Rebraca,24,91,58,6,5,11,0,17,0,0,0,0,124.5,5.19
Rick Brunson,40,118,37,82,25,3,11,33,0,0,0,0,206.5,5.16
Kyle Korver,74,330,111,40,25,8,81,41,0,0,0,0,381.5,5.16
Qyntel Woods,62,224,136,46,20,14,10,52,0,0,0,0,315.0,5.08
Luke Walton,72,174,127,113,28,8,13,44,0,0,0,0,361.5,5.02
Travis Best,61,171,68,112,31,4,3,33,0,0,0,0,304.0,4.98
