Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Terrence Ross,81,879,252,79,64,27,161,88,1,1,0,0,947.0,11.69
Giannis Antetokounmpo,77,525,339,150,60,61,41,122,0,0,2,0,894.0,11.61
Mo Williams,74,721,153,321,55,10,83,149,0,0,2,0,859.0,11.61
Ryan Kelly,59,472,219,95,32,45,48,47,0,0,2,0,683.0,11.58
Elton Brand,73,419,361,74,40,88,0,60,0,0,3,0,843.5,11.55
Rodney Stuckey,73,1012,169,152,54,10,24,125,0,0,0,0,842.0,11.53
Lou Williams,60,625,124,210,45,4,79,92,0,0,0,0,692.0,11.53
Iman Shumpert,74,495,308,129,92,13,76,79,0,0,0,0,853.5,11.53
Jeff Adrien,53,362,306,38,24,36,0,39,0,0,4,0,610.0,11.51
Jordan Crawford,81,890,183,281,47,5,90,134,1,0,3,1,930.0,11.48
Marcus Morris Sr.,82,796,319,88,72,18,99,95,0,0,0,0,939.5,11.46
Kyle Singler,82,784,303,75,61,38,94,79,0,0,1,0,937.0,11.43
Michael Kidd-Gilchrist,62,448,324,52,43,39,1,60,0,0,1,0,705.5,11.38
Henry Sims,46,350,237,52,28,20,0,41,0,0,4,0,523.0,11.37
Jermaine O'Neal,44,349,242,25,14,40,0,52,0,0,2,0,499.5,11.35
Trevor Booker,72,491,379,64,41,45,0,58,0,0,5,0,807.5,11.22
Greivis Vasquez,79,758,173,323,31,5,109,128,0,0,1,0,874.5,11.07
Shawne Williams,36,202,167,30,19,30,42,21,0,0,1,0,397.0,11.03
Drew Gooden,22,183,114,15,10,7,7,17,0,0,1,0,242.0,11.0
Patty Mills,81,826,169,149,68,9,135,63,0,0,0,0,889.5,10.98
Maurice Harkless,80,592,264,80,97,50,59,86,0,0,1,0,878.5,10.98
O.J. Mayo,52,608,124,113,28,13,84,95,0,0,0,0,570.0,10.96
Devin Harris,40,315,85,178,28,2,31,59,0,0,1,0,438.0,10.95
Thabo Sefolosha,61,383,220,94,79,17,48,55,0,0,0,0,666.5,10.93
Ray Allen,73,701,205,143,54,8,116,84,0,0,0,0,796.5,10.91
Mason Plumlee,70,520,308,60,49,55,0,77,0,0,4,0,763.0,10.9
Nate Robinson,44,457,81,112,36,4,58,58,0,0,0,0,472.5,10.74
Dante Cunningham,81,510,330,83,62,58,0,42,0,0,2,0,868.0,10.72
Kosta Koufos,80,514,418,39,32,71,0,67,0,0,4,0,857.0,10.71
Jerryd Bayless,72,666,145,194,60,9,76,82,0,0,0,0,766.0,10.64
Richard Jefferson,82,831,219,130,56,14,123,94,0,0,0,0,872.0,10.63
Martell Webster,78,759,222,97,41,15,146,58,0,0,1,0,826.5,10.6
Steve Nash,15,102,29,86,7,2,8,31,0,0,1,0,158.0,10.53
Courtney Lee,79,761,187,115,65,28,72,73,0,0,0,0,831.5,10.53
Aaron Brooks,72,645,140,233,52,13,96,117,0,0,2,0,758.5,10.53
Jeremy Evans,66,401,310,44,42,46,0,40,0,0,3,0,693.5,10.51
Mirza Teletovic,72,622,266,57,29,23,136,54,0,0,2,0,754.0,10.47
Marcus Thornton,72,703,198,77,58,11,109,67,1,0,0,0,753.0,10.46
Brian Roberts,72,677,136,234,43,7,64,95,0,0,0,0,745.5,10.35
Kenyon Martin,32,137,134,50,25,27,0,26,0,0,0,0,330.5,10.33
CJ Miles,51,503,103,52,46,15,83,44,0,0,0,0,526.0,10.31
Nate Wolters,58,417,149,187,35,15,18,57,0,0,0,0,596.5,10.28
Shelvin Mack,73,544,160,271,50,2,62,89,0,0,1,0,750.0,10.27
Xavier Henry,43,432,114,51,44,7,28,57,0,0,0,0,440.0,10.23
Gerald Wallace,58,298,212,143,73,14,19,97,0,0,1,0,591.5,10.2
Jeremy Lamb,78,665,189,115,56,26,88,61,0,0,0,0,783.5,10.04
Alexis Ajinca,56,328,277,40,23,46,0,63,0,0,3,0,559.0,9.98
Will Bynum,56,485,99,216,39,7,20,103,0,0,1,0,557.5,9.96
Gorgui Dieng,60,286,300,39,30,50,1,54,0,0,9,0,597.5,9.96
DeJuan Blair,78,497,368,70,60,21,0,77,0,0,2,0,773.5,9.92
Derrick Williams,78,624,323,56,48,20,26,76,0,0,5,0,769.0,9.86
Gustavo Ayon,26,112,125,28,25,10,0,29,0,0,1,0,251.0,9.65
Pero Antic,50,352,209,58,19,12,56,55,0,0,3,0,481.0,9.62
Mike Scott,80,767,284,75,30,7,62,79,0,0,1,0,769.5,9.62
Manny Harris,9,73,34,11,4,1,7,9,0,0,0,0,86.0,9.56
J.J. Barea,79,660,154,303,26,0,73,125,0,0,1,0,751.5,9.51
Omri Casspi,71,490,260,88,44,14,61,72,0,0,1,0,668.5,9.42
Jordan Hamilton,60,404,194,52,44,20,70,46,0,0,0,0,565.0,9.42
Lavoy Allen,65,303,311,71,24,33,2,44,0,0,3,0,607.5,9.35
Cody Zeller,82,490,353,92,40,41,0,87,0,0,1,0,766.0,9.34
Luis Scola,82,626,391,81,26,16,1,108,0,0,1,0,762.5,9.3
Ben McLemore,82,720,235,82,45,18,95,96,0,0,0,0,754.5,9.2
Danny Granger,41,338,133,41,12,17,43,46,0,0,0,0,376.5,9.18
Norris Cole,82,527,160,248,77,5,60,127,0,0,0,0,738.5,9.01
Reggie Evans,54,214,334,21,37,3,0,58,0,0,2,0,486.0,9.0
Pablo Prigioni,66,252,129,228,67,2,65,60,0,0,0,0,593.5,8.99
Luke Babbitt,27,170,88,29,7,11,36,15,0,0,0,0,241.0,8.93
JaVale McGee,5,35,17,2,1,7,0,8,0,0,0,0,44.5,8.9
Robert Sacre,65,350,254,51,24,47,0,44,0,0,0,0,578.0,8.89
Tim Hardaway Jr.,81,824,121,66,44,7,130,47,0,0,0,0,719.0,8.88
Andrei Kirilenko,45,226,146,72,40,19,1,54,0,0,1,0,396.5,8.81
Darrell Arthur,68,401,210,61,39,47,24,58,0,0,0,0,597.5,8.79
Tayshaun Prince,76,454,234,119,39,19,20,41,0,0,0,0,665.0,8.75
Austin Rivers,69,530,129,160,45,9,36,77,0,0,1,0,604.0,8.75
Greg Stiemsma,55,159,226,36,35,57,0,44,0,0,0,0,481.5,8.75
Ed Davis,63,357,260,27,17,43,0,40,0,0,4,0,549.5,8.72
Gary Neal,52,548,90,83,18,0,68,64,0,0,0,0,453.0,8.71
Evan Fournier,76,638,202,112,34,7,89,100,0,0,0,0,659.5,8.68
Michael Beasley,55,436,172,42,23,21,21,57,0,0,0,0,473.5,8.61
Andre Miller,58,283,130,197,34,9,11,61,0,0,0,0,499.0,8.6
Chris Douglas-Roberts,49,339,119,51,29,16,51,36,0,0,0,0,419.0,8.55
Chris Wright,8,48,20,5,7,5,0,5,0,0,0,0,68.0,8.5
Francisco Garcia,55,315,122,63,27,33,69,30,0,0,0,0,467.0,8.49
Hollis Thompson,77,461,247,73,53,12,67,60,0,0,0,0,654.0,8.49
Jan Vesely,54,197,191,21,53,35,0,36,0,0,0,0,450.5,8.34
Ray McCallum,45,280,79,120,22,9,22,39,0,0,1,0,374.0,8.31
C.J. Watson,63,414,101,107,60,8,53,60,0,0,0,0,517.5,8.21
Bismack Biyombo,77,222,366,8,7,86,0,40,0,0,1,0,632.0,8.21
Jared Dudley,74,511,160,104,41,10,81,56,0,0,0,0,606.0,8.19
Tyler Zeller,70,399,282,36,18,38,0,60,0,0,3,0,572.5,8.18
Alan Anderson,78,564,175,81,48,11,84,62,0,0,0,0,636.0,8.15
Kendrick Perkins,62,211,305,67,26,32,0,90,0,0,0,0,503.5,8.12
Mike Miller,82,579,207,130,26,5,107,77,0,0,0,0,665.0,8.11
Nick Calathes,71,347,137,207,66,8,19,101,0,0,0,0,574.0,8.08
Jarvis Varnado,24,99,63,13,10,29,0,10,0,0,0,0,193.5,8.06
Anthony Morrow,76,636,140,59,38,12,88,51,0,0,0,0,610.0,8.03
Josh Powell,1,4,5,0,0,1,0,1,0,0,0,0,8.0,8.0
John Salmons,78,403,163,147,47,19,63,54,0,0,0,0,621.0,7.96
Tyler Hansbrough,64,312,287,17,28,19,0,47,0,0,1,0,508.0,7.94
Jeffery Taylor,26,208,60,22,13,5,18,25,0,0,0,0,206.0,7.92
Ekpe Udoh,42,144,148,31,15,44,0,38,0,0,1,0,332.0,7.9
Chris Johnson,40,250,97,31,27,4,43,22,0,0,0,0,314.5,7.86
Anthony Tolliver,64,393,168,42,19,15,102,23,0,0,0,0,502.5,7.85
E'Twaun Moore,79,499,136,112,60,13,57,55,0,0,0,0,617.0,7.81
Steven Adams,81,265,332,43,40,57,0,71,0,0,1,0,631.5,7.8
Kentavious Caldwell-Pope,80,470,156,55,75,12,59,28,0,0,0,0,621.5,7.77
Thomas Robinson,70,339,307,34,23,20,0,57,0,0,1,0,540.5,7.72
Jon Leuer,49,302,158,20,18,13,23,27,0,0,1,0,376.5,7.68
Donatas Motiejunas,62,341,225,34,20,21,21,49,0,0,3,0,476.0,7.68
Marreese Speights,79,508,290,32,10,34,8,66,0,0,1,0,603.0,7.63
Ian Mahinmi,77,272,257,24,41,72,0,58,0,0,0,0,585.0,7.6
Nick Collison,81,338,293,104,30,28,4,71,0,0,0,0,613.0,7.57
Chase Budinger,41,274,103,31,19,2,42,24,0,0,0,0,310.0,7.56
Leandro Barbosa,20,150,37,32,7,4,7,19,0,0,0,0,150.5,7.53
Luke Ridnour,61,306,97,176,32,8,37,66,0,0,0,0,458.5,7.52
Shane Battier,73,298,138,63,50,39,73,21,0,0,0,0,543.5,7.45
Vitor Faverani,37,164,128,16,14,27,12,41,0,0,1,0,274.0,7.41
Jae Crowder,78,356,194,60,59,21,50,41,0,0,0,0,576.0,7.38
Anthony Randolph,43,206,122,32,26,19,18,39,0,0,0,0,317.0,7.37
Dorell Wright,68,343,191,64,23,16,69,39,0,0,0,0,500.0,7.35
Travis Outlaw,63,343,168,48,20,19,41,26,0,0,1,0,461.0,7.32
Matthew Dellavedova,72,339,123,187,33,5,57,60,0,0,3,0,527.0,7.32
Derek Fisher,81,425,122,117,70,3,88,49,0,0,0,0,592.5,7.31
Quincy Miller,52,257,147,26,22,32,30,48,0,0,1,0,377.5,7.26
Andrew Nicholson,76,435,255,25,18,23,28,51,0,0,3,0,545.5,7.18
Beno Udrih,41,200,59,116,23,4,19,47,0,0,1,0,292.5,7.13
Ish Smith,70,261,129,179,49,13,1,65,0,0,0,0,498.0,7.11
Dewayne Dedmon,31,97,127,5,7,22,0,18,0,0,0,0,220.5,7.11
Phil Pressey,75,213,105,241,68,5,28,87,0,0,2,0,527.5,7.03
Joel Freeland,52,174,208,36,10,22,0,32,0,0,0,0,363.0,6.98
Kent Bazemore,67,403,117,91,43,13,43,79,0,0,0,0,464.0,6.93
Metta World Peace,29,139,59,17,24,8,17,19,0,0,0,0,199.0,6.86
Rashard Lewis,60,268,110,57,53,8,46,35,0,0,0,0,411.0,6.85
Al Harrington,34,225,80,28,14,0,34,34,0,0,0,0,231.5,6.81
Earl Clark,54,257,143,18,17,25,41,31,0,0,0,0,363.0,6.72
Cory Joseph,68,343,107,114,35,14,12,43,0,0,0,0,453.5,6.67
Troy Daniels,5,42,4,5,0,0,12,3,0,0,0,0,33.0,6.6
Udonis Haslem,46,173,175,13,11,15,0,24,0,0,0,0,302.5,6.58
Jeff Withey,58,190,150,26,15,50,0,20,0,0,0,0,381.0,6.57
Elliot Williams,67,404,130,72,35,3,37,68,0,0,0,0,430.5,6.43
Casper Ware,9,48,9,10,8,0,7,5,0,0,0,0,57.5,6.39
Quincy Pondexter,15,94,26,20,5,1,11,15,0,0,0,0,95.5,6.37
Quincy Acy,63,171,216,28,23,26,4,30,0,0,0,0,399.5,6.34
Cartier Martin,59,329,110,33,27,7,59,34,0,0,0,0,371.0,6.29
Rudy Gobert,45,104,155,7,8,41,0,32,0,0,0,0,280.0,6.22
Jeff Ayres,73,240,258,60,13,25,0,63,0,0,0,0,451.0,6.18
Jorge Gutierrez,15,62,22,30,10,1,3,14,0,0,0,0,92.5,6.17
Daniel Orton,22,65,61,15,6,16,0,18,0,0,1,0,135.5,6.16
Alonzo Gee,65,258,149,47,39,15,19,44,0,0,0,0,398.5,6.13
Hedo Turkoglu,38,115,89,33,19,10,22,16,0,0,0,0,232.5,6.12
Chuck Hayes,61,132,210,35,34,12,0,33,0,0,1,0,371.0,6.08
