Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Jaylen Brown,57,1159,364,118,65,20,129,125,0,0,8,0,1179.0,20.68
Malcolm Brogdon,54,893,262,381,35,10,75,131,0,0,9,0,1095.0,20.28
Will Barton,58,874,365,212,61,29,108,88,0,0,7,0,1167.0,20.12
Montrezl Harrell,63,1173,445,107,39,72,0,108,0,0,12,0,1264.5,20.07
Tristan Thompson,57,684,577,120,33,50,9,103,0,0,25,0,1131.5,19.85
Robert Covington,70,870,463,88,115,93,161,103,0,0,7,0,1386.5,19.81
Al Horford,67,798,456,270,52,61,99,80,0,0,6,0,1326.5,19.8
Jarrett Allen,70,775,671,110,40,92,0,77,0,0,30,0,1385.5,19.79
Ja Morant,67,1193,259,488,58,18,60,220,0,0,15,2,1324.5,19.77
Jamal Murray,59,1091,236,284,67,17,112,127,0,0,3,0,1165.5,19.75
Steven Adams,63,684,583,146,51,67,1,94,0,0,22,0,1235.5,19.61
Zion Williamson,24,540,150,50,16,9,6,59,0,0,2,0,466.0,19.42
Caris LeVert,45,842,189,199,53,10,80,118,1,1,2,1,863.0,19.18
Draymond Green,43,345,266,266,59,33,36,98,0,0,8,2,820.5,19.08
Buddy Hield,72,1382,328,213,66,17,271,168,2,0,2,0,1369.5,19.02
Serge Ibaka,55,845,452,77,28,46,70,109,0,0,20,0,1045.5,19.01
Myles Turner,62,749,407,72,46,132,86,85,0,0,9,0,1176.5,18.98
Elfrid Payton,45,449,212,323,70,17,14,96,0,0,6,1,852.5,18.94
Terry Rozier,63,1134,276,259,61,10,172,141,1,0,2,0,1192.0,18.92
Jaren Jackson Jr.,57,990,262,78,40,92,145,99,1,0,3,0,1076.5,18.89
Marcus Smart,60,776,225,291,101,29,137,103,0,0,3,0,1132.5,18.88
Richaun Holmes,44,539,358,42,41,56,0,52,0,0,13,0,824.5,18.74
Eric Bledsoe,61,911,282,328,57,26,74,148,0,0,2,0,1122.5,18.4
T.J. Warren,67,1326,280,99,78,34,91,84,1,1,2,0,1231.5,18.38
Thomas Bryant,46,609,331,83,25,49,37,53,0,0,11,0,843.0,18.33
Danilo Gallinari,62,1160,322,119,42,5,178,76,0,0,3,0,1131.0,18.24
Wendell Carter Jr.,43,484,405,51,33,36,6,72,0,0,17,0,784.0,18.23
Derrick Favors,51,459,501,81,30,46,1,55,0,0,18,0,927.0,18.18
Brook Lopez,68,813,312,99,46,163,102,70,0,0,4,0,1220.5,17.95
Dejounte Murray,66,720,383,271,111,17,41,125,0,0,6,0,1171.5,17.75
Lou Williams,65,1185,201,365,43,12,111,182,0,0,2,0,1144.0,17.6
Mitchell Robinson,61,590,428,36,52,119,0,37,0,0,8,0,1072.0,17.57
Nemanja Bjelica,72,831,458,203,62,40,134,99,0,0,10,0,1258.5,17.48
DeAndre Jordan,56,465,561,105,18,52,0,74,0,0,13,0,977.5,17.46
Dennis Schröder,65,1229,236,262,45,14,125,166,0,0,0,0,1127.0,17.34
Davis Bertans,54,834,245,92,37,33,200,59,0,0,1,0,936.0,17.33
Derrick Rose,50,904,121,278,40,16,45,126,0,0,4,0,863.5,17.27
Carmelo Anthony,58,895,368,85,49,27,87,100,0,0,5,0,1001.0,17.26
Lauri Markkanen,50,737,313,74,42,23,109,81,0,0,3,0,862.0,17.24
Marvin Bagley III,13,185,97,10,6,12,4,18,0,0,3,0,222.5,17.12
Evan Fournier,66,1221,171,209,71,15,173,125,0,0,0,0,1124.0,17.03
Collin Sexton,65,1349,204,192,65,7,97,158,1,0,0,0,1106.0,17.02
Larry Nance Jr.,56,564,409,123,56,22,56,60,0,0,12,0,950.0,16.96
Marcus Morris Sr.,62,1033,311,86,47,30,142,97,0,0,3,0,1044.5,16.85
Goran Dragic,59,953,187,301,40,10,124,144,0,0,3,0,985.5,16.7
Jae Crowder,65,684,384,161,72,24,135,69,0,0,6,0,1083.5,16.67
Bogdan Bogdanović,61,924,207,207,64,15,164,102,0,0,2,0,1016.0,16.66
Justise Winslow,11,124,73,44,7,5,6,24,0,0,1,0,183.0,16.64
Bojan Bogdanovic,63,1275,259,131,34,7,189,159,0,0,0,0,1045.0,16.59
Alec Burks,66,993,282,189,62,17,116,91,0,0,1,0,1093.5,16.57
Luke Kennard,28,442,98,115,12,6,73,43,0,0,0,0,463.5,16.55
Jabari Parker,38,531,214,68,45,16,32,64,0,0,2,0,623.5,16.41
Kevin Huerter,56,684,228,213,51,27,127,87,0,0,2,0,917.5,16.38
P.J. Washington,58,710,316,123,51,44,86,93,0,0,4,0,938.0,16.17
Daniel Theis,65,601,426,111,37,84,32,54,0,0,7,0,1048.5,16.13
Norman Powell,52,830,190,91,60,21,109,77,0,0,0,0,835.5,16.07
Marc Gasol,44,331,275,147,34,38,57,59,0,0,3,0,704.0,16.0
Christian Wood,62,810,390,60,34,54,54,84,0,0,12,0,986.0,15.9
Blake Griffin,18,279,84,59,7,7,27,40,0,0,2,0,286.0,15.89
Miles Bridges,65,843,362,114,40,48,99,95,0,0,4,0,1032.0,15.88
Josh Hart,65,656,425,108,63,23,121,75,0,0,10,0,1028.5,15.82
OG Anunoby,69,733,364,108,96,45,89,79,0,0,5,0,1091.0,15.81
Rui Hachimura,48,649,294,87,37,8,25,53,0,0,3,0,758.0,15.79
Damion Lee,49,621,239,133,50,6,85,67,0,0,3,0,773.0,15.78
RJ Barrett,56,803,279,143,55,17,63,124,0,0,2,0,877.0,15.66
Taurean Prince,64,773,381,116,57,25,146,127,0,0,8,0,1001.5,15.65
Mike Conley,47,675,151,208,36,5,96,92,0,0,0,0,734.5,15.63
Jeremy Lamb,46,577,200,96,55,22,53,50,0,0,2,0,717.0,15.59
Markelle Fultz,72,870,238,369,90,11,36,147,0,0,4,1,1121.0,15.57
Tomas Satoransky,65,644,254,354,80,7,64,130,0,0,3,0,1009.0,15.52
Harrison Barnes,72,1046,355,159,43,12,102,88,0,0,4,0,1114.0,15.47
Brandon Clarke,58,700,345,81,32,48,23,55,0,0,3,0,895.5,15.44
Patrick Beverley,51,405,266,183,54,25,80,66,0,0,4,0,787.5,15.44
Cody Zeller,58,642,411,88,40,25,18,75,0,0,10,0,894.0,15.41
Troy Brown Jr.,69,716,383,178,85,7,61,79,0,0,6,0,1060.5,15.37
Paul Millsap,51,591,293,83,44,30,54,70,0,0,5,0,781.5,15.32
Ish Smith,68,740,219,334,59,30,62,95,0,0,1,0,1038.0,15.26
Dillon Brooks,73,1181,243,150,63,27,147,124,0,0,0,0,1113.0,15.25
Joe Ingles,72,707,278,373,65,11,141,142,0,0,3,0,1088.0,15.11
Marquese Chriss,59,548,365,114,39,62,8,78,0,0,9,0,890.0,15.08
Joe Harris,69,998,298,144,41,17,172,104,0,0,0,0,1039.0,15.06
Kendrick Nunn,67,1024,180,220,56,15,137,114,0,0,0,0,1008.5,15.05
Josh Richardson,55,755,174,162,52,36,85,104,0,0,0,0,828.0,15.05
Terrence Ross,69,1016,222,82,77,24,177,70,0,0,0,0,1032.5,14.96
Bruce Brown,58,517,274,230,63,29,33,100,0,0,4,0,867.0,14.95
Tim Hardaway Jr.,71,1121,232,137,41,5,204,69,0,0,0,0,1054.5,14.85
Derrick White,68,765,223,241,44,59,79,89,0,0,0,0,1003.0,14.75
Victor Oladipo,19,275,75,56,17,4,33,47,0,0,0,0,280.0,14.74
P.J. Tucker,72,500,476,115,77,36,107,72,0,0,6,0,1054.5,14.65
Thaddeus Young,64,659,315,117,92,23,79,102,0,0,2,0,931.0,14.55
Dario Saric,66,704,406,123,37,16,84,88,0,0,9,0,950.0,14.39
Ivica Zubac,72,596,543,82,16,66,0,61,0,0,10,0,1036.0,14.39
Cameron Payne,8,87,31,24,8,2,15,11,0,0,0,0,115.0,14.38
Dorian Finney-Smith,71,678,405,114,45,39,114,69,0,0,5,0,1019.0,14.35
Kris Dunn,51,373,186,173,101,17,29,68,0,0,0,0,728.0,14.27
Danuel House Jr.,63,662,267,85,67,34,129,54,0,0,2,0,897.5,14.25
Otto Porter Jr.,14,167,48,25,15,6,24,11,0,0,0,0,199.5,14.25
Donte DiVincenzo,66,610,318,154,85,20,83,90,0,0,1,0,939.5,14.23
Willie Cauley-Stein,54,390,315,70,49,61,0,40,0,0,3,0,763.0,14.13
Aron Baynes,42,481,237,67,10,23,59,50,0,0,3,0,593.0,14.12
Tyler Herro,55,743,224,121,34,9,116,87,0,0,1,0,774.5,14.08
Shabazz Napier,56,578,158,262,69,11,76,128,0,0,2,1,783.0,13.98
Eric Paschall,60,837,275,127,32,13,37,94,0,0,4,0,839.0,13.98
Maxi Kleber,74,672,388,88,25,83,119,58,0,0,2,0,1031.5,13.94
Dwight Powell,40,376,227,59,34,22,10,36,0,0,1,0,556.0,13.9
Mikal Bridges,73,667,292,129,102,46,70,73,0,0,1,0,1013.5,13.88
Coby White,65,859,230,175,49,6,133,109,0,0,0,0,902.0,13.88
Dwight Howard,69,517,507,45,31,79,3,84,0,0,9,0,957.0,13.87
Rudy Gay,67,726,362,114,35,33,74,88,0,0,4,0,928.0,13.85
Enes Freedom,58,469,431,56,22,41,1,56,0,0,9,0,801.0,13.81
Garrett Temple,62,641,218,156,49,29,127,62,0,0,2,0,854.0,13.77
Glenn Robinson III,62,727,270,96,54,16,77,55,0,0,1,0,854.0,13.77
De'Andre Hunter,63,778,286,112,44,18,108,103,0,0,3,0,865.0,13.73
Duncan Robinson,73,983,232,102,35,19,270,70,0,0,1,0,999.5,13.69
Jeff Teague,59,641,142,308,44,19,43,116,0,0,3,0,805.0,13.64
Ian Mahinmi,38,283,218,49,31,44,5,45,0,0,1,0,517.0,13.61
Jordan Clarkson,71,1078,187,136,46,16,152,97,0,0,0,0,965.0,13.59
Gorgui Dieng,63,464,354,73,51,59,54,60,0,0,9,0,855.0,13.57
Royce O'Neale,71,450,389,180,59,32,92,61,0,0,2,0,963.0,13.56
Jerami Grant,71,851,248,88,50,57,98,63,0,0,0,0,961.5,13.54
Jakob Poeltl,66,372,375,116,37,95,0,54,0,0,4,0,891.0,13.5
Reggie Jackson,31,370,92,126,13,5,57,51,0,0,1,0,417.5,13.47
Nerlens Noel,61,449,300,57,59,91,1,66,0,0,3,0,819.0,13.43
JJ Redick,60,917,151,119,20,10,180,75,0,0,0,0,803.5,13.39
Kyle Kuzma,61,782,273,80,28,26,86,91,0,0,2,0,806.0,13.21
Trevor Ariza,53,423,246,91,69,15,77,56,0,0,0,0,699.0,13.19
Cedi Osman,65,718,231,154,54,16,123,91,0,0,2,0,856.5,13.18
Jordan McRae,37,426,124,93,21,16,45,43,0,0,0,0,483.5,13.07
Gary Harris,56,581,163,118,76,14,70,60,0,0,0,0,726.5,12.97
Delon Wright,73,504,280,244,85,22,47,73,0,0,1,0,941.5,12.9
Eric Gordon,36,520,71,54,23,13,96,43,1,1,0,0,464.0,12.89
James Johnson,32,270,118,74,25,32,33,48,0,0,0,0,409.5,12.8
Kent Bazemore,68,597,294,93,74,40,84,91,0,0,0,0,864.5,12.71
Bobby Portis,66,668,338,98,32,18,67,73,0,0,5,0,835.5,12.66
Cam Reddish,58,610,216,87,62,28,83,96,0,0,0,0,733.5,12.65
JaVale McGee,68,446,390,37,36,94,3,55,0,0,2,0,858.5,12.62
Justin Holiday,73,603,238,93,87,46,134,44,0,0,0,0,921.5,12.62
Alex Len,55,438,321,50,23,48,16,55,0,0,8,0,693.0,12.6
De'Anthony Melton,60,455,220,175,77,20,40,84,0,0,0,0,752.5,12.54
Naz Reid,30,269,124,35,19,22,32,22,0,0,2,0,371.5,12.38
Rodney Hood,21,230,72,32,17,4,35,19,0,0,0,0,259.5,12.36
Mason Plumlee,61,437,317,154,33,38,0,82,0,0,2,0,751.5,12.32
D.J. Augustin,57,599,122,262,34,1,70,86,0,0,0,0,702.5,12.32
Derrick Jones Jr.,59,500,233,62,58,38,37,30,0,0,0,0,725.5,12.3
George Hill,59,554,177,180,47,5,81,57,0,0,0,0,721.5,12.23
Josh Okogie,62,533,268,99,68,26,41,87,0,0,0,0,755.0,12.18
Frank Kaminsky,39,378,176,75,14,10,41,37,0,0,1,0,472.5,12.12
Kelly Olynyk,67,549,305,116,45,23,95,71,0,0,3,0,811.0,12.1
Zach Collins,11,77,69,16,5,5,7,14,0,0,0,0,133.0,12.09
Danny Green,68,547,225,91,85,32,120,63,0,0,0,0,820.5,12.07
Aaron Holiday,66,627,156,225,55,16,87,88,0,0,3,0,795.0,12.05
Seth Curry,64,793,145,124,38,9,145,62,0,0,0,0,770.0,12.03
JaMychal Green,63,430,388,49,29,24,92,54,0,0,7,0,757.0,12.02
Jarrett Culver,63,580,212,110,57,38,66,81,0,0,0,0,754.0,11.97
Bismack Biyombo,53,393,308,50,10,49,0,48,0,0,8,0,632.5,11.93
Michael Porter Jr.,55,512,259,46,27,25,62,49,0,0,9,0,656.0,11.93
Darius Garland,59,728,111,229,42,4,105,151,0,0,1,0,698.5,11.84
Rajon Rondo,48,342,142,240,40,2,41,91,0,0,2,0,568.5,11.84
Trey Lyles,63,404,361,69,28,28,65,39,0,0,2,0,739.5,11.74
Jordan McLaughlin,30,229,49,125,34,4,29,31,0,0,2,0,350.0,11.67
Monte Morris,73,660,137,255,55,17,65,53,0,0,0,0,845.5,11.58
Michael Carter-Williams,45,323,147,109,49,22,22,52,0,0,0,0,518.5,11.52
Kyle Anderson,67,390,285,162,54,37,24,66,0,0,0,0,770.0,11.49
T.J. McConnell,71,464,189,355,56,11,5,100,0,0,2,0,814.5,11.47
Kevin Porter Jr.,50,498,162,109,46,14,53,93,0,0,0,0,573.5,11.47
Isaiah Thomas,40,488,68,146,13,6,78,77,0,0,1,0,459.0,11.47
Moritz Wagner,45,393,219,56,28,19,25,66,0,0,2,0,514.0,11.42
Mo Bamba,62,332,302,42,23,86,37,42,0,0,2,0,706.5,11.4
Patty Mills,66,767,108,118,53,6,154,54,0,0,0,0,750.5,11.37
Malik Beasley,55,615,148,75,40,8,107,57,0,0,1,0,624.0,11.35
Rondae Hollis-Jefferson,60,418,283,106,46,23,3,59,0,0,2,0,680.5,11.34
Cameron Johnson,57,504,187,69,36,20,106,32,0,0,2,0,643.0,11.28
Tyus Jones,65,484,103,285,59,6,47,55,0,0,0,0,728.5,11.21
Mychal Mulder,7,77,23,8,2,1,16,5,0,0,0,0,78.5,11.21
Robert Williams III,29,150,128,27,22,35,0,21,0,0,0,0,323.0,11.14
Langston Galloway,66,677,149,101,48,11,132,40,0,0,0,0,732.5,11.1
Dion Waiters,10,111,24,20,4,6,15,16,0,0,0,0,111.0,11.1
Dewayne Dedmon,44,256,249,22,25,41,22,57,0,0,3,0,488.0,11.09
Markieff Morris,58,560,218,77,31,17,88,76,0,0,1,0,640.0,11.03
Nicolas Batum,22,79,100,66,17,8,14,22,0,0,0,0,240.5,10.93
Omari Spellman,49,370,219,47,33,24,43,54,0,0,1,0,533.5,10.89
Andre Iguodala,21,96,78,51,14,21,14,26,0,0,0,0,228.0,10.86
Chris Boucher,62,411,277,26,22,61,38,28,0,0,5,0,670.5,10.81
Josh Jackson,22,198,66,35,18,9,23,28,0,0,0,0,237.5,10.8
Skal Labissiere,33,190,169,42,7,31,3,30,0,0,1,0,354.5,10.74
John Henson,40,221,162,54,24,42,8,36,0,0,1,0,427.5,10.69
Malik Monk,55,564,157,114,25,16,58,77,0,0,1,0,588.0,10.69
Bryn Forbes,63,707,126,108,33,0,148,57,0,0,0,0,670.5,10.64
Cory Joseph,72,458,188,251,53,21,56,80,0,0,0,0,764.0,10.61
DeAndre' Bembry,43,249,152,81,55,19,15,60,0,0,2,0,455.0,10.58
Ky Bowman,45,335,121,131,44,10,33,70,0,0,0,0,474.0,10.53
Juan Toscano-Anderson,13,69,52,26,13,5,8,16,0,0,0,0,136.5,10.5
Dragan Bender,16,107,73,28,4,9,15,21,0,0,0,0,167.0,10.44
Al-Farouq Aminu,18,78,87,21,18,8,9,17,0,0,1,0,187.5,10.42
Shake Milton,40,377,88,104,20,7,58,47,0,0,0,0,416.5,10.41
Jaxson Hayes,64,472,259,56,26,55,1,53,0,0,3,0,663.5,10.37
Ben McLemore,71,715,157,58,45,16,181,50,0,0,1,0,736.0,10.37
Chandler Hutchison,28,218,108,26,27,7,12,27,0,0,0,0,290.0,10.36
Austin Rivers,68,596,175,113,49,10,96,50,1,0,0,0,703.0,10.34
Keldon Johnson,17,154,57,15,14,2,13,13,0,0,1,0,175.5,10.32
Jahlil Okafor,30,243,127,37,7,22,1,38,0,0,2,0,308.0,10.27
Maurice Harkless,62,357,240,68,58,33,34,53,0,0,0,0,632.5,10.2
Kenrich Williams,39,136,186,57,27,21,25,22,0,0,0,0,397.5,10.19
Jeff Green,48,453,133,50,26,19,62,42,0,0,0,0,488.5,10.18
Kentavious Caldwell-Pope,69,645,142,111,57,14,92,62,0,0,0,0,701.5,10.17
Meyers Leonard,51,309,260,55,14,15,53,39,0,0,2,0,517.0,10.14
Ersan Ilyasova,63,414,302,49,24,17,50,34,0,0,5,0,636.0,10.1
Furkan Korkmaz,72,704,168,79,41,16,143,59,0,0,0,0,725.5,10.08
Eric Mika,1,6,7,0,0,0,0,0,0,0,0,0,10.0,10.0
Tony Snell,59,474,111,127,32,15,102,31,0,0,0,0,589.0,9.98
Jalen Brunson,57,466,134,188,22,4,43,66,0,0,2,0,564.5,9.9
Frank Ntilikina,57,357,121,172,54,16,44,71,0,0,1,0,563.5,9.89
Pat Connaughton,67,360,284,107,25,31,55,52,0,0,0,0,658.5,9.83
Svi Mykhailiuk,56,504,104,106,41,4,115,61,0,0,0,0,548.5,9.79
Landry Shamet,53,492,100,99,20,10,111,42,0,0,0,0,518.5,9.78
Jordan Poole,57,503,118,134,35,10,74,74,0,0,0,0,556.5,9.76
Gary Trent Jr.,61,541,100,61,48,16,112,21,0,0,0,0,594.5,9.75
Terence Davis,72,543,237,115,39,14,94,76,0,0,1,0,701.5,9.74
Reggie Bullock Jr.,29,234,68,42,25,3,37,19,0,0,0,0,282.5,9.74
Harry Giles III,46,316,188,60,22,18,0,44,0,0,2,0,444.0,9.65
Doug McDermott,69,710,174,78,12,5,128,42,0,0,0,0,663.0,9.61
Avery Bradley,49,423,115,63,43,5,63,47,0,0,0,0,470.0,9.59
Jake Layman,23,210,57,15,17,10,24,24,0,0,0,0,219.0,9.52
Sindarius Thornwell,2,16,4,4,1,1,2,2,0,0,0,0,19.0,9.5
Nicolo Melli,60,395,180,82,34,23,69,46,0,0,0,0,562.0,9.37
Marvin Williams,58,343,183,60,36,30,56,33,0,0,0,0,541.5,9.34
Wilson Chandler,35,205,145,39,16,12,37,34,0,0,0,0,327.0,9.34
Taj Gibson,62,379,267,52,27,30,4,47,0,0,0,0,577.5,9.31
Darius Bazley,61,342,246,41,23,41,49,45,0,0,1,0,566.5,9.29
E'Twaun Moore,56,466,131,78,32,11,63,40,0,0,0,0,519.5,9.28
Brad Wanamaker,71,487,144,179,61,14,37,76,0,0,0,0,659.0,9.28
J.J. Barea,29,222,53,112,5,2,32,38,0,0,0,0,268.0,9.24
Frank Mason III,9,62,19,29,5,1,6,11,0,0,0,0,83.0,9.22
Luka Samanic,3,16,10,6,0,2,3,2,0,0,0,0,27.5,9.17
Matisse Thybulle,65,305,107,79,93,47,56,51,0,0,0,0,595.5,9.16
Kyle O'Quinn,29,102,116,51,7,24,7,20,0,0,2,0,265.5,9.16
Wesley Matthews,67,494,166,92,38,9,108,43,0,0,0,0,610.0,9.1
Damian Jones,55,306,206,35,26,40,2,28,0,0,0,0,499.0,9.07
Cody Martin,48,238,158,95,39,9,18,44,0,0,0,0,433.0,9.02
Hamidou Diallo,46,318,167,36,37,9,16,51,0,0,3,0,414.0,9.0
Devontae Cacok,1,6,5,1,0,0,0,0,0,0,0,0,9.0,9.0
James Ennis III,69,454,245,63,35,22,55,58,0,0,1,0,619.5,8.98
Juancho Hernangomez,48,288,197,40,19,9,44,32,0,0,4,0,431.0,8.98
Khem Birch,48,212,220,50,20,23,0,31,0,0,0,0,431.0,8.98
Solomon Hill,59,323,165,104,43,12,63,51,0,0,0,0,521.0,8.83
Alex Caruso,64,349,123,124,70,18,40,53,0,0,0,0,564.5,8.82
Torrey Craig,58,315,189,47,23,36,45,25,0,0,2,0,511.0,8.81
Keita Bates-Diop,44,288,127,30,19,24,34,17,0,0,0,0,387.0,8.8
Gary Payton II,29,113,80,48,33,7,13,20,0,0,1,0,252.0,8.69
Trey Burke,33,243,50,83,16,2,32,21,0,0,0,0,285.5,8.65
Patrick McCaw,37,170,86,79,39,4,23,29,0,0,1,0,319.5,8.64
Jalen McDaniels,16,89,65,13,8,3,9,11,0,0,0,0,138.0,8.62
Tony Bradley,58,285,267,23,14,33,3,30,0,0,1,0,499.0,8.6
Willy Hernangomez,31,190,134,29,10,7,5,30,0,0,2,0,266.5,8.6
Dennis Smith Jr.,34,187,78,98,28,8,16,58,0,0,0,0,291.5,8.57
Chris Chiozza,28,142,53,83,21,4,27,32,0,0,1,0,239.5,8.55
CJ Miles,10,64,12,12,10,4,11,4,0,0,0,0,85.5,8.55
Boban Marjanovic,44,289,197,20,8,10,4,30,0,0,6,0,375.5,8.53
Jeremiah Martin,9,64,10,18,7,2,5,4,0,0,0,0,76.5,8.5
Brandon Knight,25,183,41,69,10,3,45,38,0,0,0,0,212.0,8.48
Mike Scott,68,408,248,56,22,5,80,26,0,0,0,0,576.0,8.47
Grayson Allen,38,330,85,52,10,2,57,33,0,0,0,0,321.5,8.46
Anfernee Simons,70,579,152,97,26,10,75,61,0,0,1,0,588.0,8.4
Tyler Johnson,39,274,76,74,16,9,38,29,0,0,0,0,327.0,8.38
Kevin Knox II,65,419,184,61,23,28,65,45,0,0,0,0,544.0,8.37
Isaac Bonga,66,330,222,76,45,22,25,58,0,0,0,0,551.5,8.36
Denzel Valentine,36,246,74,43,26,6,46,26,0,0,0,0,301.0,8.36
Caleb Martin,18,111,38,23,12,7,20,15,0,0,0,0,149.5,8.31
Luke Kornet,36,215,84,32,11,26,31,14,0,0,0,0,299.0,8.31
Donta Hall,9,39,38,4,3,6,0,5,0,0,0,0,74.5,8.28
Emmanuel Mudiay,54,395,126,116,24,10,30,76,0,0,0,0,446.5,8.27
Isaiah Hartenstein,23,107,90,18,9,12,0,16,0,0,2,0,189.5,8.24
Anžejs Pasečņiks,27,156,107,18,9,12,0,24,0,0,0,0,221.0,8.19
Jevon Carter,58,287,118,84,47,17,62,32,0,0,0,0,472.5,8.15
